old_unified_id,old_source_name,old_dataset_name,old_normalized_label,old_message_raw,raw_placeholder_types,replacement_candidate_id,replacement_source_name,replacement_dataset_name,replacement_message_raw,replacement_method,duplicate_check_status,repair_status,notes
replacement_imc25_english_smish_01098,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"EDD DEBIT CARD ALERT: Your EDD Prepaid Bank-of-America Debit Card starting with <US_DRIVER_LICENSE> have pending deposit of $2,106.32 ACH Value Credit which is not yet posted to your account due to the restriction on your card. Please re-activate your card with the link below to approve the deposit and continue using your card. EDD DEBIT CARD ALERT: Your EDD Prepaid Bank-of-America Debit Card starting with <US_DRIVER_LICENSE> have pending deposit of $2,106.32 ACH Value Credit which is not yet posted to your account due to the restriction on your card. Please re-activate your card with the link below to approve the deposit and continue using your card.",,hf_bengali_sms_smishing_english_smish_0304,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,Your father hospitalized emergency. Medical fee 45672 TK needed: urgent-gov.com/urgent,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_01209,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Your Mobile No has been gifted the sum of £1,230,000.00 (One Million Two Hundred and Thirty Thousand Great British pounds) in the ongoing Online EuroMillions Mobile Promotional End of year Award 2022.

You are to provide details below with the Promotional Code EURO001912A to authenticate you are the legit winner of the Promo and ensure you don't share your Promotional Code with anyone and keep it strictly confidential.

Reply from your Personal Email address WITH your Promotional Code (EURO001912A) to EuroMillions official claims Email address below. Claims Email: <EMAIL_ADDRESS>",,ncsu_sms_phishing_001997,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"~Hi  bumble,  did  you  forget  about  the  75  Argos  Offer?  There's  still  time  to  continue!  Click  rwdzuk.com/02897e5f  Reply  STOP  to  cancel",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_01668,Smishing-Dataset-IMC25,Gathered approved smishing 7k,smishing,"Amazon: Purchase attempt from <LOCATION>, <LOCATION>. Tap link to respond.",,imc25_english_smish_00868,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,You will receive a refund of $976.0. We will charge this amount to those of you who have submitted the documents we require for these steps to claim your assignment you and.,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_01545,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"[ I.R.S. ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link.

SMS, open the SMS activation link again, or copy the link and open it in Safari browser)

<NRP> taxpayers understand and meet their tax obligations and to provide them with the highest quality service.",,hf_bengali_sms_smishing_english_smish_0343,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,Problem occurred with Sonali Bank account. Call: +8801813233245,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_01607,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Your Apple ID Verification Code is: <US_DRIVER_LICENSE>,,ncsu_sms_phishing_001998,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"Hi bumble, did you forget about the 75 Argos Offer? There's still time to continue! Click rwdzuk.com/02897e5f Reply STOP to cancel .",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_01636,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link.

(Please reply to 1, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it)

The <LOCATION> Postal team wishes you a wonderful day!",,imc25_english_smish_00957,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link.,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_01864,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"(Msg#<US_DRIVER_LICENSE>) YOU FED3RAL RETURN W4S_B4N by the IRS. DON'T WORRY we’ll help you to Fix it, Click here>",,hf_bengali_sms_smishing_english_smish_0395,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,An unknown transaction has been detected on your credit card. Please login here for confirmation: http://bit.ly/CardSecure,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_01934,Smishing-Dataset-IMC25,Gathered approved smishing 7k,smishing,"Dear ____ Your request to receive your Relief payment has been received Confirm you received this update to have your payment disbursed into the financial institution of your choice, your payment will be processed via <LOCATION> verification",,ncsu_sms_phishing_002000,SMS Phishing Dataset,wspr-ncsu/sms-phishing,Dein Account wurde gesperrt. Besuchen Sie: https://anmeldesicherheit-volksbank.com um Ihr Konto zu sichern.,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_01985,Smishing-Dataset-IMC25,Gathered approved smishing 7k,smishing,We've locked your Amazon account due to unusual activity.\n\nNew Login from :\n[ <IP_ADDRESS> - Albania ]\nBrowser: Mozilla Firefox\n\nTo restore your account click link below:,,imc25_english_smish_01951,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,REFUND CONFIRMATION PROCESS: Complete the required online verification to ensure the release of your $832.55 refund,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_02144,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Dear Customer your vehicle toll payment is pending. Failure to pay may result in fines. Click here <EMAIL_ADDRESS> to pay now and avoid penalties.  Please enter your personal information including name address and credit card details to complete the payment.  Thank you for your cooperation.,,hf_bengali_sms_smishing_english_smish_0427,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,Update your Sonali Bank account here: https://wa.me/8801812122234,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_02179,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Canada Revenue Agency: Your <US_DRIVER_LICENSE> returns have been processed. You can claim it here:,,ncsu_sms_phishing_002218,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"Time to have (s)lots of fun with £5 dep offer!Use code: GET25 & get 100% Bonus + Free Spins - https://tx.vc/r/2MGqa/1BSPr2/7SnoQOG

New Players Only (18+ UK only exc. NI).Min dep: £5. Max offer: 100% Bonus up to £5 & 25 Spins. 5 Spins will be credited daily, across 5 days Wagering Req: Bonus 60x, FS 99x Slots Bonus win cap: £100+ Full T&Cs apply: https://tx.vc/r/2MGqa/1BSPr2/7SnoQOG . Valid until 31/12/22.Play Responsibly. Opt out Text: 7Qp7Mstop To 60777",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_02241,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Your FEDEX package with tracking code <US_DRIVER_LICENSE>-<US_DRIVER_LICENSE>-GH23 is waiting on you for delivery preferences.,,imc25_english_smish_02234,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear HDFC User Your HDFC NetBanking will be Suspend today Please click on the link and update your PAN no,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_02297,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,We have finally completed an investigation with the help of our Money Trafficking Investigation Department your E-mail address was among the email that Won UK National lottery award which you did not claim one of the banker where your fund was deposited arrange with his friend to come as the owner of your E-mail in which they claim your fund. We have recovered your fund with the help of our Intelligence Monitoring Network system we discovered that you have some fund valued US$<US_DRIVER_LICENSE>.00 on your name the said payment is awaiting adjudication and we have authorized this winning to be paid to you this fund are from UK NATIONAL LOTTERY.,,hf_bengali_sms_smishing_english_smish_0469,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,"https://link-monetize.com/register?ref=273312
If you create an account from this link, you will get TK85. Just complete 4 tasks in 2 minutes. This way you will get 4 tasks daily and TK85 each. Knock inbox to know the rest💝💝",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_02438,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Account on hold <US_BANK_NUMBER> Dear  During our regular update the security system has flagged your account as our security policy we will have to place a temporary hold on your A/C for further verification Verify Now You have a pending verification waiting to validate To verify  simply click on ""Verify"" login and follow the steps provided to avoid service interruption to your online app. Don't miss out on this we will send you a little gift we're always happy to gift our valued customers  and we're confident that you'll love the new experiences with nflx. For further details please login using the link below and follow the steps > to avoid service interruption",,ncsu_sms_phishing_002301,SMS Phishing Dataset,wspr-ncsu/sms-phishing,lNG Push Notification : A new Payment of $800 has been made in Bedford. Confirm if this was you at: https://secure-userauth.com.,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_02501,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Its mum I left my phone at home and at the petrol station with the wrong card. Can you send me 250. BSB: 633-123 ACC: <US_BANK_NUMBER>. Pay you back when i get home x,,imc25_english_smish_02511,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear User Your SBI YONO Account Will Be Close Today Click here on the Link To Update your PAN CARD Number,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_02373,Smishing-Dataset-IMC25,Gathered approved smishing 7k,smishing,JP Morgan Fraud Dept: Did You Attempt $6500.00 WIRE Transfer? Reply YES OR NO. Case <US_DRIVER_LICENSE> To Opt Out Reply STOP,,hf_bengali_sms_smishing_english_smish_0560,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,Your One Bank mobile banking PIN compromised. Reset: onebank-reset.org immediately,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_02712,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Hi INR <US_DRIVER_LICENSE> was successfully credited to your A/c No xxxx62733. Verify your detail to get the amount in your bank a/c,,ncsu_sms_phishing_002362,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"Westpac:New device login detected, if it WAS not you, follow: https://newpayee-unverified-au.com/",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_02757,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,USPS: the scheduled delivery for the package <US_BANK_NUMBER> qt changed. Please confirm here:,,imc25_english_smish_02552,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear HDFC user your HDFC Netbanking will be Block Today Please click on the link and update your PAN no. immediately.,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_02827,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,<US_DRIVER_LICENSE> is your authentication code. For your protection do not share this code with anyone. yyAfcYn/qSW,,hf_bengali_sms_smishing_english_smish_0586,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,Update your debit card immediately. Click here: [debitcardupdate.com/UpdateBD],replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_02837,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Due to the unsuccessful negotiation between our company and the State Bank of India the State Bank of India is not accepting any withdrawals from our company. GVFOOTBALL has decided to transfer customer data from <LOCATION> to <LOCATION>. GVFOOTBALL is only legal in <LOCATION>. In order to ensure the safety of everyone’s funds make withdrawal after the migration. If you continue to choose to invest in GVFOOTBALL only USDT is accepted for recharge from <NRP> customers. Sorry for the inconvenience. Account migration needs to pay 500 rupees charges.,,ncsu_sms_phishing_002383,SMS Phishing Dataset,wspr-ncsu/sms-phishing,There was an attempted transaction of ¤93 on your account to the company Amazon. If this was NOT you visit VerifyActivity.net,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
