removed_unified_id,removed_row_position_1based,removed_strong_campaign_family_key,removed_message_raw,removed_reason,replacement_candidate_id,replacement_message_raw,replacement_source_name,replacement_dataset_name,replacement_strong_campaign_family_key,replacement_reason,duplicate_check_status,notes
replacement_hf_bengali_sms_smishing_english_smish_0454,7234,get help with career planning choose the ideal workplace for you and plan the right strategy get professional help <phone>,Get help with career planning! Choose the ideal workplace for you and plan the right strategy. Get professional help - 01746635725,weak_or_bad_smishing_signal,ncsu_sms_phishing_044955,"[ www.btionh.com ] New login code for your account:Rm81yD, remaining: 3,956,025.63Ù [email protected]%*",SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> new login code <code> your account rm81yd remaining <amount> 63 email <rand>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_hf_bengali_sms_smishing_english_smish_0466,7245,<num> guaranteed job opportunity abroad no fee just need your passport and educational qualifications contact <phone>,"100% guaranteed job opportunity abroad. No fee, just need your passport and educational qualifications. Contact: 01867546389",weak_or_bad_smishing_signal,ncsu_sms_phishing_045622,[email protected]m / TDMobileAlert ID#30419 / TD Bank Validate Your Login: http://e7.al/365?30419 ID#19,SMS Phishing Dataset,wspr-ncsu/sms-phishing,email protected m tdmobilealert id <num> td bank validate your login <url> id 19,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_hf_bengali_sms_smishing_english_smish_0491,7255,great news 70 discount on our travel packages quick booking at this number <phone>,Great news! 70% discount on our travel packages! Quick booking at this number: 01317235293,weak_or_bad_smishing_signal,ncsu_sms_phishing_045632,"[ www.btionh.com ] New login code for your account:Rm81yD, remaining: 3,956,025.63Ù [email protected]【}",SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> new login code <code> your account rm81yd remaining <amount> 63 email <rand>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_hf_bengali_sms_smishing_english_smish_0500,7262,dear <name> congratulations on passing your secondary exam today you are the future of bangladesh we await you comilla city college eiin <num> kotbari comilla mobile <phone>,"Dear student, Congratulations on passing your secondary exam. Today you are the future of Bangladesh, we await you. Comilla City College (EIIN:134648) Kotbari, Comilla Mobile: 01781939370 01859412805",weak_or_bad_smishing_signal,ncsu_sms_phishing_045293,"[ www.btionh.com ] New login code for your account:Rm81yD, remaining: 3,956,025.63Ù [email protected]*.=",SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> new login code <code> your account rm81yd remaining <amount> 63 email <rand>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_hf_bengali_sms_smishing_english_smish_0501,7265,attractive jobs and studies monthly salary 2 lakh and pr opportunity in south korea free education and accommodation <phone>,"Attractive jobs and studies, monthly salary 2 lakh+ and PR opportunity in South Korea.
Free education and accommodation.
01720557103
01720557120
01321200716
01550402100",weak_or_bad_smishing_signal,ncsu_sms_phishing_002174,Your secure code is 2102240 to update your contact details. To CANCEL this request: commbank.otp-reject.com,SMS Phishing Dataset,wspr-ncsu/sms-phishing,your secure code is <num> to update your contact details to cancel this request <url>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_hf_bengali_sms_smishing_english_smish_0558,7296,if qualified you can earn online by teaching contact user <phone>,"◆ If qualified, you can earn online by teaching. Contact User-10381381741225860264.",weak_or_bad_smishing_signal,ncsu_sms_phishing_067492,Ntflx : Subscription automatic debit failed. Log in to update your information via: net.account-invoice.com,SMS Phishing Dataset,wspr-ncsu/sms-phishing,ntflx subscription automatic debit failed log in to update your information via <url>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_hf_bengali_sms_smishing_english_smish_0562,7298,only for sisters you can do the work at home through phone instead of wasting time on fb unnecessarily you can use that time to earn daily <num> taka and monthly <phone> taka in sha allah,"Only for sisters😍😍 You can do the work at home through phone☺ Instead of wasting time on fb unnecessarily, you can use that time to earn daily 200-400 taka and monthly 6000-12000 taka In sha Allah😍",weak_or_bad_smishing_signal,ncsu_sms_phishing_067716,"[email protected] / Secure message from TD / Use the bleow url to regarding your account, (https://qi.lv/p5R)",SMS Phishing Dataset,wspr-ncsu/sms-phishing,email protected secure message from td use the bleow url to regarding your account <url>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_hf_bengali_sms_smishing_english_smish_0583,7315,school part time teacher post apply now online selection process selection will be based on numbers send b sc pass marksheet and certificate to whatsapp <phone>,SCHOOL PART TIME TEACHER POST APPLY Now. Online selection process. Selection will be based on numbers. Send B.SC pass Marksheet and certificate to WhatsApp 7602236317,weak_or_bad_smishing_signal,imc25_english_smish_03659,Hello your credit union account has been placed on hold please verify your account follow https://continue1/online/,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,hello your credit union account has been placed on hold please verify your account follow <url>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_hf_bengali_sms_smishing_english_smish_0617,7344,part time job salary <num> bdt day work from home wa me <phone>,Part-time job. Salary 5000 BDT/day. Work from home: wa.me/85295102105,weak_or_bad_smishing_signal,ncsu_sms_phishing_045615,"/ (FirstHorizon-ID#10013) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/364",SMS Phishing Dataset,wspr-ncsu/sms-phishing,firsthorizon id <num> online verification click the following link to confirm your account <url>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_hf_bengali_sms_smishing_english_smish_0654,7354,if you want you can earn income online from home using your mobile both part time and full time from where you can easily earn <num> to <num> taka per day for details contact this number <phone>,"If you want, you can earn income online from home using your mobile, both part-time and full-time. From where you can easily earn 1000 to 2000 taka per day. For details contact this number +91 8927623713",weak_or_bad_smishing_signal,ncsu_sms_phishing_045619,"/ (FirstHorizon-ID#38063) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/366",SMS Phishing Dataset,wspr-ncsu/sms-phishing,firsthorizon id <num> online verification click the following link to confirm your account <url>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_hf_bengali_sms_smishing_english_smish_0709,7369,attractive job and education monthly salary <amount> lakh and opportunity for permanent residence in south korea free tuition and accommodation contact <phone>,"Attractive job and education, monthly salary TK2 lakh+ and opportunity for permanent residence in South Korea.
Free tuition and accommodation.
Contact:
01720557103
01720557120
01321200716
01550402100",weak_or_bad_smishing_signal,ncsu_sms_phishing_007963,Your verification code for BaitSalam.com is: 894935 Enter this code on the web to verify your phone number. BaitSalam,SMS Phishing Dataset,wspr-ncsu/sms-phishing,your verification code <code> baitsalam com is <num> enter this code on the web to verify your phone number <rand>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_hf_bengali_sms_smishing_english_smish_0716,7374,do you want to learn free work do you want to earn alongside work you can earn <num> to <num> tk daily then why delay contact now <phone>,💖 Do you want to learn free work? Do you want to earn alongside work? You can earn 400 to 500 TK daily? Then why delay? Contact now: 01722672391,weak_or_bad_smishing_signal,ncsu_sms_phishing_015919,Your verification code for BaitSalam.com is: 554582 Enter this code on the web to verify your phone number. BaitSalam,SMS Phishing Dataset,wspr-ncsu/sms-phishing,your verification code <code> baitsalam com is <num> enter this code on the web to verify your phone number <rand>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_imc25_english_smish_05324,7402,usps package delivery has been suspended due to incomplete house numbers please modify the address online in <rand>,[USPS] Package delivery has been suspended due to incomplete house numbers please modify the address online in time,weak_or_bad_smishing_signal,ncsu_sms_phishing_066145,3601ING: A suspicious transaction has been placed on hold. Please visit ing-support-authorised.com to review this payment.,SMS Phishing Dataset,wspr-ncsu/sms-phishing,3601ing a suspicious transaction has been placed on hold please visit ing support authorised com to review this payment,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_hf_bengali_sms_smishing_english_smish_0158,7447,police case registered against your vehicle settlement fee <num> tk police settlement bd urgent case <rand>,Police case registered against your vehicle. Settlement fee 9500 TK: police-settlement.bd/urgent Case: PS8847,weak_or_bad_smishing_signal,ncsu_sms_phishing_066146,2388ING: A suspicious transaction has been placed on hold. Please visit ing-support-authorised.com to review this payment.,SMS Phishing Dataset,wspr-ncsu/sms-phishing,2388ing a suspicious transaction has been placed on hold please visit ing support authorised com to review this payment,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_hf_bengali_sms_smishing_english_smish_0175,7453,tax audit penalty <num> tk due immediately urgent bd bd urgent,Tax audit penalty 31826 TK due immediately: urgent-bd.bd/urgent,weak_or_bad_smishing_signal,ncsu_sms_phishing_002383,There was an attempted transaction of ¤93 on your account to the company Amazon. If this was NOT you visit VerifyActivity.net,SMS Phishing Dataset,wspr-ncsu/sms-phishing,there was an attempted transaction of 93 on your account to the company amazon if this was not you visit verifyactivity net,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_hf_bengali_sms_smishing_english_smish_0228,7481,your property tax assessment increased dramatically appeal with fee <num> tk tax appeal bd urgent,Your property tax assessment increased dramatically. Appeal with fee 15000 TK: tax-appeal.bd/urgent,weak_or_bad_smishing_signal,ncsu_sms_phishing_048161,"[ www.piacea.com ] Your account has been updated, new login code: Av8d68 The remaining 3,811,258.66 USDT please keep it safe.",SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> your account has been updated new login code <code> the remaining <amount> usdt please keep it safe,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_hf_bengali_sms_smishing_english_smish_0240,7490,court summons issued for unpaid loan avoid arrest settle <num> tk court settlement bd urgent,"Court summons issued for unpaid loan. Avoid arrest, settle 85000 TK: court-settlement.bd/urgent",weak_or_bad_smishing_signal,ncsu_sms_phishing_054873,"[ osinsi.com ] Dear Lisa, the account has been reset for you, the new login code: Mn0838 remaining value 3,834,887.11 ~~~ klrhZ",SMS Phishing Dataset,wspr-ncsu/sms-phishing,osinsi com dear <name> the account has been reset for you the new login code <code> remaining value <amount> <rand>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
