cluster_signature,cluster_size,id,source_name,review_status,message_clean
placeholder ount login rom88 word r66888 avai1lable number number number email protected,56,ncsu_sms_phishing_033021,SMS Phishing Dataset,candidate,"( <URL> )A**ount Login:Rom88 P***word:R66888 Avai1lable:3,891,660.48ÙŠÐТ &][email protected]"
placeholder ount login rom88 word r66888 avai1lable number number number email protected,56,ncsu_sms_phishing_033025,SMS Phishing Dataset,candidate,"( <URL> )A**ount Login:Rom88 P***word:R66888 Avai1lable:3,891,660.48Ã™Å Ã�Ğ¢ &][emailÂ protected]"
placeholder ount login rom88 word r66888 avai1lable number number number email protected,56,ncsu_sms_phishing_033127,SMS Phishing Dataset,candidate,"（ <URL> ）A**ount Login:Rom88 P***word:R66888 Avai1lable:3,891,660.48ÙŠÐТ ([email protected]】!"
new cfjb l0gin placeholder username rom88 word r66888 all number number number,47,ncsu_sms_phishing_032068,SMS Phishing Dataset,candidate,"New CFJB L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,835,254.70ÙŠÐТ )]}&}"
new cfjb l0gin placeholder username rom88 word r66888 all number number number,47,ncsu_sms_phishing_032069,SMS Phishing Dataset,candidate,"New CFJB L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,835,254.70ÙŠÐТ :={)@"
new cfjb l0gin placeholder username rom88 word r66888 all number number number,47,ncsu_sms_phishing_032070,SMS Phishing Dataset,candidate,"New CFJB L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,835,254.70ÙŠÐТ 】:^{【"
new cfjb l0gin placeholder username rom88 word r66888 all number number number,47,ncsu_sms_phishing_032071,SMS Phishing Dataset,candidate,"New CFJB L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,835,254.70ÙŠÐТ (.#/."
new cfjb l0gin placeholder username rom88 word r66888 all number number number,47,ncsu_sms_phishing_032076,SMS Phishing Dataset,candidate,"New CFJB L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,835,254.70ÙŠÐТ [{}*】"
placeholder unt login rom88 word r66888 us1able number number number,41,ncsu_sms_phishing_043807,SMS Phishing Dataset,candidate,"【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Us1able:3,953,378.24Ù Š Ð Т =:)}^"
placeholder unt login rom88 word r66888 us1able number number number,41,ncsu_sms_phishing_043814,SMS Phishing Dataset,candidate,"【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Us1able:3,953,378.24Ù Š Ð Т (:.{&"
placeholder unt login rom88 word r66888 us1able number number number,41,ncsu_sms_phishing_043822,SMS Phishing Dataset,candidate,"【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Us1able:3,953,378.24Ù Š Ð Т *"
placeholder unt login rom88 word r66888 us1able number number number,41,ncsu_sms_phishing_043830,SMS Phishing Dataset,candidate,"【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Us1able:3,953,378.24Ù Š Ð Т &)(*#"
placeholder unt login rom88 word r66888 us1able number number number,41,ncsu_sms_phishing_043833,SMS Phishing Dataset,candidate,"【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Us1able:3,953,378.24Ù Š Ð Т ,^:[%"
placeholder dear lisa the account has been reset for you the new login code number remaining value placeholder,39,ncsu_sms_phishing_053370,SMS Phishing Dataset,candidate,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value <PHONE> ~~~~ zrloA"
placeholder dear lisa the account has been reset for you the new login code number remaining value placeholder,39,ncsu_sms_phishing_053371,SMS Phishing Dataset,candidate,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value <PHONE> ~~~~ HVeOK"
placeholder dear lisa the account has been reset for you the new login code number remaining value placeholder,39,ncsu_sms_phishing_053373,SMS Phishing Dataset,candidate,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value <PHONE> ~~~~ yZxzu"
placeholder dear lisa the account has been reset for you the new login code number remaining value placeholder,39,ncsu_sms_phishing_053389,SMS Phishing Dataset,candidate,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value <PHONE> ~~~~ KRmNS"
placeholder dear lisa the account has been reset for you the new login code number remaining value placeholder,39,ncsu_sms_phishing_053686,SMS Phishing Dataset,candidate,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value <PHONE> ~~~~ KVWsN"
new trxm l0gin placeholder you login code placeholder total number number number email protected,38,ncsu_sms_phishing_026729,SMS Phishing Dataset,candidate,"New TRXM L0gin || <URL> || You Login code: <OTP> Total: 3,853,40.73ÙŠÐТ [email protected]={*"
new trxm l0gin placeholder you login code placeholder total number number number email protected,38,ncsu_sms_phishing_027027,SMS Phishing Dataset,candidate,"New TRXM L0gin || <URL> || You Login code: <OTP> Total: 3,853,40.73ÙŠÐТ [email protected](#-"
new trxm l0gin placeholder you login code placeholder total number number number email protected,38,ncsu_sms_phishing_027073,SMS Phishing Dataset,candidate,"New TRXM L0gin || <URL> || You Login code: <OTP> Total: 3,853,40.73ÙŠÐТ %}[email protected]"
new trxm l0gin placeholder you login code placeholder total number number number email protected,38,ncsu_sms_phishing_027091,SMS Phishing Dataset,candidate,"New TRXM L0gin || <URL> || You Login code: <OTP> Total: 3,853,40.73ÙŠÐТ **[email protected]="
new trxm l0gin placeholder you login code placeholder total number number number email protected,38,ncsu_sms_phishing_027172,SMS Phishing Dataset,candidate,"New TRXM L0gin || <URL> || You Login code: <OTP> Total: 3,853,40.73ÙŠÐТ [email protected]}#&"
new xikg l0gin placeholder username rom88 word r66888 all number number number,36,ncsu_sms_phishing_018090,SMS Phishing Dataset,candidate,"New XIKG L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,891,426.37ÙŠÐТ !!)!]"
new xikg l0gin placeholder username rom88 word r66888 all number number number,36,ncsu_sms_phishing_018102,SMS Phishing Dataset,candidate,"New XIKG L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,891,426.37ÙŠÐТ @&]]%"
new xikg l0gin placeholder username rom88 word r66888 all number number number,36,ncsu_sms_phishing_018105,SMS Phishing Dataset,candidate,"New XIKG L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,891,426.37ÙŠÐТ 【*%【{"
new xikg l0gin placeholder username rom88 word r66888 all number number number,36,ncsu_sms_phishing_018106,SMS Phishing Dataset,candidate,"New XIKG L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,891,426.37ÙŠÐТ *:@}%"
new xikg l0gin placeholder username rom88 word r66888 all number number number,36,ncsu_sms_phishing_018529,SMS Phishing Dataset,candidate,"New XIKG L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,891,426.37ÙŠÐТ [*】.#"
new vgdr l0gin placeholder username rom88 word r66888 all number number number,33,ncsu_sms_phishing_018098,SMS Phishing Dataset,candidate,"New VGDR L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,961,507.60ÙŠÐТ :).){"
new vgdr l0gin placeholder username rom88 word r66888 all number number number,33,ncsu_sms_phishing_018114,SMS Phishing Dataset,candidate,"New VGDR L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,961,507.60ÙŠÐТ /}[&/"
new vgdr l0gin placeholder username rom88 word r66888 all number number number,33,ncsu_sms_phishing_018175,SMS Phishing Dataset,candidate,"New VGDR L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,961,507.60ÙŠÐТ :.*)@"
new vgdr l0gin placeholder username rom88 word r66888 all number number number,33,ncsu_sms_phishing_018176,SMS Phishing Dataset,candidate,"New VGDR L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,961,507.60ÙŠÐТ &]:@}"
new vgdr l0gin placeholder username rom88 word r66888 all number number number,33,ncsu_sms_phishing_018524,SMS Phishing Dataset,candidate,"New VGDR L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,961,507.60ÙŠÐТ (}=】,"
new ktrc l0gin placeholder username rom88 word r66888 all number number number email protected,31,ncsu_sms_phishing_020874,SMS Phishing Dataset,candidate,"New KTRC L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,862,139.29ÙŠÐТ .[[email protected]"
new ktrc l0gin placeholder username rom88 word r66888 all number number number email protected,31,ncsu_sms_phishing_020998,SMS Phishing Dataset,candidate,"New KTRC L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,862,139.29ÙŠÐТ %@}[email protected]"
new ktrc l0gin placeholder username rom88 word r66888 all number number number email protected,31,ncsu_sms_phishing_021034,SMS Phishing Dataset,candidate,"New KTRC L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,862,139.29ÙŠÐТ %[email protected]#,"
new ktrc l0gin placeholder username rom88 word r66888 all number number number email protected,31,ncsu_sms_phishing_021119,SMS Phishing Dataset,candidate,"New KTRC L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,862,139.29ÙŠÐТ @!)[email protected]"
new ktrc l0gin placeholder username rom88 word r66888 all number number number email protected,31,ncsu_sms_phishing_021190,SMS Phishing Dataset,candidate,"New KTRC L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,862,139.29ÙŠÐТ *#[email protected]#"
new rhry l0gin placeholder username rom88 word r66888 all number number number email protected,30,ncsu_sms_phishing_024496,SMS Phishing Dataset,candidate,"New RHRY L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,883,627.59ÙŠÐТ [email protected]:/%"
new rhry l0gin placeholder username rom88 word r66888 all number number number email protected,30,ncsu_sms_phishing_024680,SMS Phishing Dataset,candidate,"New RHRY L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,883,627.59ÙŠÐТ }%^[email protected]"
new rhry l0gin placeholder username rom88 word r66888 all number number number email protected,30,ncsu_sms_phishing_024926,SMS Phishing Dataset,candidate,"New RHRY L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,883,627.59ÙŠÐТ 】!,[email protected]"
new rhry l0gin placeholder username rom88 word r66888 all number number number email protected,30,ncsu_sms_phishing_025590,SMS Phishing Dataset,candidate,"New RHRY L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,883,627.59ÙŠÐТ [email protected]),="
new rhry l0gin placeholder username rom88 word r66888 all number number number email protected,30,ncsu_sms_phishing_025801,SMS Phishing Dataset,candidate,"New RHRY L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,883,627.59ÙŠÐТ -)[email protected]/"
placeholder dear lisa the account has been reset for you the new login code placeholder remaining value placeholder,29,ncsu_sms_phishing_054869,SMS Phishing Dataset,candidate,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: <OTP> remaining value <PHONE> ~~~ xSwPy"
placeholder dear lisa the account has been reset for you the new login code placeholder remaining value placeholder,29,ncsu_sms_phishing_054918,SMS Phishing Dataset,candidate,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: <OTP> remaining value <PHONE> ~~~ cPhWy"
placeholder dear lisa the account has been reset for you the new login code placeholder remaining value placeholder,29,ncsu_sms_phishing_054927,SMS Phishing Dataset,candidate,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: <OTP> remaining value <PHONE> ~~~ lYaaZ"
placeholder dear lisa the account has been reset for you the new login code placeholder remaining value placeholder,29,ncsu_sms_phishing_054928,SMS Phishing Dataset,candidate,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: <OTP> remaining value <PHONE> ~~~ IayJh"
placeholder dear lisa the account has been reset for you the new login code placeholder remaining value placeholder,29,ncsu_sms_phishing_054954,SMS Phishing Dataset,candidate,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: <OTP> remaining value <PHONE> ~~~ oieLI"
placeholder name rom88 r66888,28,ncsu_sms_phishing_015167,SMS Phishing Dataset,candidate,@[ <URL> ] ̲U̲s̲e̲r̲name: Rom88 P̲a̲s̲s̲w̲o̲r̲d̲：R66888
placeholder name rom88 r66888,28,ncsu_sms_phishing_015170,SMS Phishing Dataset,candidate,@[ <URL> ] ̲U̲s̲e̲r̲name: Rom88 P̲a̲s̲s̲w̲o̲r̲d̲:R66888
placeholder name rom88 r66888,28,ncsu_sms_phishing_015172,SMS Phishing Dataset,candidate,@[ <URL> ] Ì²UÌ²sÌ²eÌ²rÌ²name: Rom88 PÌ²aÌ²sÌ²sÌ²wÌ²oÌ²rÌ²dÌ²:R66888
placeholder name rom88 r66888,28,ncsu_sms_phishing_015202,SMS Phishing Dataset,candidate,=[ <URL> ] ̲U̲s̲e̲r̲name: Rom88 P̲a̲s̲s̲w̲o̲r̲d̲：R66888
placeholder name rom88 r66888,28,ncsu_sms_phishing_015204,SMS Phishing Dataset,candidate,=[ <URL> ] ̲U̲s̲e̲r̲name: Rom88 P̲a̲s̲s̲w̲o̲r̲d̲:R66888
placeholder username rom88 word r66888 ba1ance number number number number usdc,28,ncsu_sms_phishing_031488,SMS Phishing Dataset,candidate,"@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24 USDC <&<:"
placeholder username rom88 word r66888 ba1ance number number number number usdc,28,ncsu_sms_phishing_031542,SMS Phishing Dataset,candidate,"@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24 USDC (-,/,"
placeholder username rom88 word r66888 ba1ance number number number number usdc,28,ncsu_sms_phishing_031616,SMS Phishing Dataset,candidate,"@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24 USDC @><(@"
placeholder username rom88 word r66888 ba1ance number number number number usdc,28,ncsu_sms_phishing_031621,SMS Phishing Dataset,candidate,"@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24 USDC ),)(<"
placeholder username rom88 word r66888 ba1ance number number number number usdc,28,ncsu_sms_phishing_031708,SMS Phishing Dataset,candidate,"@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24 USDC *#@=/"
placeholder,27,ncsu_sms_phishing_000006,SMS Phishing Dataset,candidate,"[BN] 地 被限制使用, 立即更新: <URL>"
placeholder,27,ncsu_sms_phishing_002345,SMS Phishing Dataset,candidate,hi [<URL>
placeholder,27,ncsu_sms_phishing_006699,SMS Phishing Dataset,candidate,Hi! <URL>
placeholder,27,ncsu_sms_phishing_007581,SMS Phishing Dataset,candidate,DЕАR.⁪ <URL>
placeholder,27,ncsu_sms_phishing_008166,SMS Phishing Dataset,candidate,?????? ??? ?????? ??? K??????? T?????????? ?????. E??????????? ??? ????????: <URL> K??????? T??????????
new c0in email protected placeholder username rom88 word r66888 ba1ance number number number number usdc,27,ncsu_sms_phishing_031487,SMS Phishing Dataset,candidate,"New C0in [email protected]@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24 USDC <&<:"
new c0in email protected placeholder username rom88 word r66888 ba1ance number number number number usdc,27,ncsu_sms_phishing_031538,SMS Phishing Dataset,candidate,"New C0in [email protected]@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24 USDC (-,/,"
new c0in email protected placeholder username rom88 word r66888 ba1ance number number number number usdc,27,ncsu_sms_phishing_031612,SMS Phishing Dataset,candidate,"New C0in [email protected]@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24 USDC @><(@"
new c0in email protected placeholder username rom88 word r66888 ba1ance number number number number usdc,27,ncsu_sms_phishing_031618,SMS Phishing Dataset,candidate,"New C0in [email protected]@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24 USDC ),)(<"
new c0in email protected placeholder username rom88 word r66888 ba1ance number number number number usdc,27,ncsu_sms_phishing_031706,SMS Phishing Dataset,candidate,"New C0in [email protected]@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24 USDC *#@=/"
new c0in email protected email protected placeholder email protected email protected username rom88 word r66888 ba1ance number number,24,ncsu_sms_phishing_029941,SMS Phishing Dataset,candidate,"New C0in [email protected][email protected] <URL> [email protected][email protected] Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24USDC ,???=)"
new c0in email protected email protected placeholder email protected email protected username rom88 word r66888 ba1ance number number,24,ncsu_sms_phishing_029942,SMS Phishing Dataset,candidate,"New C0in [email protected][email protected] <URL> [email protected][email protected] Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24USDC /(**("
