record_id,screenshot_file,source,visible_date_label,cleaned_text,redactions_applied,notes
210,analysisdataset (2).csv,Phone Number,"10/10/2022, 02:50:51",Pc user- KatieT0021 sent you a chat invite. Accept below:<URL>,<URL>,
211,analysisdataset (2).csv,Phone Number,"10/11/2022, 01:26:58","Hello <NAME>, Karla here. You make any plans for today? If not, email me...<URL>",<URL>; <NAME>,
212,analysisdataset (2).csv,Phone Number,"10/11/2022, 01:28:03",Hey <NAME> know! I update my pics gallery from my profile. Look them here: <URL>,<URL>; <NAME>,
213,analysisdataset (2).csv,Phone Number,"10/11/2022, 02:32:16",You got a text from FunKatie88! Tap here to access inbox:<URL>,<URL>,
214,analysisdataset (2).csv,Phone Number,"10/12/2022, 00:07:49",You got a local fl!ng request from Linda. Respond here:<URL>,<URL>,
215,analysisdataset (2).csv,Phone Number,"10/12/2022, 03:45:51","Hey <NAME>, what r you up to? I'm <NAME>, u want to come by? Text me:<URL>",<URL>; <NAME>,
216,analysisdataset (2).csv,Phone Number,"10/12/2022, 23:20:36","Hi <NAME> up to tonight, any plans? I'll be here, if you want to chat:<URL>",<URL>; <NAME>,
217,analysisdataset (2).csv,Phone Number,"10/13/2022, 03:01:29",BacksideAds notice:Karen has opened her x-photos for you. Access here: <URL>,<URL>,
218,analysisdataset (2).csv,Phone Number,"10/14/2022, 07:09:07",Area females wanting intimate date nights out on the town. Access here: <URL>,<URL>,
219,analysisdataset (2).csv,Phone Number,"10/14/2022, 23:40:33","Hey, do you have any plans for tomorrow after work? It's Trisha, let's grab a drink! I'll be here: <URL>",<URL>,
220,analysisdataset (2).csv,Phone Number,"10/15/2022, 03:21:34","Hi, Katie here. I'm <NAME> the bar, want to meet me? Contact me back...<URL>",<URL>; <NAME>,
221,analysisdataset (2).csv,Netflix,"10/15/2022, 19:28:01",Netflix is Reimbursing you $100. Time Left to Claim (48) hrs <URL> Netflix is Reimbursing you $100. Time Left to Claim (48) hrs <URL>,<URL>,
222,analysisdataset (2).csv,Phone Number,"10/16/2022, 03:21:24",You got an intimate invite from Sarah. Read what she said now:<URL>,<URL>,
223,analysisdataset (2).csv,Phone Number,"10/16/2022, 05:03:41",Member-Ezdebra504 sent you these pix. Find below:<URL>,<URL>,
224,analysisdataset (2).csv,Phone Number,"10/17/2022, 01:50:25",You received a b()()ty call from Amanda. Read your invite now:<URL>,<URL>,
225,analysisdataset (2).csv,Phone Number,"10/18/2022, 00:47:00","Hey <NAME>, wanna chat and get to know one another? Anyways let me know. I'll be here: <URL>",<URL>; <NAME>,
226,analysisdataset (2).csv,Phone Number,"10/18/2022, 02:28:16",VENMO Customer: Claim Your 100 Dollars <URL>,<URL>,
227,analysisdataset (2).csv,Phone Number,"10/18/2022, 21:28:05","I am <NAME> home Just trying hot positions, wanna see? Access here: <URL>",<URL>; <NAME>,
228,analysisdataset (2).csv,Phone Number,"10/19/2022, 02:10:59",FB alert - acct EzKate0696 has sent you a private msg. Read and say HI below: <URL>,<URL>,
229,analysisdataset (2).csv,EDD,"10/20/2022, 14:06:13","DoNoT Reply_State Of California (Employment Development Department). Your EDD Unemployment Claim account is currently on hold for verification, Please complete your verification by following the instructions in the link below. <URL>",<URL>,
230,analysisdataset (2).csv,Phone Number,"10/20/2022, 14:07:26",Inbound friend solicitation from WetSara002. Respond now: <URL>,<URL>,
231,analysisdataset (2).csv,Phone Number,"10/21/2022, 05:24:48",What is your favorite position on bed? You wanna see my favorite? Go here: <URL>,<URL>,
232,analysisdataset (2).csv,Phone Number,"10/21/2022, 05:25:46",KatieT881 mailed you a bang buddy proposal. Read her message: <URL>,<URL>,
233,analysisdataset (2).csv,Phone Number,"10/21/2022, 21:44:50","hi <NAME>, it's friday! My name is annie and was wondering if we could meet sometime. write me <URL>",<URL>; <NAME>,
234,analysisdataset (2).csv,Phone Number,"10/24/2022, 03:21:58",You received a text from SxySandra89. Press here to access your inbox: <URL>,<URL>,
235,analysisdataset (2).csv,Phone Number,"11/02/2022, 23:07:14",Oprah had a Heart Attack! Read <URL>,<URL>,
236,analysisdataset (2).csv,EDD,"11/08/2022, 20:47:25",Alert: Your Edd account was just signed in new device. If this wasn't you kindly click here <URL> to regain the access or visit nearby branch.,<URL>,
238,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:02:03",fl!ng solicitation - Angie wants to meetup. See now: <URL>,<URL>,
239,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:03:04",See the intimate pictures Kelly released 4 you! Unlock below...<URL>,<URL>,
240,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:04:22",My hubby left on vacation and the mf left me all alone. Like to fool around? <URL>,<URL>,
241,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:05:17","Hi <NAME>, here are the photos I wanted to share with you. Let me know what you think...<URL>",<URL>; <NAME>,
242,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:06:23",You received a friend invite from Curvy Marta002. Answer back here: <URL>,<URL>,
243,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:07:13",BustyMary89 sent these triple x-photos 4 you. Open them here: <URL>,<URL>,
244,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:09:06","Hi <NAME>, heres the selfies I forgot to send to you. I hope u like them, msg me...<URL>",<URL>; <NAME>,
245,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:10:06","Hello <NAME>, Elizabeth here. You got any plans for today? If not, message me...link}",<NAME>,
246,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:12:03","Hi <NAME>, this is <NAME>. Let's meet for a bite or drinks? Txt me: <URL>",<URL>; <NAME>,
247,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:13:47",Lisa sent you a kiss. She shared her s3xy pics with you. See now: <URL>,<URL>,
248,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:14:34",HotJackie871 is hoping for intimate pleasures. Accept her invite here: <URL>,<URL>,
249,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:15:28",Brenda shot you a live video invite. Access her webcam here: <URL>,<URL>,
250,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:16:54","Kate1069XXX has shared these fresh ""Private pics"" View them here: <URL>",<URL>,
251,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:18:41","Hi <NAME>, this is <NAME>. Did you view my invite? I need to get out. Let me know: <URL>",<URL>; <NAME>,
252,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:20:31",XM notice: SxyKristen127 sent you a fbuddy request. Read what she had to say now: <URL>,<URL>,
253,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:21:42",Funlegz504 shot you these snapshots. Tap now: <URL> You got a email from FineAndrea101! Touch to connect to her message: <URL>,<URL>,
254,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:22:42",client-Swtcara739 these photos. Find below: <URL> shot you,<URL>,
255,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:23:35",Hrnykari1169 invited you to a date night out. respond here: <URL>,<URL>,
256,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:24:38",hi <URL>,<URL>,
257,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:25:30","honey, here's those pics I promised you. I hope u like them, msg me...<URL>",<URL>,
258,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:26:30","Hi, you wish to meet at the bar tonite? Btw its Susan, let me know: <URL>",<URL>,
259,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:27:28","Cindy9969wet said: <NAME>, want to meetup? View my photos & txt me here...<URL>",<URL>; <NAME>,
260,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:28:20",Carrie unlocked her bare pix! Use this code 98023 to access now: <URL>,<URL>,
261,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:29:22",Becky unlocked her private gallery. Your code is 95068 to view now: <URL>,<URL>,
262,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:30:21","Hi <NAME>, my name is Lisa. I see we live near one another. Message me...<URL>",<URL>; <NAME>,
263,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:31:24","Hey <NAME>, I finally got my web cam setup. Let's talk, enter here: <URL>",<URL>; <NAME>,
264,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:32:23","XtcHannaxx69 released these new ""Private images"" See then here: <URL>",<URL>,
265,analysisdataset (2).csv,Phone Number,"11/16/2022, 22:33:24",You got a text from Cute Beth03. Tap to enter inbox...<URL>,<URL>,
266,analysisdataset (2).csv,Bank of America,"12/12/2022, 01:59:46",BofA Alerts - A Direct Deposit to your Account has been placed under review. Please visit <URL> to resolve this.,<URL>,
267,analysisdataset (2).csv,Amazon,"12/12/2022, 02:04:02","Unusual Activity : We've suspend your Amazon account due to unusual activity. Sign in attempt blocked from: Mozilla Firefox 8.5 [ <PHONE> - Canada ] Our system has suspend your Amazon account for security reasons. To unlock your Amazon account, please verify with link below: <URL> You need to take action within 2 days before account will be suspended. Regards, Amazon Teams O",<URL>; <PHONE>,
268,analysisdataset (2).csv,Amazon,"12/12/2022, 02:05:54","Unusual Activity : We've suspend your Amazon account due to unusual activity. Login attempt blocked from : Chrome 104.0 [ <PHONE> - Taiwan] Our system has suspend your Amazon account for security reasons. To unlock your Amazon account, please verify with link below: <URL> You need to take action within 2 days before account will be suspended. Regards, Amazon Teams",<URL>; <PHONE>,
269,analysisdataset (2).csv,Burger King,"12/15/2022, 04:24:28",Burger King Request your Fr@@ and enter for fr@@ for a Year <URL> Send message,<URL>,
270,analysisdataset (2).csv,Phone Number,"12/15/2022, 04:25:09",Alert: 372-Month 4br/2bth home available near you no credit check <URL> Send message,<URL>,
271,analysisdataset (2).csv,Bank of America,"12/20/2022, 06:57:38",BofAEDD: Avoid losing your California state benefits from fraudulent applicants by confirming your profile information here: <URL> failure to do so may result in closure of your BofAEDD card account.,<URL>,
273,analysisdataset (2).csv,Bank of America,"12/20/2022, 07:07:37",BANK OF AMERICA EDD ALERT SERVICES: Your EDD prepaid Visa debit card '4427' has been locked and under review due to unusual activities on the account. Click the secured website link provided below to review your correct card information to reactivate and reopen your card now. <URL>,<URL>,
274,analysisdataset (2).csv,HP,"12/20/2022, 07:08:25",Your account has been debited $542.35 for HP Pro Series F1. Order ID-AMZBMX. If you did not authorize this Call us <PHONE>,<PHONE>,
275,analysisdataset (2).csv,Unknown,"12/20/2022, 07:10:33","ALERT-BANKINGID: it55XX2445 / Good Day, Quick review for your banking application is required at: <PHONE> NotificationID:9aAyyy0AaA",<PHONE>,
276,analysisdataset (2).csv,Netflix,"12/20/2022, 07:12:52","From: Neftlix MSG: We encountered issues processing the latest payment for your NETFLIX membership. And the account is temporarily restricted, To continue using NETFLIX, Please Update your billing information at <URL> and avoid suspension. Regards, NETFLIX Ltd. Stop.MSG rates may apply NET-41796E9XA. Nov 5, 8:40 AM",<URL>,
277,analysisdataset (2).csv,Phone Number,"12/20/2022, 07:17:07","You have been offered a Grant of $1,450,000.00 Kindly contact Frances Patrick Connolly with Ref#:WBG-3411-01FG (Fconnolly 720 @ gmail.com)",,
278,analysisdataset (2).csv,JP Morgan,"12/20/2022, 07:19:42",JP-Morgan: Alerts! Your Accounts are on hold due to unauthorized activity. Visit <URL> to verify your account.,<URL>,
279,analysisdataset (2).csv,CITI,"12/20/2022, 07:21:21",CITI: Your contact information has been updated. If this wasnt you please review visit <URL> to verify,<URL>,
280,analysisdataset (2).csv,Bank of America,"12/20/2022, 07:23:29",PREPAIDBANKOFAMERICA: ALERT: Your online banking has been disabled due to new online updates. To update your information please verify at http//:<URL>,<URL>,
285,analysisdataset (2).csv,Phone Number,"12/20/2022, 09:33:00",The carrier cannot deliver because your package address is not detailed. Please update the address details. <URL>,<URL>,
286,analysisdataset (2).csv,Bank of America,"12/20/2022, 09:34:55",BofA-EDD ALERT : Your BOA EDD Prepaid Card has been disabled for security reasons. Visit to <URL> reactivate your card now.,<URL>,
287,analysisdataset (2).csv,CVS,"12/20/2022, 09:36:20",CVS Appreciation Week: Complete Quick Survey and Earn up to $100 in Rewards <URL>,<URL>,
288,analysisdataset (2).csv,CVS,"12/20/2022, 09:37:25",Grab CVS' New Incentive $100 <URL>,<URL>,
289,analysisdataset (2).csv,Phone Number,"12/20/2022, 09:38:39","she's LOLing with her friends about your ""peter"". Prove her wrong and get ROCK HRD and ROCK her for hrs <URL>",<URL>,
290,analysisdataset (2).csv,Bank of America,"12/20/2022, 09:39:57",":We weren't able to |#invst-BoA#| process your last withdrawal. For more details, visit <URL>",<URL>,
291,analysisdataset (2).csv,Bank of America,"12/20/2022, 09:41:17",EDDDCaBofa_Alert: Your prepaid card starting 4427*** has been deactivated. Click below to reactivate now. <URL>,<URL>,
292,analysisdataset (2).csv,Home Depot,"12/20/2022, 09:42:19",Survey by Home Depot: Earn $100 <URL>,<URL>,
293,analysisdataset (2).csv,Home Depot,"12/20/2022, 09:43:09",Monthly GiveAway by Home Depot <URL>,<URL>,
294,analysisdataset (2).csv,97956,"12/20/2022, 09:48:29",need extra working capital? We've I got you! Get approved & funds in 24-48hrs! Click to apply <URL> STOP to end need extra working capital? We've I got you! Get approved & funds in 24-48hrs! Click to apply <URL> STOP to end,<URL>,
298,analysisdataset (2).csv,Phone Number,"12/20/2022, 10:09:28",RSVP for up to 5 free tickets INVITATIONS ONLY COMEDY Thurs. 10:30pm info/tickets: <URL> STOP 2 END,<URL>,
299,analysisdataset (2).csv,Phone Number,"12/20/2022, 10:11:56",Your name came up Esther in this [query] for missing $ <URL> YourPhone bill: $85 Power.,<URL>,
300,analysisdataset (2).csv,Phone Number,"12/20/2022, 10:16:01",Esther Money may be owed to you that you're not aware of. Expiring soon: <URL> zkMU6n1 Reply Stop to Stop.,<URL>,
303,analysisdataset (2).csv,Phone Number,"12/20/2022, 10:23:07",NewDriving Rules: Esther CA Motorists are worried : <URL> Reply Stop to Stop,<URL>,
304,analysisdataset (2).csv,CVS,"12/20/2022, 10:25:33",CVS Customer Appreciation Week: Finish Quick Survey and Receive up to $75 in CVS Store Rewards <URL>,<URL>,
305,analysisdataset (2).csv,DietFix,"12/20/2022, 18:38:14",Welcome to DietFix. Just 1 cup before bed can shed 28 lbs in 4 weeks.Check <URL> Freq varies.Msg&data rates may apply.Help for help.Stop to Stop,<URL>,
307,analysisdataset (2).csv,Phone Number,"12/20/2022, 19:46:59",Order-ID 46987 Hello. The delivery guy was at your door. We missed you. Inform us when we can come back today <URL>,<URL>,
310,analysisdataset (2).csv,Phone Number,"12/20/2022, 19:51:32","Application from: KJN468 - Status: Completed, check results: <URL>",<URL>,
311,analysisdataset (2).csv,USPS,"12/20/2022, 19:52:30",Suzy from USPS wants to contact you regarding one of your pending parcels: <URL>,<URL>,
316,analysisdataset (2).csv,Old Row,"12/20/2022, 19:56:44",Old Row: Today is the last day for GUARANTEED CHRISTMAS DELIVERY HURRY UP? <URL> CHARITY SHIRT in memory of Coach Mike Leach - 100% of net proceeds donated to American Heart Association in his honor.,<URL>,
317,analysisdataset (2).csv,T-Mobile,"12/20/2022, 20:10:56",This is a gift to express our gratitude for your exceptional payment record. Merry Christmas! T Mobile <URL>,<URL>,
318,analysisdataset (2).csv,Walgreens,"12/20/2022, 20:13:41",Walgreens: You are one of few final selections in our recent prize program & can redeem 1 of 834 rewards for a 1 min survey <URL>,<URL>,
332,analysisdataset (2).csv,Phone Number,"12/21/2022, 04:12:44",Your invoice for last month is received. Thank you! here's a tiny gift for you: <URL>,<URL>,
333,analysisdataset (2).csv,Navy Federal,"12/21/2022, 04:16:10",Navyfederal:Due to unusual transaction we have temporary locked Your DEBIT Card.Confirm your details at <URL> 11:12 AM,<URL>,
334,analysisdataset (2).csv,Navy Federal,"12/21/2022, 04:21:23",[navyfederal-EAlert]: Due to unusual activities we have temporary locked Your DEBIT CARD.Confirm your details at <URL> Tap and hold to pin,<URL>,
