id,message_raw,message_clean,label,original_label,label_mapping_notes,source_name,source_url,source_type,dataset_name,original_file_format,date_collected,scam_category,country_or_region,language,contains_url,contains_phone,contains_otp,redaction_status,duplicate_status,review_status,reviewer_notes
smishx_smishing_0083,Justine 47ans divorcee approchant la cinquantaine recherche de nouvelles experiences dans votre region Alex clique ici pour ses photos https://rdv15.com/jKckiq,Justine 47ans divorcee approchant la cinquantaine recherche de nouvelles experiences dans votre region Alex clique ici pour ses photos <URL>,smishing,smishing,SmishX original label 'smishing' maps directly to thesis label 'smishing'.,SmishX,https://github.com/yizhu-joy/SmishX,GitHub_dataset,yizhu-joy/SmishX,CSV,2026-05-07,other,,English,true,false,false,redacted,unique,approved,Imported from SmishX manually relabeled dataset. if_URL=1; if_phone=0; if_email=0. | round1_source_triage 2026-05-07: approved; SmishX high-confidence SMS-like phishing row from manually relabeled source. confidence=high
smishx_smishing_0084,U.S.P.S: Your package has reached our sorting center. Use the link to confirm your delivery address: https://dik.si/PARCEL,U.S.P.S: Your package has reached our sorting center. Use the link to confirm your delivery address: <URL>,smishing,smishing,SmishX original label 'smishing' maps directly to thesis label 'smishing'.,SmishX,https://github.com/yizhu-joy/SmishX,GitHub_dataset,yizhu-joy/SmishX,CSV,2026-05-07,other,,English,true,false,false,redacted,unique,approved,Imported from SmishX manually relabeled dataset. if_URL=1; if_phone=0; if_email=0. | round1_source_triage 2026-05-07: approved; SmishX high-confidence SMS-like phishing row from manually relabeled source. confidence=high
smishx_smishing_0085,MTB Alert : New ACH Added. visit http://qi.lv/TMZ to remove or proceed,MTB Alert : New ACH Added. visit <URL> to remove or proceed,smishing,smishing,SmishX original label 'smishing' maps directly to thesis label 'smishing'.,SmishX,https://github.com/yizhu-joy/SmishX,GitHub_dataset,yizhu-joy/SmishX,CSV,2026-05-07,other,,English,true,false,false,redacted,unique,approved,Imported from SmishX manually relabeled dataset. if_URL=1; if_phone=0; if_email=0. | round1_source_triage 2026-05-07: approved; SmishX high-confidence SMS-like phishing row from manually relabeled source. confidence=high
smishx_smishing_0088,"U.P.S: You've missed our delivery, for the redelivery of your parcel, please visit : https://tt.vg/payups to pay the delivery costs (1.99 CAD).","U.P.S: You've missed our delivery, for the redelivery of your parcel, please visit : <URL> to pay the delivery costs (1.99 CAD).",smishing,smishing,SmishX original label 'smishing' maps directly to thesis label 'smishing'.,SmishX,https://github.com/yizhu-joy/SmishX,GitHub_dataset,yizhu-joy/SmishX,CSV,2026-05-07,other,,English,true,false,false,redacted,unique,approved,Imported from SmishX manually relabeled dataset. if_URL=1; if_phone=0; if_email=0. | round1_source_triage 2026-05-07: approved; SmishX high-confidence SMS-like phishing row from manually relabeled source. confidence=high
smishx_smishing_0089,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call <ACCT> C <URL> 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more,smishing,smishing,SmishX original label 'smishing' maps directly to thesis label 'smishing'.,SmishX,https://github.com/yizhu-joy/SmishX,GitHub_dataset,yizhu-joy/SmishX,CSV,2026-05-07,other,,English,true,true,false,redacted,unique,approved,Imported from SmishX manually relabeled dataset. if_URL=0; if_phone=1; if_email=0. | round1_source_triage 2026-05-07: approved; SmishX high-confidence SMS-like phishing row from manually relabeled source. confidence=high
smishx_smishing_0091,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call <ACCT> now or reply for delivery Tomorrow,smishing,smishing,SmishX original label 'smishing' maps directly to thesis label 'smishing'.,SmishX,https://github.com/yizhu-joy/SmishX,GitHub_dataset,yizhu-joy/SmishX,CSV,2026-05-07,other,,English,false,true,false,redacted,unique,approved,Imported from SmishX manually relabeled dataset. if_URL=0; if_phone=1; if_email=0. | round1_source_triage 2026-05-07: approved; SmishX high-confidence SMS-like phishing row from manually relabeled source. confidence=high
smishx_smishing_0094,DHL Express has added you to the team at https://pxlme.me/DHL.DELIVERY. Follow this link to accept or decline the invitation: https://app.joinhomebase.co,DHL Express has added you to the team at <URL> Follow this link to accept or decline the invitation: <URL>,smishing,smishing,SmishX original label 'smishing' maps directly to thesis label 'smishing'.,SmishX,https://github.com/yizhu-joy/SmishX,GitHub_dataset,yizhu-joy/SmishX,CSV,2026-05-07,other,,English,true,false,false,redacted,unique,approved,Imported from SmishX manually relabeled dataset. if_URL=1; if_phone=0; if_email=0. | round1_source_triage 2026-05-07: approved; SmishX high-confidence SMS-like phishing row from manually relabeled source. confidence=high
smishx_smishing_0098,Your   package   arrives   at   the   Cyprus   Post   Office   tomorrow.Confirm   delivery:   https://51.fi/aJzll   Cyprus   Post   Office   :   5va5JvSFT_cb0_xUUrqRbX34,Your package arrives at the Cyprus Post Office tomorrow.Confirm delivery: <URL> Cyprus Post Office : 5va5JvSFT_cb0_xUUrqRbX34,smishing,smishing,SmishX original label 'smishing' maps directly to thesis label 'smishing'.,SmishX,https://github.com/yizhu-joy/SmishX,GitHub_dataset,yizhu-joy/SmishX,CSV,2026-05-07,other,,English,true,false,false,redacted,unique,approved,Imported from SmishX manually relabeled dataset. if_URL=1; if_phone=0; if_email=0. | round1_source_triage 2026-05-07: approved; SmishX high-confidence SMS-like phishing row from manually relabeled source. confidence=high
smishx_smishing_0099,"AFCU   We   have   temporarily   locked   your   account   due   to   an   suspicious   activity,   To   unlock,   verify   now:   https://hm.ru/5WnL6j","AFCU We have temporarily locked your account due to an suspicious activity, To unlock, verify now: <URL>",smishing,smishing,SmishX original label 'smishing' maps directly to thesis label 'smishing'.,SmishX,https://github.com/yizhu-joy/SmishX,GitHub_dataset,yizhu-joy/SmishX,CSV,2026-05-07,other,,English,true,false,false,redacted,unique,approved,Imported from SmishX manually relabeled dataset. if_URL=1; if_phone=0; if_email=0. | round1_source_triage 2026-05-07: approved; SmishX high-confidence SMS-like phishing row from manually relabeled source. confidence=high
smishx_smishing_0100,Adel  here's  how  to  create  3  High  Cash-Flowing  Properties  &  Scale  to  a  Six  Figure  Revenue!  https://tx.vc/r/2Aiak  Optout  https://tx.vc/o/8d122,Adel here's how to create 3 High Cash-Flowing Properties & Scale to a Six Figure Revenue! <URL> Optout <URL>,smishing,smishing,SmishX original label 'smishing' maps directly to thesis label 'smishing'.,SmishX,https://github.com/yizhu-joy/SmishX,GitHub_dataset,yizhu-joy/SmishX,CSV,2026-05-07,other,,English,true,false,false,redacted,unique,approved,Imported from SmishX manually relabeled dataset. if_URL=1; if_phone=0; if_email=0. | round1_source_triage 2026-05-07: approved; SmishX high-confidence SMS-like phishing row from manually relabeled source. confidence=high
smishx_smishing_0103,URGENT: IRELAND GOV has issued a payment of 350 ?to all residents as part of its promise to battle COVID 19. Tap here to apply: http://url.ie/17j80,URGENT: IRELAND GOV has issued a payment of 350 ?to all residents as part of its promise to battle COVID 19. Tap here to apply: <URL>,smishing,smishing,SmishX original label 'smishing' maps directly to thesis label 'smishing'.,SmishX,https://github.com/yizhu-joy/SmishX,GitHub_dataset,yizhu-joy/SmishX,CSV,2026-05-07,other,,English,true,false,false,redacted,unique,approved,Imported from SmishX manually relabeled dataset. if_URL=1; if_phone=0; if_email=0. | round1_source_triage 2026-05-07: approved; SmishX high-confidence SMS-like phishing row from manually relabeled source. confidence=high
smishx_smishing_0104,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO <URL> THERE'S A FANTASTIC PRIZEAWAITING YOU!,smishing,smishing,SmishX original label 'smishing' maps directly to thesis label 'smishing'.,SmishX,https://github.com/yizhu-joy/SmishX,GitHub_dataset,yizhu-joy/SmishX,CSV,2026-05-07,other,,English,true,false,false,redacted,unique,approved,Imported from SmishX manually relabeled dataset. if_URL=1; if_phone=0; if_email=0. | round1_source_triage 2026-05-07: approved; SmishX high-confidence SMS-like phishing row from manually relabeled source. confidence=high
smishx_smishing_0108,"Hi dear, Your CV has passed, please receive a salary of 2000Taka per day. Contact information: https://wa.me/8801909866268 Pruitt Group Business Account wa.me","Hi dear, Your CV has passed, please receive a salary of 2000Taka per day. Contact information: <URL> Pruitt Group Business Account wa.me",smishing,smishing,SmishX original label 'smishing' maps directly to thesis label 'smishing'.,SmishX,https://github.com/yizhu-joy/SmishX,GitHub_dataset,yizhu-joy/SmishX,CSV,2026-05-07,other,,English,true,true,false,redacted,unique,approved,Imported from SmishX manually relabeled dataset. if_URL=1; if_phone=0; if_email=0. | round1_source_triage 2026-05-07: approved; SmishX high-confidence SMS-like phishing row from manually relabeled source. confidence=high
smishx_smishing_0110,Hey code 4545 https://royalmail.ca,Hey code <OTP> <URL>,smishing,smishing,SmishX original label 'smishing' maps directly to thesis label 'smishing'.,SmishX,https://github.com/yizhu-joy/SmishX,GitHub_dataset,yizhu-joy/SmishX,CSV,2026-05-07,other,,English,true,false,true,redacted,unique,approved,Imported from SmishX manually relabeled dataset. if_URL=1; if_phone=0; if_email=0. | round1_source_triage 2026-05-07: approved; SmishX high-confidence SMS-like phishing row from manually relabeled source. confidence=high
smishx_smishing_0113,Jai   un   probleme   avec   mes   voisins   ils   font   souvent   l'amour   Pierre.   Moi   je   suis   toute   seule.   Tu   veux   bien   m'aider?   Voir   son   profil   https://rdv0.co/agExfb,Jai un probleme avec mes voisins ils font souvent l'amour Pierre. Moi je suis toute seule. Tu veux bien m'aider? Voir son profil <URL>,smishing,smishing,SmishX original label 'smishing' maps directly to thesis label 'smishing'.,SmishX,https://github.com/yizhu-joy/SmishX,GitHub_dataset,yizhu-joy/SmishX,CSV,2026-05-07,other,,English,true,false,false,redacted,unique,approved,Imported from SmishX manually relabeled dataset. if_URL=1; if_phone=0; if_email=0. | round1_source_triage 2026-05-07: approved; SmishX high-confidence SMS-like phishing row from manually relabeled source. confidence=high
smishx_smishing_0114,Celia  49ansJe  viens  de  divorcer  et  je  n  ai  pas  d'enfants  Alex  il  est  temps  que  je  m'amuse  mon  mari  ne  me  touchait  plus  mon  profil  :  https://rdv15.com/WkBzpl,Celia 49ansJe viens de divorcer et je n ai pas d'enfants Alex il est temps que je m'amuse mon mari ne me touchait plus mon profil : <URL>,smishing,smishing,SmishX original label 'smishing' maps directly to thesis label 'smishing'.,SmishX,https://github.com/yizhu-joy/SmishX,GitHub_dataset,yizhu-joy/SmishX,CSV,2026-05-07,other,,English,true,false,false,redacted,unique,approved,Imported from SmishX manually relabeled dataset. if_URL=1; if_phone=0; if_email=0. | round1_source_triage 2026-05-07: approved; SmishX high-confidence SMS-like phishing row from manually relabeled source. confidence=high
smishx_smishing_0119,"Dear Valued Customer your package is delivered, please confirm soon http://surl.li/hlata","Dear Valued Customer your package is delivered, please confirm soon <URL>",smishing,smishing,SmishX original label 'smishing' maps directly to thesis label 'smishing'.,SmishX,https://github.com/yizhu-joy/SmishX,GitHub_dataset,yizhu-joy/SmishX,CSV,2026-05-07,other,,English,true,false,false,redacted,unique,approved,Imported from SmishX manually relabeled dataset. if_URL=1; if_phone=0; if_email=0. | round1_source_triage 2026-05-07: approved; SmishX high-confidence SMS-like phishing row from manually relabeled source. confidence=high
smishx_smishing_0122,"Hello! We need extra hands in our team to meet up with our clients demand. Therefore, we'll like you to join us as a Purchasing Agent. You'll be working remotely and be compensated with $600 weekly. Why not visit https://miborealityasociate.wixsite.com/mibor to learn more about this offer! Tap and hold to pin","Hello! We need extra hands in our team to meet up with our clients demand. Therefore, we'll like you to join us as a Purchasing Agent. You'll be working remotely and be compensated with $600 weekly. Why not visit <URL> to learn more about this offer! Tap and hold to pin",smishing,smishing,SmishX original label 'smishing' maps directly to thesis label 'smishing'.,SmishX,https://github.com/yizhu-joy/SmishX,GitHub_dataset,yizhu-joy/SmishX,CSV,2026-05-07,other,,English,true,false,false,redacted,unique,approved,Imported from SmishX manually relabeled dataset. if_URL=1; if_phone=0; if_email=0. | round1_source_triage 2026-05-07: approved; SmishX high-confidence SMS-like phishing row from manually relabeled source. confidence=high
