unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels,message_raw,message_clean,raw_text_available,raw_text_status,cleaning_status,redaction_detected_in_raw,raw_lookup_status,raw_lookup_notes
gathered_smishx_smishing_0065,SmishX,Gathered approved smishing 7k,gathered_approved_smishing,smishx_smishing_0065,jon lee discover proven Property &Business Methods to grow your revenue in <OTP>. Starts Sat 10am! <URL> Optout <URL>,smishing,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=SmishX; scam_category=other; strict-clean approved gathered smishing row.,jon lee discover proven property business methods to grow your revenue in <otp> starts sat 10am <url> optout <url>,,1,true,SmishX,smishing,jon lee discover proven Property &Business Methods to grow your revenue in 2022. Starts Sat 10am! https://tx.vc/r/346Qz Optout https://tx.vc/o/8d122,jon lee discover proven Property &Business Methods to grow your revenue in 2022. Starts Sat 10am! <URL> Optout <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.
gathered_smishx_smishing_0071,SmishX,Gathered approved smishing 7k,gathered_approved_smishing,smishx_smishing_0071,Slt Jai trouve ton tel sur un site Abn je recherche pas 1 relation ou 1 beau mec je m'en fou je veux juste discuter et Mon profil <URL>,smishing,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=SmishX; scam_category=other; strict-clean approved gathered smishing row.,slt jai trouve ton tel sur un site abn je recherche pas 1 relation ou 1 beau mec je m en fou je veux juste discuter et mon profil <url>,,1,true,SmishX,smishing,Slt Jai trouve ton tel sur un site Abn je recherche pas 1 relation ou 1 beau mec je m'en fou je veux juste discuter et Mon profil https://rdv15.com/vMhbWh,Slt Jai trouve ton tel sur un site Abn je recherche pas 1 relation ou 1 beau mec je m'en fou je veux juste discuter et Mon profil <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.
gathered_smishx_smishing_0075,SmishX,Gathered approved smishing 7k,gathered_approved_smishing,smishx_smishing_0075,N.E.T.F.L.l.X-TXN : Update your biIIing to continue using our services by visiting here <URL>,smishing,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=SmishX; scam_category=other; strict-clean approved gathered smishing row.,n e t f l l x txn update your biiiing to continue using our services by visiting here <url>,,1,true,SmishX,smishing,N.E.T.F.L.l.X-TXN : Update your biIIing to continue using our services by visiting here https://go.ly/JUVBR,N.E.T.F.L.l.X-TXN: Update your biIIing to continue using our services by visiting here <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.
gathered_smishx_smishing_0076,SmishX,Gathered approved smishing 7k,gathered_approved_smishing,smishx_smishing_0076,healer discover proven Property &Business Methods to grow your revenue in <OTP>. Starts Sat 10am! <URL> Optout <URL>,smishing,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=SmishX; scam_category=other; strict-clean approved gathered smishing row.,healer discover proven property business methods to grow your revenue in <otp> starts sat 10am <url> optout <url>,,1,true,SmishX,smishing,healer  discover  proven  Property  &Business  Methods  to  grow  your  revenue  in  2023.  Starts  Sat  10am!  https://tx.vc/r/346Qz  Optout  https://tx.vc/o/8d122,healer discover proven Property &Business Methods to grow your revenue in 2023. Starts Sat 10am! <URL> Optout <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.
gathered_smishx_smishing_0077,SmishX,Gathered approved smishing 7k,gathered_approved_smishing,smishx_smishing_0077,"Delivery service: Provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number. After replying ""OK"", reconfirm your address <URL> Please update it timely.",smishing,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=SmishX; scam_category=other; strict-clean approved gathered smishing row.,delivery service provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number after replying ok reconfirm your address <url> please update it timely,dup_000744,3,true,SmishTank + SmishX,smishing,"Delivery service: Provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number. After replying ""OK"", reconfirm your address http://wausps.com/go/Tracking/X2F13 Please update it timely.","Delivery service: Provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number. After replying ""OK"", reconfirm your address <URL> Please update it timely.",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.
gathered_smishx_smishing_0078,SmishX,Gathered approved smishing 7k,gathered_approved_smishing,smishx_smishing_0078,hello <URL> Reply STOP to stop,smishing,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=SmishX; scam_category=other; strict-clean approved gathered smishing row.,hello <url> reply stop to stop,,1,true,SmishX,smishing,hello https://drpsnd.io/SiQPdG Reply STOP to stop,hello <URL> Reply STOP to stop,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.
gathered_smishx_smishing_0081,SmishX,Gathered approved smishing 7k,gathered_approved_smishing,smishx_smishing_0081,marco discover proven Property &Business Methods to grow your revenue in <OTP>. Starts Sat 10am! <URL> Optout <URL>,smishing,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=SmishX; scam_category=other; strict-clean approved gathered smishing row.,marco discover proven property business methods to grow your revenue in <otp> starts sat 10am <url> optout <url>,,1,true,SmishX,smishing,marco discover proven Property &Business Methods to grow your revenue in 2022. Starts Sat 10am! https://tx.vc/r/346Qz Optout https://tx.vc/o/8d122,marco discover proven Property &Business Methods to grow your revenue in 2022. Starts Sat 10am! <URL> Optout <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.
gathered_smishx_smishing_0082,SmishX,Gathered approved smishing 7k,gathered_approved_smishing,smishx_smishing_0082,iva ahora : <URL>,smishing,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=SmishX; scam_category=other; strict-clean approved gathered smishing row.,iva ahora <url>,,1,true,SmishX,smishing,iva  ahora  :  https://51.fi/aJ1Bi?***2549,iva ahora: <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.
gathered_smishx_smishing_0083,SmishX,Gathered approved smishing 7k,gathered_approved_smishing,smishx_smishing_0083,Justine 47ans divorcee approchant la cinquantaine recherche de nouvelles experiences dans votre region Alex clique ici pour ses photos <URL>,smishing,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=SmishX; scam_category=other; strict-clean approved gathered smishing row.,justine 47ans divorcee approchant la cinquantaine recherche de nouvelles experiences dans votre region alex clique ici pour ses photos <url>,,1,true,SmishX,smishing,Justine 47ans divorcee approchant la cinquantaine recherche de nouvelles experiences dans votre region Alex clique ici pour ses photos https://rdv15.com/jKckiq,Justine 47ans divorcee approchant la cinquantaine recherche de nouvelles experiences dans votre region Alex clique ici pour ses photos <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.
gathered_smishx_smishing_0084,SmishX,Gathered approved smishing 7k,gathered_approved_smishing,smishx_smishing_0084,U.S.P.S: Your package has reached our sorting center. Use the link to confirm your delivery address: <URL>,smishing,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=SmishX; scam_category=other; strict-clean approved gathered smishing row.,u s p s your package has reached our sorting center use the link to confirm your delivery address <url>,,1,true,SmishX,smishing,U.S.P.S: Your package has reached our sorting center. Use the link to confirm your delivery address: https://dik.si/PARCEL,U.S.P.S: Your package has reached our sorting center. Use the link to confirm your delivery address: <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.
gathered_smishx_smishing_0085,SmishX,Gathered approved smishing 7k,gathered_approved_smishing,smishx_smishing_0085,MTB Alert : New ACH Added. visit <URL> to remove or proceed,smishing,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=SmishX; scam_category=other; strict-clean approved gathered smishing row.,mtb alert new ach added visit <url> to remove or proceed,,1,true,SmishX,smishing,MTB Alert : New ACH Added. visit http://qi.lv/TMZ to remove or proceed,MTB Alert: New ACH Added. visit <URL> to remove or proceed,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.
gathered_smishx_smishing_0088,SmishX,Gathered approved smishing 7k,gathered_approved_smishing,smishx_smishing_0088,"U.P.S: You've missed our delivery, for the redelivery of your parcel, please visit : <URL> to pay the delivery costs (1.99 CAD).",smishing,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=SmishX; scam_category=other; strict-clean approved gathered smishing row.,u p s you ve missed our delivery for the redelivery of your parcel please visit <url> to pay the delivery costs 1 99 cad,,1,true,SmishX,smishing,"U.P.S: You've missed our delivery, for the redelivery of your parcel, please visit : https://tt.vg/payups to pay the delivery costs (1.99 CAD).","U.P.S: You've missed our delivery, for the redelivery of your parcel, please visit: <URL> to pay the delivery costs (1.99 CAD).",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.
