unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels,message_raw,message_clean,raw_text_available,raw_text_status,cleaning_status,redaction_detected_in_raw,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,final_dataset_eligible,exclusion_reason
gathered_imc25_english_smish_02480,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02480,Please follow this link <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row.,please follow this link <url>,,1,true,Smishing-Dataset-IMC25,smishing,Please follow this link www....,Please follow this link <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_02480,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_02494,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02494,Dear User Your SBI YONO A-C will be Suspended please update your PAN IMMEDIATELY Click here link,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear user your sbi yono a c will be suspended please update your pan immediately click here link,,1,true,Smishing-Dataset-IMC25,smishing,Dear User Your SBI YONO A-C will be Suspended please update your PAN  IMMEDIATELY Click here link,Dear User Your SBI YONO A-C will be Suspended please update your PAN IMMEDIATELY Click here link,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_02494,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_02501,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02501,Its mum I left my phone at home and at the petrol station with the wrong card. Can you send me 250. BSB: 633-123 ACC: <US_BANK_NUMBER>. Pay you back when i get home x,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=hey mum/dad; strict-clean approved gathered smishing row.,its mum i left my phone at home and at the petrol station with the wrong card can you send me <num> bsb <num> <num> acc <us bank number> pay you back when i get home x,,1,true,Smishing-Dataset-IMC25,smishing,Its mum I left my phone at home and at the petrol station with the wrong card. Can you send me 250. BSB: 633-123 ACC: <US_BANK_NUMBER>. Pay you back when i get home x,Its mum I left my phone at home and at the petrol station with the wrong card. Can you send me 250. BSB: 633-123 ACC: <US_BANK_NUMBER>. Pay you back when i get home x,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_02501,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_02542,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02542,Dear SBI User Your SBI YONO Account will be Blocked Today Please Update your PANCARD Number Click here,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear sbi user your sbi yono account will be blocked today please update your pancard number click here,,1,true,Smishing-Dataset-IMC25,smishing,Dear SBI User Your SBI YONO Account will be Blocked Today Please Update your PANCARD Number Click here,Dear SBI User Your SBI YONO Account will be Blocked Today Please Update your PANCARD Number Click here,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_02542,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_02620,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02620,Dear User Your SBI YONO ACCOUNT will be suspended please update your PAN CARD IMMEDIATELY click here link..,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear user your sbi yono account will be suspended please update your pan card immediately click here link,,1,true,Smishing-Dataset-IMC25,smishing,Dear User Your SBI YONO ACCOUNT will be suspended please update your PAN CARD IMMEDIATELY click here link..,Dear User Your SBI YONO ACCOUNT will be suspended please update your PAN CARD IMMEDIATELY click here link..,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_02620,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_02622,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02622,Coinbase: Your 2-step verification settings have been changed. Coinbase: Your request to update the 2-step verification settings was unsuccessful please contact support immediately to resolve this issue.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,coinbase your 2 step verification settings have been changed coinbase your request to update the 2 step verification settings was unsuccessful please contact support immediately to resolve this issue,,1,true,Smishing-Dataset-IMC25,smishing,Coinbase: Your 2-step verification settings have been changed.  Coinbase: Your request to update the 2-step verification settings was unsuccessful please contact support immediately to resolve this issue.,Coinbase: Your 2-step verification settings have been changed. Coinbase: Your request to update the 2-step verification settings was unsuccessful please contact support immediately to resolve this issue.,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_02622,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_02638,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02638,Your Account has been accessed and requires verification. Please visit this link:,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,your account has been accessed and requires verification please visit this link,,1,true,Smishing-Dataset-IMC25,smishing,Your Account has been accessed and requires verification. Please visit this link:,Your Account has been accessed and requires verification. Please visit this link:,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_02638,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_02655,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02655,Due to the wrong delivery address of your package the delivery of the package has been suspended please update in time:,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,due to the wrong delivery address of your package the delivery of the package has been suspended please update in time,,1,true,Smishing-Dataset-IMC25,smishing,Due to the wrong delivery address of your package the delivery of the package has been suspended please update in time:,Due to the wrong delivery address of your package the delivery of the package has been suspended please update in time:,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_02655,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_02690,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02690,Dear HDFC User your HDFC Bank Account will be block. Today Please update your PAN Card Number Click here link. Thanku HDFC,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear hdfc user your hdfc bank account will be block today please update your pan card number click here link thanku hdfc,,1,true,Smishing-Dataset-IMC25,smishing,Dear HDFC User your HDFC Bank Account will be block. Today Please update your PAN Card Number Click here link. Thanku HDFC,Dear HDFC User your HDFC Bank Account will be block. Today Please update your PAN Card Number Click here link. Thanku HDFC,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_02690,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_02692,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02692,Our system flagged a recent deposit that was transferred to your wallet. You are required to clarify this deposit on our secure website so you can continue to use your wallet for crypto transactions. Visit our website and sign in with your account recovery phrase to get started with the clarification of your deposit.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row.,our system flagged a recent deposit that was transferred to your wallet you are required to clarify this deposit on our secure website so you can continue to use your wallet for crypto transactions visit our website and sign in with your account recovery phrase to get started with the clarification of your deposit,,1,true,Smishing-Dataset-IMC25,smishing,Our system flagged a recent deposit that was transferred to your wallet. You are required to clarify this deposit on our secure website so you can continue to use your wallet for crypto transactions. Visit our website and sign in with your account recovery phrase to get started with the clarification of your deposit.,Our system flagged a recent deposit that was transferred to your wallet. You are required to clarify this deposit on our secure website so you can continue to use your wallet for crypto transactions. Visit our website and sign in with your account recovery phrase to get started with the clarification of your deposit.,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_02692,False,duplicate_against_raw_required_dataset
