manual_id,source_file,source_row_id,message_raw,message_clean,provisional_label,service_category,institution_type,country_or_region,language,contains_url,contains_phone,contains_otp,contains_amount,contains_account_hint,extraction_status,review_status,reviewer_notes
manual_ham_000044,drive_export/THESIS/CLEANED/cleaned_dataset.csv,44,"J&T DELIVERY! TN: <PHONE>, Rider: THRIX PUAL A TAN. Your COD amount is 308.79. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.","J&T DELIVERY! TN: <PHONE>, Rider: THRIX PUAL A TAN. Your COD amount is 308.79. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.",unsure,delivery,Unknown,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1885.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000045,drive_export/THESIS/CLEANED/cleaned_dataset.csv,45,"J&T DELIVERY! TN: JT<ACCT>, Rider: THRIX PUAL A TAN. Your COD amount is 669.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.","J&T DELIVERY! TN: JT<ACCT>, Rider: THRIX PUAL A TAN. Your COD amount is 669.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.",unsure,delivery,Unknown,Philippines,English,False,False,False,False,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1886.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000046,drive_export/THESIS/CLEANED/cleaned_dataset.csv,46,"J&T DELIVERY! TN: JT<ACCT>, Rider: THRIX PUAL A TAN. Your COD amount is 879.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.","J&T DELIVERY! TN: JT<ACCT>, Rider: THRIX PUAL A TAN. Your COD amount is 879.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.",unsure,delivery,Unknown,Philippines,English,False,False,False,False,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1887.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000047,drive_export/THESIS/CLEANED/cleaned_dataset.csv,47,"Don't miss your chance to see Laufey live in Manila, thanks to Visa! Use your RCBC Visa Credit Card and get 1 entry for every P1,000 you spend, OR be one of the 10 Top Spenders to win automatically! Promo runs until May 10. Register now at the RCBC Credit website. Search: LAUFEYRP / LAUFEYTS. T&C apply. DT252226S26","Don't miss your chance to see Laufey live in Manila, thanks to Visa! Use your RCBC Visa Credit Card and get 1 entry for every P1,000 you spend, OR be one of the 10 Top Spenders to win automatically! Promo runs until May 10. Register now at the RCBC Credit website. Search: LAUFEYRP / LAUFEYTS. T&C apply. DT252226S26",unsure,banking,Unknown,unknown,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1888(1).jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000048,drive_export/THESIS/CLEANED/cleaned_dataset.csv,48,"Don't miss your chance to earn Mom her Mother's Day treat! Use your RCBC Premium Card at Paper Moon Cafe by April 30 to qualify for FREE 3 Hokkaido Cupcakes (min. P2,000 spend) or a Small Mille Crepe (min. P5,000 spend). Redeem May 7-10 at any store. Details at the RCBC Credit site, search MDPM. DT1251767S26","Don't miss your chance to earn Mom her Mother's Day treat! Use your RCBC Premium Card at Paper Moon Cafe by April 30 to qualify for FREE 3 Hokkaido Cupcakes (min. P2,000 spend) or a Small Mille Crepe (min. P5,000 spend). Redeem May 7-10 at any store. Details at the RCBC Credit site, search MDPM. DT1251767S26",unsure,banking,Unknown,unknown,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1888.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000049,drive_export/THESIS/CLEANED/cleaned_dataset.csv,49,"Thursday 4:47 PM As of 03/25, you have 6,182 Rewards Points (worth Php 1,546) on your Card ending in <ACCT>, JOCELYN ANNE! Redeem these for shopping vouchers or cash credit by calling (<PHONE>. Keep using your Landmark Anson's Credit Card to enjoy unlimited 3% REBATE at Landmark plus rewards points on all purchases. T&Cs apply.","Thursday 4:47 PM As of 03/25, you have 6,182 Rewards Points (worth Php 1,546) on your Card ending in <ACCT>, JOCELYN ANNE! Redeem these for shopping vouchers or cash credit by calling (<PHONE>. Keep using your Landmark Anson's Credit Card to enjoy unlimited 3% REBATE at Landmark plus rewards points on all purchases. T&Cs apply.",unsure,banking,Unknown,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1889(1).jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000050,drive_export/THESIS/CLEANED/cleaned_dataset.csv,50,"Wednesday 5:44PM Still dreaming of the F1 grid? Your RCBC Visa Infinite is your ticket! Every P1,000 spend earns you an entry to win Monza Barcade watch party passes to Austria or Madrid. If you haven't registered, visit rcbccredit and search: FIVIVS. Promo runs until 08/31/26. DTI251184S 26.","Wednesday 5:44PM Still dreaming of the F1 grid? Your RCBC Visa Infinite is your ticket! Every P1,000 spend earns you an entry to win Monza Barcade watch party passes to Austria or Madrid. If you haven't registered, visit rcbccredit and search: FIVIVS. Promo runs until 08/31/26. DTI251184S 26.",unsure,promo_legitimate,Unknown,unknown,English,False,False,False,True,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1889.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000051,drive_export/THESIS/CLEANED/cleaned_dataset.csv,51,"Tuesday 6:07PM Beat the summer heat & kickstart your adventures with up to P1,132,000, JOCELYN ANNE! Convert your available limit to RCBC InstaCash on your card ending in <ACCT> & pay only P26,174.26/mo. at a low add-on rate of 0.62%/mo. for up to 60 mos. To avail, go to the RCBC Credit website, search Promo ID: RRN, and use code A28YUHYOSQ. Offer exclusive to web applications until May 10, 2026. DT1245989S26","Tuesday 6:07PM Beat the summer heat & kickstart your adventures with up to P1,132,000, JOCELYN ANNE! Convert your available limit to RCBC InstaCash on your card ending in <ACCT> & pay only P26,174.26/mo. at a low add-on rate of 0.62%/mo. for up to 60 mos. To avail, go to the RCBC Credit website, search Promo ID: RRN, and use code A28YUHYOSQ. Offer exclusive to web applications until May 10, 2026. DT1245989S26",unsure,banking,Unknown,unknown,English,False,False,True,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1890(1).jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000052,drive_export/THESIS/CLEANED/cleaned_dataset.csv,52,"Stay cool this summer! Get up to PHP20,000 OFF the SRP of select aircon models at 0% installment for up to 24 months, plus Buy Now, Pay Later using your RCBC Credit Card at Western Appliances. Promo valid until May 31, 2026. Visit the RCBC Credit Website & search: WESAPP26 for details. D252780S26","Stay cool this summer! Get up to PHP20,000 OFF the SRP of select aircon models at 0% installment for up to 24 months, plus Buy Now, Pay Later using your RCBC Credit Card at Western Appliances. Promo valid until May 31, 2026. Visit the RCBC Credit Website & search: WESAPP26 for details. D252780S26",unsure,banking,Unknown,unknown,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1890.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000053,drive_export/THESIS/CLEANED/cleaned_dataset.csv,53,"Your Apr-2026 Statement Balance for your Card ending in <ACCT> is Php 53,529.43. Min. Amt Due is Php 1,606.00. Due on 05/14. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.","Your Apr-2026 Statement Balance for your Card ending in <ACCT> is Php 53,529.43. Min. Amt Due is Php 1,606.00. Due on 05/14. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.",unsure,banking,Unknown,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1891(1).jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000054,drive_export/THESIS/CLEANED/cleaned_dataset.csv,54,"Make it a summer to remember, JOCELYN ANNE! Get as much as P1,132,000 when you convert your unused limit to RCBC InstaCash on your Card ending in <ACCT> & pay P26,174.26/mo. at an add-on rate of only 0.62%/mo. for up to 60 mos. Visit the RCBC Credit website, search Promo ID: RRN, and use code A28YUHYOSQ. Offer exclusive to web applications until May 10, 2026. DTI245989S26","Make it a summer to remember, JOCELYN ANNE! Get as much as P1,132,000 when you convert your unused limit to RCBC InstaCash on your Card ending in <ACCT> & pay P26,174.26/mo. at an add-on rate of only 0.62%/mo. for up to 60 mos. Visit the RCBC Credit website, search Promo ID: RRN, and use code A28YUHYOSQ. Offer exclusive to web applications until May 10, 2026. DTI245989S26",unsure,banking,Unknown,unknown,English,False,False,True,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1891.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000055,drive_export/THESIS/CLEANED/cleaned_dataset.csv,55,"Don't miss out on a sweet surprise for Mom! Use your RCBC Premium Credit Card at Paper Moon Cafe until Apr. 30 to earn her favorite treats. Get 3 Hokkaido Cupcakes (min. P2,000 spend) or a Small Mille Crepe (min. P5,000 spend). Redeem May 7-10 at any store. Details at the RCBC Credit site, search MDPM. DT1I251767S26","Don't miss out on a sweet surprise for Mom! Use your RCBC Premium Credit Card at Paper Moon Cafe until Apr. 30 to earn her favorite treats. Get 3 Hokkaido Cupcakes (min. P2,000 spend) or a Small Mille Crepe (min. P5,000 spend). Redeem May 7-10 at any store. Details at the RCBC Credit site, search MDPM. DT1I251767S26",unsure,banking,Unknown,unknown,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1892(1).jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000056,drive_export/THESIS/CLEANED/cleaned_dataset.csv,56,"Barefoot luxury in Siargao awaits. Enjoy an exclusive discount at Nay Palad Hideaway and all-inclusive island bliss w/ your RCBC Premium Credit Card. To book, call <PHONE> / <PHONE>. For details, visit the rcbccredit website, search NPH20. DTI246086S26. Offer until 6/30/26","Barefoot luxury in Siargao awaits. Enjoy an exclusive discount at Nay Palad Hideaway and all-inclusive island bliss w/ your RCBC Premium Credit Card. To book, call <PHONE> / <PHONE>. For details, visit the rcbccredit website, search NPH20. DTI246086S26. Offer until 6/30/26",unsure,banking,Unknown,unknown,English,False,False,False,False,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1892.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000057,drive_export/THESIS/CLEANED/cleaned_dataset.csv,57,"Your RCBC InstaCash of up to P1,132,000 is now ready, JOCELYN ANNE! Convert the credit limit of your card ending in <ACCT> for only 0.62% monthly add-on rate and pay just P26,174.26/mo. for up to 60 mos. Avail at the RCBC Credit website now: Search Promo ID: RRN & use code A28YUHYOSQ. Web-exclusive offer until May 10, 2026. DTI245989S26","Your RCBC InstaCash of up to P1,132,000 is now ready, JOCELYN ANNE! Convert the credit limit of your card ending in <ACCT> for only 0.62% monthly add-on rate and pay just P26,174.26/mo. for up to 60 mos. Avail at the RCBC Credit website now: Search Promo ID: RRN & use code A28YUHYOSQ. Web-exclusive offer until May 10, 2026. DTI245989S26",unsure,banking,Unknown,unknown,English,False,False,True,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1893(1).jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
