record_id,screenshot_file,screenshot_index,message_order,source,visible_date_label,extracted_text
192,analysisdataset (2).csv,142,1,Amazon,"09/22/2022, 05:48:57","Unusual Activity : We've suspended your Amazon due to unusual activity Login attempt from : [84.111.233.111 - Israel] Device:Mozilla/5.0 (Windows NT 10.0) Our System has been locked yo ur Amazon account To restore your Amazon account, please verify your identi ty below : http://www.xprswebsite.com/free/dev2/support?=7455071 You need to verify your account within 2 days or your Amazon account will be terminated. Best Regards, Amazon O"
193,analysisdataset (2).csv,143,1,Amazon,"09/22/2022, 05:51:02","Unusual Activity : We've locked your Amazon account due to unusual activity. New Login from : Mozilla Firefox 8.7 [ 45.71.144.113 - Russia ] Our system has locked your Amazon account for security reasons. To unlock your Amazon account, please verify your identity below: https://wua.soundestlink.com/link/62ec0819e7239400160765f9/62ec07fec03d7d001dc835c5/62ec07eb316b48001c631e48?signature=9914fff38c28a734939ec6ad3c3f038680fa15f715f60 9593c985923dadb61fe you do not verify your identity If before 24 hours, your Amazon account will be terminated."
194,analysisdataset (2).csv,144,1,PayPal,"09/22/2022, 05:52:17","You just sent a payment to Brett Briggs for $6.50 USD. If you do not make this transaction, you must cancel before 4 hours:""https://lnkd.in/ekwVSzPa"" (PP-REF:#XFM6ZT)"
195,analysisdataset (2).csv,145,1,Phone Number,"09/22/2022, 05:53:49",Your parcel (#US91177J) which includes the following products: 1.PS5. Cannot be approved for delivery pending the outstanding tax balance has been paid. Current outstanding balance: $1.22. Additional info like2playnow.com/fi5dbp
196,analysisdataset (2).csv,146,1,Phone Number,"09/22/2022, 14:30:29",2069-Ft² House Just Listed 513-Mo below Xeo6.me/8ek26N
199,analysisdataset (2).csv,147,1,Phone Number,"09/22/2022, 16:04:58","Free Msg: Your bill is paid for March. Thanks, here's a little gift for you: giddybreasts.com/DSRRmEAccl"
200,analysisdataset (2).csv,148,1,Phone Number,"09/25/2022, 03:47:03",Y.our bill for l.ast month is r.eceived. Thank you. here is our small l.oyalty re.ward fo.r you: 61uxsyo.qmrWM.Com/zyd8
203,analysisdataset (2).csv,149,1,Chase,"09/27/2022, 17:34:19",Chase Alert (SM):We noticed unusual activities on your account.Visit chaselocked.com/web to verify the activities. Reply STOP to stop.Msg & data rates may apply.
204,analysisdataset (2).csv,150,1,Phone Number,"09/28/2022, 15:16:58",Pres Trump: This is the final time I'll reach out. I need you to update your Voter Verification survey RIGHT NOW. Take canvass here >> https://win22.org/r.wr?id=9wJ8pTXh ReplySTOPToEnd
205,analysisdataset (2).csv,151,1,Pbpls,"09/29/2022, 20:16:21",Your payment for September is paid. Thanks. here's our surprise gift for you: Pbpls.COM/E5JyPE6w5t
206,analysisdataset (2).csv,152,1,Bank of America,"09/30/2022, 16:56:10","BofA Alert: We 've placed a hold on your debit/atm card due to some unusual activity, To recover Visit https://profib04.com and verify your identity"
208,analysisdataset (2).csv,153,1,Phone Number,"10/04/2022, 20:10:39",Hi this is Sammy and I just loaded new my best videos in my personal site. find it here: http://slzbyy.com/GvR0t2ZV
209,analysisdataset (2).csv,154,1,Phone Number,"10/08/2022, 23:10:29",intimate notice: Mary live in the area and is seeking no-strings partners. Review your invite:http://hygrjv.com/2oyhOQV
210,analysisdataset (2).csv,155,1,Phone Number,"10/10/2022, 02:50:51",Pc user- KatieT0021 sent you a chat invite. Accept below:http://ywrfyp.com/VkwuzqG
211,analysisdataset (2).csv,156,1,Phone Number,"10/11/2022, 01:26:58","Hello baby, Karla here. You make any plans for today? If not, email me...http://zglptv.com/no2hrZB"
212,analysisdataset (2).csv,157,1,Phone Number,"10/11/2022, 01:28:03",Hey baby did you know! I update my pics gallery from my profile. Look them here: http://yjpgbx.com/mn1lkyE
213,analysisdataset (2).csv,158,1,Phone Number,"10/11/2022, 02:32:16",You got a text from FunKatie88! Tap here to access inbox:http://ytdbby.com/A2RsGxy
214,analysisdataset (2).csv,159,1,Phone Number,"10/12/2022, 00:07:49",You got a local fl!ng request from Linda. Respond here:https://bit.ly/3RQ1z1n
215,analysisdataset (2).csv,160,1,Phone Number,"10/12/2022, 03:45:51","Hey babe, what r you up to? I'm home alone, u want to come by? Text me:http://zvsjxy.com/4qAcRgK"
216,analysisdataset (2).csv,161,1,Phone Number,"10/12/2022, 23:20:36","Hi what are you up to tonight, any plans? I'll be here, if you want to chat:http://kbzjgb.com/N2lswyl"
217,analysisdataset (2).csv,162,1,Phone Number,"10/13/2022, 03:01:29",BacksideAds notice:Karen has opened her x-photos for you. Access here: http://fkggnl.com/gGRI4Zw
218,analysisdataset (2).csv,163,1,Phone Number,"10/14/2022, 07:09:07",Area females wanting intimate date nights out on the town. Access here: http://y.jgdfr.com/ZoAhX9Z
219,analysisdataset (2).csv,164,1,Phone Number,"10/14/2022, 23:40:33","Hey, do you have any plans for tomorrow after work? It's Trisha, let's grab a drink! I'll be here: http://mzjxyk.com/N2lsw3m"
220,analysisdataset (2).csv,165,1,Phone Number,"10/15/2022, 03:21:34","Hi, Katie here. I'm sitting here at the bar, want to meet me? Contact me back...http://ypzvtd.com/OmwsYW8"
221,analysisdataset (2).csv,166,1,Netflix,"10/15/2022, 19:28:01",Netflix is Reimbursing you $100. Time Left to Claim (48) hrs http://carecondemn.com/BYMRKW Netflix is Reimbursing you $100. Time Left to Claim (48) hrs http://carecondemn.com/BYMRKW
222,analysisdataset (2).csv,167,1,Phone Number,"10/16/2022, 03:21:24",You got an intimate invite from Sarah. Read what she said now:http://cgmfdk.com/E2Ysk70
223,analysisdataset (2).csv,168,1,Phone Number,"10/16/2022, 05:03:41",Member-Ezdebra504 sent you these pix. Find below:http://ypzvtd.com/OmwsYW8
224,analysisdataset (2).csv,169,1,Phone Number,"10/17/2022, 01:50:25",You received a b()()ty call from Amanda. Read your invite now:http://zytdgx.com/G21s2n0
225,analysisdataset (2).csv,170,1,Phone Number,"10/18/2022, 00:47:00","Hey hun, wanna chat and get to know one another? Anyways let me know. I'll be here: http://cgmfdk.com/E2Ysk70"
226,analysisdataset (2).csv,171,1,Phone Number,"10/18/2022, 02:28:16",VENMO Customer: Claim Your 100 Dollars http://augmentreversed.com/KIZWr1
227,analysisdataset (2).csv,172,1,Phone Number,"10/18/2022, 21:28:05","I am at my boys home Just trying hot positions, wanna see? Access here: http://prmytz.com/9yJfrBg"
228,analysisdataset (2).csv,173,1,Phone Number,"10/19/2022, 02:10:59",FB alert - acct EzKate0696 has sent you a private msg. Read and say HI below: http://jkyrlw.com/YnzljRD
229,analysisdataset (2).csv,174,1,EDD,"10/20/2022, 14:06:13","DoNoT Reply_State Of California (Employment Development Department). Your EDD Unemployment Claim account is currently on hold for verification, Please complete your verification by following the instructions in the link below. https://brightvision.edu.pk/ca/verifyedd"
230,analysisdataset (2).csv,175,1,Phone Number,"10/20/2022, 14:07:26",Inbound friend solicitation from WetSara002. Respond now: http://dcydpl.com/grguJq2
231,analysisdataset (2).csv,176,1,Phone Number,"10/21/2022, 05:24:48",What is your favorite position on bed? You wanna see my favorite? Go here: http://wbfmqs.com/M2ksvNA
232,analysisdataset (2).csv,177,1,Phone Number,"10/21/2022, 05:25:46",KatieT881 mailed you a bang buddy proposal. Read her message: http://gfxmth.com/6vDFZpW
233,analysisdataset (2).csv,178,1,Phone Number,"10/21/2022, 21:44:50","hi there, it's friday! My name is annie and was wondering if we could meet sometime. write me https://bit.ly/3shWipe"
234,analysisdataset (2).csv,179,1,Phone Number,"10/24/2022, 03:21:58",You received a text from SxySandra89. Press here to access your inbox: http://ntswkf.com/Q2osg6L
235,analysisdataset (2).csv,180,1,Phone Number,"11/02/2022, 23:07:14",Oprah had a Heart Attack! Read http://relateversion.com/1DvMxP
236,analysisdataset (2).csv,181,1,EDD,"11/08/2022, 20:47:25",Alert: Your Edd account was just signed in new device. If this wasn't you kindly click here https://secur-34b0a-protect.duckdns.org/auth/ to regain the access or visit nearby branch.
238,analysisdataset (2).csv,182,1,Phone Number,"11/16/2022, 22:02:03",fl!ng solicitation - Angie wants to meetup. See now: http://tvmscy.com/B2VSOWO
239,analysisdataset (2).csv,183,1,Phone Number,"11/16/2022, 22:03:04",See the intimate pictures Kelly released 4 you! Unlock below...http://dtwxzf.com/003u52r
240,analysisdataset (2).csv,184,1,Phone Number,"11/16/2022, 22:04:22",My hubby left on vacation and the mf left me all alone. Like to fool around? http://pslajs.com/ROpuoXO
241,analysisdataset (2).csv,185,1,Phone Number,"11/16/2022, 22:05:17","Hi baby, here are the photos I wanted to share with you. Let me know what you think...http://psjzzw.com/no2hgVq"
242,analysisdataset (2).csv,186,1,Phone Number,"11/16/2022, 22:06:23",You received a friend invite from Curvy Marta002. Answer back here: http://ryjlvn.com/P9nu967
243,analysisdataset (2).csv,187,1,Phone Number,"11/16/2022, 22:07:13",BustyMary89 sent these triple x-photos 4 you. Open them here: http://swhcdt.com/zErCE7I
244,analysisdataset (2).csv,188,1,Phone Number,"11/16/2022, 22:09:06","Hi honey, heres the selfies I forgot to send to you. I hope u like them, msg me...http://crglhy.com/3pzFoOA"
245,analysisdataset (2).csv,189,1,Phone Number,"11/16/2022, 22:10:06","Hello honey, Elizabeth here. You got any plans for today? If not, message me...link}"
246,analysisdataset (2).csv,190,1,Phone Number,"11/16/2022, 22:12:03","Hi there, this is Hillary. Let's meet for a bite or drinks? Txt me: http://hnkmrb.com/WIXTZAO"
247,analysisdataset (2).csv,191,1,Phone Number,"11/16/2022, 22:13:47",Lisa sent you a kiss. She shared her s3xy pics with you. See now: http://mphrbt.com/J24sIRz
248,analysisdataset (2).csv,192,1,Phone Number,"11/16/2022, 22:14:34",HotJackie871 is hoping for intimate pleasures. Accept her invite here: http://tftjrl.com/8xGFWIB
249,analysisdataset (2).csv,193,1,Phone Number,"11/16/2022, 22:15:28",Brenda shot you a live video invite. Access her webcam here: http://cvvwbt.com/P9nu9lx
250,analysisdataset (2).csv,194,1,Phone Number,"11/16/2022, 22:16:54","Kate1069XXX has shared these fresh ""Private pics"" View them here: http://vqljmq.com/ImZsm7g"
251,analysisdataset (2).csv,195,1,Phone Number,"11/16/2022, 22:18:41","Hi there, this is Phoebe. Did you view my invite? I need to get out. Let me know: http://tmgcrg.com/5rBu34D"
252,analysisdataset (2).csv,196,1,Phone Number,"11/16/2022, 22:20:31",XM notice: SxyKristen127 sent you a fbuddy request. Read what she had to say now: http://brdcry.com/D2Xswv0
253,analysisdataset (2).csv,197,1,Phone Number,"11/16/2022, 22:21:42",Funlegz504 shot you these snapshots. Tap now: http://kjhcmb.com/7wEf2VN You got a email from FineAndrea101! Touch to connect to her message: http://ybfwmj.com/zErCE9N
254,analysisdataset (2).csv,198,1,Phone Number,"11/16/2022, 22:22:42",client-Swtcara739 these photos. Find below: http://vcljcy.com/rvjF706 shot you
255,analysisdataset (2).csv,199,1,Phone Number,"11/16/2022, 22:23:35",Hrnykari1169 invited you to a date night out. respond here: http://csrlvl.com/X0yujpo
256,analysisdataset (2).csv,200,1,Phone Number,"11/16/2022, 22:24:38",hi mustardobvious.com/Ouyhk7
257,analysisdataset (2).csv,201,1,Phone Number,"11/16/2022, 22:25:30","honey, here's those pics I promised you. I hope u like them, msg me...http://jryxlz.com/8xGFWJD"
258,analysisdataset (2).csv,202,1,Phone Number,"11/16/2022, 22:26:30","Hi, you wish to meet at the bar tonite? Btw its Susan, let me know: http://lxhtwb.com/G21sEyA"
259,analysisdataset (2).csv,203,1,Phone Number,"11/16/2022, 22:27:28","Cindy9969wet said: Hi, want to meetup? View my photos & txt me here...http://xtfpnp.com/Q2osg44"
260,analysisdataset (2).csv,204,1,Phone Number,"11/16/2022, 22:28:20",Carrie unlocked her bare pix! Use this code 98023 to access now: http://xqgpft.com/mn118G9
261,analysisdataset (2).csv,205,1,Phone Number,"11/16/2022, 22:29:22",Becky unlocked her private gallery. Your code is 95068 to view now: http://gghcfp.com/ImZsmDB
262,analysisdataset (2).csv,206,1,Phone Number,"11/16/2022, 22:30:21","Hi hun, my name is Lisa. I see we live near one another. Message me...http://rfhy.ps.com/6vDF7Xx"
263,analysisdataset (2).csv,207,1,Phone Number,"11/16/2022, 22:31:24","Hey hun, I finally got my web cam setup. Let's talk, enter here: http://kxqghk.com/ROpuoNr"
264,analysisdataset (2).csv,208,1,Phone Number,"11/16/2022, 22:32:23","XtcHannaxx69 released these new ""Private images"" See then here: http://cggcvt.com/J24sll9"
265,analysisdataset (2).csv,209,1,Phone Number,"11/16/2022, 22:33:24",You got a text from Cute Beth03. Tap to enter inbox...http://yrvdnd.com/OmwsQQJ
266,analysisdataset (2).csv,210,1,Bank of America,"12/12/2022, 01:59:46",BofA Alerts - A Direct Deposit to your Account has been placed under review. Please visit https://scre-b0llafca.live/login to resolve this.
267,analysisdataset (2).csv,211,1,Amazon,"12/12/2022, 02:04:02","Unusual Activity : We've suspend your Amazon account due to unusual activity. Sign in attempt blocked from: Mozilla Firefox 8.5 [ 85.123.144.235 - Canada ] Our system has suspend your Amazon account for security reasons. To unlock your Amazon account, please verify with link below: http://www.xprswebsite.com/free/usere444/redire444/?=3458455 You need to take action within 2 days before account will be suspended. Regards, Amazon Teams O"
268,analysisdataset (2).csv,212,1,Amazon,"12/12/2022, 02:05:54","Unusual Activity : We've suspend your Amazon account due to unusual activity. Login attempt blocked from : Chrome 104.0 [ 233.183.152.35 - Taiwan] Our system has suspend your Amazon account for security reasons. To unlock your Amazon account, please verify with link below: https://a-use192.vev.site/redirecting/?=8651140 You need to take action within 2 days before account will be suspended. Regards, Amazon Teams"
269,analysisdataset (2).csv,213,1,Burger King,"12/15/2022, 04:24:28",Burger King Request your Fr@@ and enter for fr@@ for a Year 1X3.me/3WJ0mm Send message
270,analysisdataset (2).csv,214,1,Phone Number,"12/15/2022, 04:25:09",Alert: 372-Month 4br/2bth home available near you no credit check http://5ot.short.gy/yQLk4sUm2dKc Send message
271,analysisdataset (2).csv,215,1,Bank of America,"12/20/2022, 06:57:38",BofAEDD: Avoid losing your California state benefits from fraudulent applicants by confirming your profile information here: http://statebenefitalertsedd.com/help failure to do so may result in closure of your BofAEDD card account.
273,analysisdataset (2).csv,216,1,Bank of America,"12/20/2022, 07:07:37",BANK OF AMERICA EDD ALERT SERVICES: Your EDD prepaid Visa debit card '4427' has been locked and under review due to unusual activities on the account. Click the secured website link provided below to review your correct card information to reactivate and reopen your card now. http://resolveeddcards.com/reopennow
274,analysisdataset (2).csv,217,1,HP,"12/20/2022, 07:08:25",Your account has been debited $542.35 for HP Pro Series F1. Order ID-AMZBMX. If you did not authorize this Call us 18885951347
275,analysisdataset (2).csv,218,1,Unknown,"12/20/2022, 07:10:33","ALERT-BANKINGID: it55XX2445 / Good Day, Quick review for your banking application is required at: +18333320502 NotificationID:9aAyyy0AaA"
276,analysisdataset (2).csv,219,1,Netflix,"12/20/2022, 07:12:52","From: Neftlix MSG: We encountered issues processing the latest payment for your NETFLIX membership. And the account is temporarily restricted, To continue using NETFLIX, Please Update your billing information at http://www.billing-customer.kfx65hci-app.zwbq.shop and avoid suspension. Regards, NETFLIX Ltd. Stop.MSG rates may apply NET-41796E9XA. Nov 5, 8:40 AM"
277,analysisdataset (2).csv,220,1,Phone Number,"12/20/2022, 07:17:07","You have been offered a Grant of $1,450,000.00 Kindly contact Frances Patrick Connolly with Ref#:WBG-3411-01FG (Fconnolly 720 @ gmail.com)"
278,analysisdataset (2).csv,221,1,JP Morgan,"12/20/2022, 07:19:42",JP-Morgan: Alerts! Your Accounts are on hold due to unauthorized activity. Visit jpmorgan9webio.com/ to verify your account.
279,analysisdataset (2).csv,222,1,CITI,"12/20/2022, 07:21:21",CITI: Your contact information has been updated. If this wasnt you please review visit https://cltl-00.herokuapp.com/login to verify
280,analysisdataset (2).csv,223,1,Bank of America,"12/20/2022, 07:23:29",PREPAIDBANKOFAMERICA: ALERT: Your online banking has been disabled due to new online updates. To update your information please verify at http//:boaonlineverified.com
