unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels
smishtank_3,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,3,"Costco: Daniel, the code 42003 printed on your receipt from 10 came in 2nd in our Airpods draw: f2gpy.info/RzNKEws Zve",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Prize/Contest; brand=Costco; sender_type=Short Code; url=f2gpy.info/RzNKEwsZve; domain=f2gpy.info,costco daniel the code <num> printed on your receipt from 10 came in 2nd in our airpods draw <url> zve,,1,true,SmishTank,smishing
smishtank_66,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,66,(DiscoverCard_Customer Servi ce#2627457643) You have a pending issue. please visit: http://r2s9hq82ne.mmnrxeqmcv.nikxc.org to resolve it.,verified_smishing,smishing,accepted,accepted,true,false,true,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=Discover Card; sender_type=Email To Text; url=http://r2s9hq82ne.mmnrxeqmcv.nikxc.org; domain=r2s9hq82ne.mmnrxeqmcv.nikxc.org,discovercard customer servi ce <num> you have a pending issue please visit <url> to resolve it,,1,true,SmishTank,smishing
smishtank_67,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,67,sexyjessie.us..*,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=; sender_type=Email To Text; url=sexyjessie.us; domain=sexyjessie.us,<url>,dup_000067,9,false,SmishTank,smishing
smishtank_68,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,68,"Hi Andrew, this is Cess and this is my new number, Im here in the philippines now so text me back when you receive my message because im not quiet sure if i get your number right.  im sorry i got the wrong number i hope i didnt bother you 8:52 AM",verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Wrong Number/Romance Scam; brand=; sender_type=Phone Number; url=; domain=,hi andrew this is cess and this is my new number im here in the philippines now so text me back when you receive my message because im not quiet sure if i get your number right im sorry i got the wrong number i hope i didnt bother you 8 52 am,,1,true,SmishTank,smishing
smishtank_69,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,69,"Hi Jim, I need a lot of precious metal raw materials for the project at hand recently, can you give me a price list?",verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Other; brand=; sender_type=Phone Number; url=; domain=,hi jim i need a lot of precious metal raw materials for the project at hand recently can you give me a price list,,1,true,SmishTank,smishing
smishtank_70,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,70,"Dear. You are invited to join the ""Bitcoin"" analysis group and join in the investment plan and earn 500-5K usd a day. Reply ""1"" and long press the link to join. https://chat.whatsapp.com/DzeAqjxgNbi6S4cuCFchXN",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Finance/Crypto; brand=Whatsapp; sender_type=Phone Number; url=https://chat.whatsapp.com/DzeAqjxgNbi6S4cuCFchXN; domain=chat.whatsapp.com,dear you are invited to join the bitcoin analysis group and join in the investment plan and earn <num> 5k usd a day reply 1 and long press the link to join <url>,,1,true,SmishTank,smishing
smishtank_71,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,71,"Hi, Lucy. I'm Aisha. Do you remember me? Last time we met at an auction in Northern California.",verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Other; brand=; sender_type=Phone Number; url=; domain=,hi lucy i m aisha do you remember me last time we met at an auction in northern california,,1,true,SmishTank,smishing
smishtank_72,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,72,Dale We are still in the market to buy your 2022 Buena Village Dr HOME. Our new OFFER value has increased! We can CLOSE in less than a week and you won't have any REALTOR fees. Please review 5dexqo.com/82a103,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=; sender_type=Phone Number; url=5dexqo.com/82a103; domain=5dexqo.com,dale we are still in the market to buy your <num> buena village dr home our new offer value has increased we can close in less than a week and you won t have any realtor fees please review <url>,,1,true,SmishTank,smishing
smishtank_73,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,73,[U.S. Postal Service] We're sorry to let you know that your package could not be delivered. To reschedule a delivery please visit https://bit.ly/3NR5x9f Preview not available,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=U.S. Postal Service; sender_type=Phone Number; url=https://bit.ly/3NR5x9f; domain=us.awaiting.host,u s postal service we re sorry to let you know that your package could not be delivered to reschedule a delivery please visit <url> preview not available,,1,true,SmishTank,smishing
smishtank_74,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,74,"Dear. You are invited to join the """"Bitc0in"""" analysis group and join in the investment plan and earn 500-5K usd a day. 👇👇👇Please click the """"Link"""" below to join👇👇👇\nhttps://chat.whatsapp.com/F6Wo68CcSRq88C9LSdsGcN",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=Bitcoin; sender_type=; url=https://chat.whatsapp.com/F6Wo68CcSRq88C9LSdsGcN; domain=chat.whatsapp.com,dear you are invited to join the bitc0in analysis group and join in the investment plan and earn <num> 5k usd a day please click the link below to join nhttps <url>,,1,true,SmishTank,smishing
smishtank_75,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,75,"Is this Vince's number, please?",verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Wrong Number/Romance Scam; brand=Vince; sender_type=Phone Number; url=; domain=,is this vince s number please,,1,true,SmishTank,smishing
smishtank_76,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,76,From: NETFLIX Msg: NETFLIX monthly payment Unsuccesful and Your account is temporary Locked. See The Complete Details In The Attachment Below. Subscription-failed56756... Additional media content is included. Please check the message in detail,verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Netflix; sender_type=Email To Text; url=; domain=,from netflix msg netflix monthly payment unsuccesful and your account is temporary locked see the complete details in the attachment below subscription failed56756 additional media content is included please check the message in detail,,1,true,SmishTank,smishing
smishtank_79,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,79,Are you Mr. Freddy? I'm Alice and I'm not sure if the number is correct,verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Wrong Number/Romance Scam; brand=; sender_type=Phone Number; url=; domain=,are you mr freddy i m alice and i m not sure if the number is correct,,1,true,SmishTank,smishing
smishtank_80,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,80,click the link to Upgrade Your Wells Fargo Account web:https://express.adobe.com/page/IkvuZSZq2z1lj/,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=Wells Fargo; sender_type=Phone Number; url=https://express.adobe.com/page/IkvuZSZq2z1lj/; domain=express.adobe.com,click the link to upgrade your wells fargo account web <url>,dup_000593,2,false,SmishTank + Smishing-Dataset-IMC25,smishing
smishtank_82,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,82,REGIONSBANK - Our team locked your debit on July 15th. Please visit: Regions-PROTECT.com to unlock it. Reply STOP to OPT OUT,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Regions Bank; sender_type=Phone Number; url=Regions-PROTECT.com; domain=regions-protect.com,regionsbank our team locked your debit on july 15th please visit <url> to unlock it reply stop to opt out,,1,true,SmishTank,smishing
smishtank_83,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,83,"Dear 02055666420friend, Bitcoin Trading Study Group : https://rebrand.ly/v7qj08h",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=; sender_type=Phone Number; url=https://rebrand.ly/v7qj08h; domain=chat.whatsapp.com,dear 02055666420friend bitcoin trading study group <url>,,1,true,SmishTank,smishing
smishtank_84,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,84,(1) U have usdt (2) How can u invest and register (3) How can u participate Send me a message by https://wa.me/+639162024192,verified_smishing,smishing,accepted,accepted,true,false,true,data\source_archives\public_baseline\analysisdataset.csv,category=Finance/Crypto; brand=Whatsapp; sender_type=Phone Number; url=https://wa.me/+639162024192; domain=wa.me,1 u have usdt 2 how can u invest and register 3 how can u participate send me a message by <url>,,1,true,SmishTank,smishing
smishtank_85,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,85,Dale SAFEDRIVERALERT: It looks like you were over charged on yourAutOPOlicy. It's not too late to-apply SAFEDRIVERDISCOUNTPERKS and getREIMBURSED. kzrp1h.com/bff4948af7,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=; sender_type=Phone Number; url=kzrp1h.com/bff4948af7 ; domain=kzrp1h.com,dale safedriveralert it looks like you were over charged on yourautopolicy it s not too late to apply safedriverdiscountperks and getreimbursed <url>,,1,true,SmishTank,smishing
smishtank_86,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,86,"Unusual Activity : We've suspend your Amazon account due to unusual activity. Login attempt blocked from : Mozilla Firefox 8.7 [168.254.81.174 - Turkey] Our system has suspend your Amazon account for security reasons. To unlock your Amazon account, please verify with link below: http://www.xprswebsite.com/free/userf111/redirf111/?=5826865 You need to take action within 2 days before account will be suspended. Regards, Amazon Teams",verified_smishing,smishing,accepted,accepted,true,false,true,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Amazon; sender_type=Email To Text; url=http://www.xprswebsite.com/free/userf111/redirf111/?=5826865; domain=www.xprswebsite.com,unusual activity we ve suspend your amazon account due to unusual activity login attempt blocked from mozilla firefox 8 7 <num> turkey our system has suspend your amazon account for security reasons to unlock your amazon account please verify with link below <url> you need to take action within 2 days before account will be suspended regards amazon teams,,1,true,SmishTank,smishing
smishtank_87,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,87,"[Postal Service] - Due to address is incorrect. The package cannot be delivered, please follow the link to update the correct address. https://upspups.com",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=UPS; sender_type=; url=https://upspups.com; domain=upspups.com,postal service due to address is incorrect the package cannot be delivered please follow the link to update the correct address <url>,,1,true,SmishTank,smishing
smishtank_88,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,88,ALERT: Your Bank of America Prepaid EDD Debit Card has been blocked due to unusual activity. To reactivate your Bank of America Prepaid EDD Debit Card kindly visit us at http//:boaeddprepaidservices.com,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Bank of America; sender_type=Phone Number; url=boaeddprepaidservices.com; domain=boaeddprepaidservices.com,alert your bank of america prepaid edd debit card has been blocked due to unusual activity to reactivate your bank of america prepaid edd debit card kindly visit us at http <url>,,1,true,SmishTank,smishing
smishtank_89,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,89,Wells Fargo ALRT: Account locked due to unusual activity. You will still be able to deposit funds into your Wells Fargo account(s). Visit link to remove hold: https://wfveri-info.com,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Wells Fargo; sender_type=; url=https://wfveri-info.com; domain=wfveri-info.com,wells fargo alrt account locked due to unusual activity you will still be able to deposit funds into your wells fargo account s visit link to remove hold <url>,dup_004571,2,false,SmishTank + Smishing-Dataset-IMC25,smishing
smishtank_90,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,90,CITIZENSBANK- A charge of $472.20 is on hold. Reply YES to process. Not you? Visit citizens-security01.com before August 11 Reply Opt-out to pause Alerts.,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Citizens Bank; sender_type=; url=citizens-security01.com; domain=citizens-security01.com,citizensbank a charge of <num> 20 is on hold reply yes to process not you visit <url> before august 11 reply opt out to pause alerts,,1,true,SmishTank,smishing
smishtank_91,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,91,CVS offers more than simply fantastic prices. You have a lot of opportunities today to receive up to $100. http://prettyplump.directory/DFzOyZtj,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=CVS; sender_type=Phone Number; url=http://prettyplump.directory/DFzOyZtj; domain=prettyplump.directory,cvs offers more than simply fantastic prices you have a lot of opportunities today to receive up to <num> <url>,,1,true,SmishTank,smishing
smishtank_92,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,92,"CHASE BANK ALERT: We detected an unusual attempt at 30 mall Dr unit OBO4 Jersey City, NJ 07310 if this was not you please use the secured link to verify your identity and secure your account: https://secur06-chase-verify.my03.com/?Verify",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=CHASE; sender_type=Phone Number; url=https://secur06-chase-verify.my03.com/?Verify; domain=secur06-chase-verify.my03.com,chase bank alert we detected an unusual attempt at 30 mall dr unit obo4 jersey city nj <num> if this was not you please use the secured link to verify your identity and secure your account <url>,,1,true,SmishTank,smishing
