candidate_id,source_name,dataset_name,source_group,source_row_id,source_file,message_raw,message_clean,source_label,normalized_label,label_status,review_status,candidate_reason,spam_signal_score,smishing_signal_score,likely_review_bucket,bucket_reason,raw_quality_status,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,scam_category,notes,selection_priority_score,duplicate_key
convspam_c2658bb92e66,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3563,data/organized/uci_sms_spam_collection_uniform.csv,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,spam,spam,needs_smishing_relabel,needs_smishing_relabel,original_spam_label,11,0,likely_spam_not_smishing,ringtone_subscription;adult_chat_promo;premium_number_ad;original_spam_label,pass_raw_complete,False,False,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,270,text banneduk to 89555 to see cost < > textoperator g696ga 18 xxx
convspam_3b71aa7279f1,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3726,data/organized/uci_sms_spam_collection_uniform.csv,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs","Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",spam,spam,needs_smishing_relabel,needs_smishing_relabel,original_spam_label,11,0,likely_spam_not_smishing,ringtone_subscription;adult_chat_promo;premium_number_ad;original_spam_label,pass_raw_complete,False,False,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,270,hi there 2nights ur lucky night uve been invited 2 xchat the uks wildest chat txt chat to 86688 now < > msgrcvdhg suite342 2lands row w1j6hl ldn 18yrs
convspam_4962606f28ee,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3779,data/organized/uci_sms_spam_collection_uniform.csv,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876","Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",spam,spam,conflict_needs_review,conflict_needs_review,original_spam_label,11,0,likely_spam_not_smishing,ringtone_subscription;adult_chat_promo;premium_number_ad;original_spam_label,pass_raw_complete,False,True,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,270,mila age23 blonde new in uk i look sex with uk guys if u like fun with me text mtalk to < > pp txt 1st 5free < > increments help < >
convspam_6c55b8d28af7,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4087,data/organized/uci_sms_spam_collection_uniform.csv,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.","Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",spam,spam,needs_smishing_relabel,needs_smishing_relabel,original_spam_label,11,0,likely_spam_not_smishing,promotional_offer;ringtone_subscription;opt_out_ad;original_spam_label,pass_raw_complete,False,False,False,False,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,270,orange brings you ringtones from all time chart heroes with a free hit each week go to ringtones pics on wap to stop receiving these tips reply stop
convspam_dbe96bb5f4b4,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4135,data/organized/uci_sms_spam_collection_uniform.csv,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,spam,spam,needs_smishing_relabel,needs_smishing_relabel,original_spam_label,11,0,likely_spam_not_smishing,adult_chat_promo;opt_out_ad;premium_number_ad;original_spam_label,pass_raw_complete,False,True,False,True,adult/chat promo,,UCI spam is preserved for later smishing relabel review.,270,freemsg today s the day if you are ready i m horny live in your town i love sex fun games netcollex ltd < > p per msg reply stop to end
convspam_160973580a89,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4330,data/organized/uci_sms_spam_collection_uniform.csv,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm","Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",spam,spam,conflict_needs_review,conflict_needs_review,original_spam_label,11,0,likely_spam_not_smishing,ringtone_subscription;adult_chat_promo;premium_number_ad;original_spam_label,pass_raw_complete,False,True,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,270,congrats 2 mobile 3g videophones r yours call < > now videochat wid ur mates play java games dload polyh music noline rentl bx420 ip4 5we < > m
convspam_636cddea47cd,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4528,data/organized/uci_sms_spam_collection_uniform.csv,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )","I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )",spam,spam,needs_smishing_relabel,needs_smishing_relabel,original_spam_label,11,0,likely_spam_not_smishing,ringtone_subscription;opt_out_ad;premium_number_ad;original_spam_label,pass_raw_complete,False,False,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,270,i want some cock my hubby s away i need a real man 2 satisfy me txt wife to 89938 for no strings action txt stop 2 end txt rec < > ea otbox 731 la1 7ws
convspam_22c7d73f67c7,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4544,data/organized/uci_sms_spam_collection_uniform.csv,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,spam,spam,needs_smishing_relabel,needs_smishing_relabel,original_spam_label,11,0,likely_spam_not_smishing,ringtone_subscription;adult_chat_promo;premium_number_ad;original_spam_label,pass_raw_complete,False,True,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,270,freemsg hi baby wow just got a new cam moby wanna c a hot pic or fancy a chat im w8in 4utxt rply chat to 82242 hlp < > msg < > 2rcv
convspam_ec0f998d92cd,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,528,data/organized/uci_sms_spam_collection_uniform.csv,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X","Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X",spam,spam,conflict_needs_review,conflict_needs_review,original_spam_label,10,0,likely_spam_not_smishing,promotional_offer;ringtone_subscription;prize_reward_ad;original_spam_label,pass_raw_complete,False,True,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,260,today s offer claim ur < > worth of discount vouchers text yes to 85023 now savamob member offers mobile t cs < > < > sub 16 unsub reply x
convspam_f1b344766659,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,790,data/organized/uci_sms_spam_collection_uniform.csv,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870.","5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870.",spam,spam,conflict_needs_review,conflict_needs_review,original_spam_label,10,0,likely_spam_not_smishing,promotional_offer;ringtone_subscription;premium_number_ad;original_spam_label,pass_raw_complete,False,True,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,260,5 free top polyphonic tones call < > national rate get a toppoly tune sent every week just text subpoly to 81618 < > per pole unsub < >
convspam_133fd54f74ea,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,802,data/organized/uci_sms_spam_collection_uniform.csv,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16","Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16",spam,spam,conflict_needs_review,conflict_needs_review,original_spam_label,10,0,likely_spam_not_smishing,promotional_offer;ringtone_subscription;prize_reward_ad;original_spam_label,pass_raw_complete,False,False,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,260,last chance claim ur < > worth of discount vouchers today text shop to 85023 now savamob offers mobile t cs savamob pobox84 m263uz < > sub 16
convspam_61b9bb3d8cb3,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,841,data/organized/uci_sms_spam_collection_uniform.csv,Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP,Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP,spam,spam,conflict_needs_review,conflict_needs_review,original_spam_label,10,0,likely_spam_not_smishing,promotional_offer;ringtone_subscription;prize_reward_ad;original_spam_label,pass_raw_complete,False,True,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,260,last chance 2 claim ur < > worth of discount vouchers text yes to 85023 now savamob member offers mobile t cs < > < > sub 16 remove txt x or stop
convspam_616bd2e29187,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,911,data/organized/uci_sms_spam_collection_uniform.csv,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)","January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",spam,spam,needs_smishing_relabel,needs_smishing_relabel,original_spam_label,10,0,likely_spam_not_smishing,promotional_offer;adult_chat_promo;premium_number_ad;original_spam_label,pass_raw_complete,False,True,False,True,adult/chat promo,,UCI spam is preserved for later smishing relabel review.,260,january male sale hot gay chat now cheaper call < > national rate from < > min cheap to < > min peak to stop texts call < > p min
convspam_2a639f9cd4f0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1222,data/organized/uci_sms_spam_collection_uniform.csv,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,spam,spam,needs_smishing_relabel,needs_smishing_relabel,original_spam_label,10,0,likely_spam_not_smishing,promotional_offer;ringtone_subscription;premium_number_ad;original_spam_label,pass_raw_complete,False,True,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,260,no 1 nokia tone 4 ur mob every week just txt nok to < > st tone free so get txtin now and tell ur friends < > tone 16 reply hl 4info
convspam_bd514ccf3260,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2075,data/organized/uci_sms_spam_collection_uniform.csv,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop","FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop",spam,spam,needs_smishing_relabel,needs_smishing_relabel,original_spam_label,10,0,likely_spam_not_smishing,ringtone_subscription;premium_number_ad;prize_reward_ad;original_spam_label,pass_raw_complete,True,False,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,260,freemsg claim ur 250 sms messages text ok to 84025 now use web2mobile 2 ur mates etc join < > for < > wk t c box139 la32wu 16 remove txtx or stop
convspam_106571c4697e,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2095,data/organized/uci_sms_spam_collection_uniform.csv,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16","Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16",spam,spam,conflict_needs_review,conflict_needs_review,original_spam_label,10,0,likely_spam_not_smishing,promotional_offer;ringtone_subscription;prize_reward_ad;original_spam_label,pass_raw_complete,False,False,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,260,final chance claim ur < > worth of discount vouchers today text yes to 85023 now savamob member offers mobile t cs savamob pobox84 m263uz < > subs 16
convspam_546acf6f763e,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2161,data/organized/uci_sms_spam_collection_uniform.csv,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+,spam,spam,needs_smishing_relabel,needs_smishing_relabel,original_spam_label,10,0,likely_spam_not_smishing,promotional_offer;ringtone_subscription;premium_number_ad;original_spam_label,pass_raw_complete,False,False,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,260,free for 1st week no1 nokia tone 4 ur mob every week just txt nokia to 87077 get txting and tell ur mates zed pobox 36504 w45wq norm < > tone 16
