review_id,message_for_review,message_raw,message_clean,source_label,normalized_label_before_review,candidate_reason,source_name,dataset_name,source_group,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,raw_quality_status,source_traceability_status,expert_label,expert_confidence,expert_notes,reviewer_name,review_date,normalized_label,likely_review_bucket,bucket_reason,spam_signal_score,smishing_signal_score,selection_priority_score,candidate_origin,duplicate_key
EXP-SPAM-0057,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar","Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar","Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",spam,spam,needs_smishing_relabel,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,False,telecom promo,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,ringtone_subscription;payment_bait;original_spam_label,6,3,70,current_raw_complete_packet,thanks for your ringtone order reference number x49 your mobile will be charged 4 50 should your tone not arrive please call customer services < > from colour red text colour txtstar
EXP-SPAM-0058,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!","Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!","Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",spam,spam,needs_smishing_relabel,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,True,True,False,True,generic scam-like or unclear,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,ringtone_subscription;original_spam_label,6,0,52,current_raw_complete_packet,got what it takes 2 take part in the wrc rally in oz u can with lucozade energy text rally le to < > p see packs or < > itcould be u
EXP-SPAM-0061,Hey I am really want to chat  text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,Hey I am really want to chat  text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,Hey I am really want to chat  text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,spam,spam,needs_smishing_relabel,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,False,False,False,False,adult/chat promo,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,ringtone_subscription;adult_chat_promo;opt_out_ad;premium_number_ad;payment_bait;original_spam_label,14,3,86,current_raw_complete_packet,hey i am really want to chat text hot to 69698 text charged at < > m to unsubscribe text stop 69698
EXP-SPAM-0062,RCT' THNQ Adrian for U text. Rgds Vatian,RCT' THNQ Adrian for U text. Rgds Vatian,RCT' THNQ Adrian for U text. Rgds Vatian,spam,spam,needs_smishing_relabel,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,False,generic scam-like or unclear,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,original_spam_label,3,0,46,current_raw_complete_packet,rct thnq adrian for u text rgds vatian
EXP-SPAM-0064,lam Frederick banner. Pls conatct me asap regarding a possible late,lam Frederick banner. Pls conatct me asap regarding a possible late,lam Frederick banner. Pls conatct me asap regarding a possible late,spam,spam,needs_smishing_relabel,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,False,False,False,False,generic scam-like or unclear,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,original_spam_label,3,0,46,current_raw_complete_packet,lam frederick banner pls conatct me asap regarding a possible late
EXP-SPAM-0065,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,spam,spam,needs_smishing_relabel,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,True,adult/chat promo,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,adult_chat_promo;original_spam_label,6,0,52,current_raw_complete_packet,wanna have a laugh try chit chat on your mobile now logon by txting the word chat and send it to no 8883 cm po box 4217 london w1a 6zf 16 < > msg rcvd
EXP-SPAM-0066,Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,spam,spam,needs_smishing_relabel,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,True,generic scam-like or unclear,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,opt_out_ad;original_spam_label,6,0,52,current_raw_complete_packet,reply to win < > weekly what professional sport does tiger woods play send stop to 87239 to end service
EXP-SPAM-0067,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,spam,spam,needs_smishing_relabel,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,promotional spam,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,opt_out_ad;original_spam_label,6,0,52,current_raw_complete_packet,18 days to < > kickoff u will be kept informed of all the latest news and results daily unsubscribe send get euro stop to 83222
EXP-SPAM-0068,New TEXTBUDDY Chat 2  guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,New TEXTBUDDY Chat 2  guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,New TEXTBUDDY Chat 2  guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,spam,spam,needs_smishing_relabel,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,True,False,False,True,adult/chat promo,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,promotional_offer;ringtone_subscription;adult_chat_promo;original_spam_label,11,0,62,current_raw_complete_packet,new textbuddy chat 2 guys in ur area 4 just < > free 2 receive search postcode or at < > txt one name to 89693
EXP-SPAM-0069,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.","Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.","Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",spam,spam,needs_smishing_relabel,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,True,telecom promo,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,promotional_offer;government_bait;original_spam_label,5,3,68,current_raw_complete_packet,welcome to select an o2 service with added benefits you can now call our specially trained advisors free from your mobile by dialling 402
EXP-SPAM-0071,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), login to lucozade.co.uk/wrc","Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), login to lucozade.co.uk/wrc","Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), login to lucozade.co.uk/wrc",spam,spam,needs_smishing_relabel,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,True,True,False,True,generic scam-like or unclear,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,ringtone_subscription;credential_or_otp_request;original_spam_label,6,4,76,current_raw_complete_packet,got what it takes 2 take part in the wrc rally in oz u can with lucozade energy text rally le to < > p login to < >
EXP-SPAM-0073,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now!,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now!,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now!,spam,spam,needs_smishing_relabel,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,False,False,False,False,adult/chat promo,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,ringtone_subscription;adult_chat_promo;original_spam_label,9,0,58,current_raw_complete_packet,yes the only place in town to meet exciting adult singles is now in the uk txt chat to 86688 now
EXP-SPAM-0074,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,spam,spam,needs_smishing_relabel,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,False,generic scam-like or unclear,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,premium_number_ad;original_spam_label,5,0,50,current_raw_complete_packet,email alertfrom jeri stewartsize 2kbsubject low cost prescripiton drvgsto listen to email call 123
EXP-SPAM-0075,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,spam,spam,needs_smishing_relabel,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,True,False,False,True,generic scam-like or unclear,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,payment_bait;original_spam_label,3,3,64,current_raw_complete_packet,buy space invade < > a chance 2 win orig arcade game console press 0 for games arcade std wap charge see < > 4 terms settings no purchase
EXP-SPAM-0076,"Minimal documentation,  Quick approval,  Low rates. Home Loan @9.25%.Loan Against Properties@11.5%. Call on 011-43065228 visit www.mymoneymantra.com.T$C apply.","Minimal documentation,  Quick approval,  Low rates. Home Loan @9.25%.Loan Against Properties@11.5%. Call on 011-43065228 visit www.mymoneymantra.com.T$C apply.","Minimal documentation,  Quick approval,  Low rates. Home Loan @9.25%.Loan Against Properties@11.5%. Call on 011-43065228 visit www.mymoneymantra.com.T$C apply.",spam,spam,needs_smishing_relabel,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,True,True,False,True,generic scam-like or unclear,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,link_present;original_spam_label,3,1,52,current_raw_complete_packet,minimal documentation quick approval low rates home loan 9 25 loan against properties 11 5 call on < > visit < > apply
EXP-SPAM-0077,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,spam,spam,needs_smishing_relabel,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,promotional_offer;opt_out_ad;delivery_bait;original_spam_label,8,3,74,current_raw_complete_packet,sorry u can not unsubscribe yet the mob offer package has a min term of 54 weeks> pls resubmit request after expiry reply themob help 4 more info
EXP-SPAM-0079,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX","Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX","Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",spam,spam,needs_smishing_relabel,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,False,telecom promo,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,promotional_offer;original_spam_label,5,0,50,current_raw_complete_packet,double mins and txts 4 6months free bluetooth on orange available on sony nokia motorola phones call mobileupd8 on < > or call2optout n9dx
EXP-SPAM-0080,Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,spam,spam,needs_smishing_relabel,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,True,telecom promo,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,ringtone_subscription;original_spam_label,6,0,52,current_raw_complete_packet,ur balance is now < > ur next question is who sang uptown girl in the 80 s 2 answer txt ur answer to 83600 good luck
EXP-SPAM-0081,Fuck you scammer! I'll find you and I'm coming for you. 💀,Fuck you scammer! I'll find you and I'm coming for you. 💀,Fuck you scammer! I'll find you and I'm coming for you. 💀,smishing_corpus_row,smishing,possible_spam_not_smishing,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,generic scam-like or unclear,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,possible_spam_not_smishing,0,2,52,current_raw_complete_packet,fuck you scammer i ll find you and i m coming for you
EXP-SPAM-0083,Who is this if I don't know you please stop texting me before I report it to the police,Who is this if I don't know you please stop texting me before I report it to the police,Who is this if I don't know you please stop texting me before I report it to the police,smishing_corpus_row,smishing,possible_spam_not_smishing,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,possible_spam_not_smishing,0,2,52,current_raw_complete_packet,who is this if i don t know you please stop texting me before i report it to the police
