final_row_id,source_final_row_id,message_raw,message_clean,model_text,normalized_label,label_id,source_name,dataset_name,source_group,data_origin,is_synthetic,label_status,review_status,service_category,scam_category,source_file,notes,normalized_message_key,normalized_raw_message_key,split_group_key,split,original_clean_row,augmentation_status,original_final_row_id,perturbation_level,perturbation_techniques,variant_index
v3_public_manual_research_synthetic_row_001617,v3_public_manual_research_synthetic_row_001617,"Your supplementary, BOBBY A BARCE with Card ending in 2939851618 has spent P300 at Pru Life of U.K. on 03/16 15 May 10:20 AM. If you have concerns, call 09174561863. Use official channels for help.","Your supplementary, BOBBY A BARCE with Card ending in <REF_NUM> has spent <AMOUNT> at Pru Life of U.K. on 03/16 <DATE_TIME>:20 AM. If you have concerns, call <PHONE>. Use official channels for help.","Your supplementary, BOBBY A BARCE with Card ending in <REF_NUM> has spent <AMOUNT> at Pru Life of U.K. on 03/16 <DATE_TIME>:20 AM. If you have concerns, call <PHONE>. Use official channels for help.",ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00068. Brand=; synthetic values only.,your supplementary bobby a barce with card ending in <ref_num> has spent <amount> at pru life of u k on 03 16 <date_time> 20 am if you have concerns call <phone> use official channels for help,your supplementary bobby a barce with card ending in <NUM> has spent <AMOUNT> at pru life of u k on 03 16 15 may 10 20 am if you have concerns call <PHONE> use official channels for help,split_group_512442499223115134,train,True,original_clean,v3_public_manual_research_synthetic_row_001617,0,,0
v3_public_manual_research_synthetic_row_006278,v3_public_manual_research_synthetic_row_006278,1.Don't let your pack age get lost in limbo! Update your deIivery information now https://tinyurl.com/mrkznprt,1.Don't let your pack age get lost in limbo! Update your deIivery information now <URL>,1.Don't let your pack age get lost in limbo! Update your deIivery information now <URL>,smishing,1,SmishX,Gathered approved smishing 7k,gathered_approved_smishing,public_real,False,accepted,approved,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=SmishX; scam_category=other; strict-clean approved gathered smishing row.,1 don t let your pack age get lost in limbo update your deiivery information now <url>,1 don t let your pack age get lost in limbo update your deiivery information now <URL>,split_group_18142954080197810516,train,True,original_clean,v3_public_manual_research_synthetic_row_006278,0,,0
v3_public_manual_research_synthetic_row_008657,v3_public_manual_research_synthetic_row_008657,"Dear, Customer Your State Bank of india Account Will be Suspended! Please Re KYC Verification Up-date Click here link https://","Dear, Customer Your State Bank of india Account Will be Suspended! Please Re KYC Verification Up-date Click here link https://","Dear, Customer Your State Bank of india Account Will be Suspended! Please Re KYC Verification Up-date Click here link https://",smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_11059; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,dear customer your state bank of india account will be suspended please re kyc verification up date click here link https,dear customer your state bank of india account will be suspended please re kyc verification up date click here link https,split_group_9696507331834436792,train,True,original_clean,v3_public_manual_research_synthetic_row_008657,0,,0
v3_public_manual_research_synthetic_row_003254,v3_public_manual_research_synthetic_row_003254,Ugh I don't wanna get out of bed. It's so warm.,Ugh I don't wanna get out of bed. It's so warm.,Ugh I don't wanna get out of bed. It's so warm.,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,ugh i don t wanna get out of bed it s so warm,ugh i don t wanna get out of bed it s so warm,split_group_10563903214185502730,train,True,original_clean,v3_public_manual_research_synthetic_row_003254,0,,0
v3_public_manual_research_synthetic_row_009121,v3_public_manual_research_synthetic_row_009121,(MyGOV ALERT);New message in your myGov Inbox visit: yes2healthylife.org/myGov,(MyGOV ALERT);New message in your myGov Inbox visit: <URL>,(MyGOV ALERT);New message in your myGov Inbox visit: <URL>,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017741; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,mygov alert new message in your mygov inbox visit <url>,mygov alert new message in your mygov inbox visit <URL>,split_group_15181069474674049036,train,True,original_clean,v3_public_manual_research_synthetic_row_009121,0,,0
v3_public_manual_research_synthetic_row_004291,v3_public_manual_research_synthetic_row_004291,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...","Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...","Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,hmmm guess we can go 4 kb n power yoga haha dunno we can tahan power yoga anot thk got lo oso forgot liao,hmmm guess we can go 4 kb n power yoga haha dunno we can tahan power yoga anot thk got lo oso forgot liao,split_group_10877721062918040063,train,True,original_clean,v3_public_manual_research_synthetic_row_004291,0,,0
v3_public_manual_research_synthetic_row_002521,v3_public_manual_research_synthetic_row_002521,Small problem in auction:)punj now asking tiwary,Small problem in auction:)punj now asking tiwary,Small problem in auction:)punj now asking tiwary,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,small problem in auction punj now asking tiwary,small problem in auction punj now asking tiwary,split_group_15022151274197462763,train,True,original_clean,v3_public_manual_research_synthetic_row_002521,0,,0
v3_public_manual_research_synthetic_row_010415,v3_public_manual_research_synthetic_row_010415,"Wallet: you only acquired 0.59045 BTC Worth 4,394 USD from bringing 59 in unfinished status. study dealing details:https://upsetus.com/bit/bitly/uE Re","Wallet: you only acquired 0.59045 BTC Worth 4,394 USD from bringing 59 in unfinished status. study dealing details:<URL> Re","Wallet: you only acquired 0.59045 BTC Worth 4,394 USD from bringing 59 in unfinished status. study dealing details:<URL> Re",smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,campaign_family_replacement_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049863; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,wallet you only acquired 0 <NUM> btc worth 4 394 usd from bringing 59 in unfinished status study dealing details <url> re,wallet you only acquired 0 <NUM> btc worth 4 394 usd from bringing 59 in unfinished status study dealing details <URL> re,split_group_10774793863134925106,train,True,original_clean,v3_public_manual_research_synthetic_row_010415,0,,0
v3_public_manual_research_synthetic_row_009347,v3_public_manual_research_synthetic_row_009347,"New device assigned as Strong Customer Authentication at your account, If you did NOT request this visit live.ie-aib.com","New device assigned as Strong Customer Authentication at your account, If you did NOT request this visit <URL>","New device assigned as Strong Customer Authentication at your account, If you did NOT request this visit <URL>",smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_034441; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,new device assigned as strong customer authentication at your account if you did not request this visit <url>,new device assigned as strong customer authentication at your account if you did not request this visit <URL>,split_group_14411897965428939051,train,True,original_clean,v3_public_manual_research_synthetic_row_009347,0,,0
v3_public_manual_research_synthetic_row_009572,v3_public_manual_research_synthetic_row_009572,"Congrats, Your 9665XXXX04 is selected for Rs 11000 directly in your Account. Register now to use it TnC","Congrats, Your 9665XXXX04 is selected for <AMOUNT> directly in your Account. Register now to use it TnC","Congrats, Your 9665XXXX04 is selected for <AMOUNT> directly in your Account. Register now to use it TnC",smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_18425; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,congrats your 9665xxxx04 is selected for <amount> directly in your account register now to use it tnc,congrats your 9665xxxx04 is selected for rs <NUM> directly in your account register now to use it tnc,split_group_502316434932911357,train,True,original_clean,v3_public_manual_research_synthetic_row_009572,0,,0
v3_public_manual_research_synthetic_row_001613,v3_public_manual_research_synthetic_row_001613,You can also register at the official Globe SIM Registration website. REF#:FGWSNC1. Use official channels for help.,You can also register at the official Globe SIM Registration website. REF#:FGWSNC1. Use official channels for help.,You can also register at the official Globe SIM Registration website. REF#:FGWSNC1. Use official channels for help.,ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00120. Brand=Globe; synthetic values only.,you can also register at the official globe sim registration website ref fgwsnc1 use official channels for help,you can also register at the official globe sim registration website ref fgwsnc1 use official channels for help,split_group_3368010228422548030,train,True,original_clean,v3_public_manual_research_synthetic_row_001613,0,,0
