final_row_id,source_final_row_id,message_raw,message_clean,model_text,normalized_label,label_id,source_name,dataset_name,source_group,data_origin,is_synthetic,label_status,review_status,service_category,scam_category,source_file,notes
v3_public_manual_research_synthetic_row_000001,v3_public_manual_research_synthetic_row_000001,TablePlus: You still have an active balance. Reactivate with just 10P to claim your 18P starter gift. See your 3 percent daily back. Only on tbplus88.com,TablePlus: You still have an active balance. Reactivate with just 10P to claim your 18P starter gift. See your 3 percent daily back. Only on <URL>,TablePlus: You still have an active balance. Reactivate with just 10P to claim your 18P starter gift. See your 3 percent daily back. Only on <URL>,ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,unsure,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000001; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text
v3_public_manual_research_synthetic_row_000035,v3_public_manual_research_synthetic_row_000035,"MayaRewards ) Nice! You received a P20 voucher from Maya. Use It for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!","MayaRewards ) Nice! You received a P20 voucher from Maya. Use It for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!","MayaRewards ) Nice! You received a P20 voucher from Maya. Use It for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!",ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,ewallet,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000035; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text
v3_public_manual_research_synthetic_row_000036,v3_public_manual_research_synthetic_row_000036,"Nice! You received a P20 voucher from Maya. Use it for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!","Nice! You received a P20 voucher from Maya. Use it for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!","Nice! You received a P20 voucher from Maya. Use it for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!",ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,ewallet,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000036; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text
v3_public_manual_research_synthetic_row_000037,v3_public_manual_research_synthetic_row_000037,"Nice! You received a P20 voucher from Maya. Use it for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires! Nice! You received a P20 voucher from Maya. Use it for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!","Nice! You received a P20 voucher from Maya. Use it for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires! Nice! You received a P20 voucher from Maya. Use it for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!","Nice! You received a P20 voucher from Maya. Use it for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires! Nice! You received a P20 voucher from Maya. Use it for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!",ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,ewallet,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000037; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text
v3_public_manual_research_synthetic_row_000038,v3_public_manual_research_synthetic_row_000038,"21 Jan 2024 at 1:55PM Grab a P20 voucher now! Explore the app - load, save, invest, send money, pay bills, shop & more. Hurry before it expires!","21 Jan 2024 at 1:55PM Grab a P20 voucher now! Explore the app - load, save, invest, send money, pay bills, shop & more. Hurry before it expires!","21 Jan 2024 at 1:55PM Grab a P20 voucher now! Explore the app - load, save, invest, send money, pay bills, shop & more. Hurry before it expires!",ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,telecom,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000038; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text
v3_public_manual_research_synthetic_row_000039,v3_public_manual_research_synthetic_row_000039,27 Jan 2024 at 11:59AM Easy 10% cashback with Maya! Just use Maya in stores or when shopping online in the next 7 days. Check your Maya Messages now to know more!,27 Jan 2024 at 11:59AM Easy 10% cashback with Maya! Just use Maya in stores or when shopping online in the next 7 days. Check your Maya Messages now to know more!,27 Jan 2024 at 11:59AM Easy 10% cashback with Maya! Just use Maya in stores or when shopping online in the next 7 days. Check your Maya Messages now to know more!,ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,ewallet,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000039; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text
v3_public_manual_research_synthetic_row_000040,v3_public_manual_research_synthetic_row_000040,"25 Jan 2024 at 3:29PM Enjoy a P20 FREE Voucher. Explore load, savings, crypto, bills payment and more! Open the app now!","25 Jan 2024 at 3:29PM Enjoy a P20 FREE Voucher. Explore load, savings, crypto, bills payment and more! Open the app now!","25 Jan 2024 at 3:29PM Enjoy a P20 FREE Voucher. Explore load, savings, crypto, bills payment and more! Open the app now!",ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,telecom,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000040; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text
v3_public_manual_research_synthetic_row_000041,v3_public_manual_research_synthetic_row_000041,"J&T DELIVERY! TN: JT0016817423022, Rider: THRIX PUAL A TAN. Your COD amount ts 835.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.","J&T DELIVERY! TN: JT<ACCT>, Rider: THRIX PUAL A TAN. Your COD amount ts 835.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.","J&T DELIVERY! TN: JT<ACCT>, Rider: THRIX PUAL A TAN. Your COD amount ts 835.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.",ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,delivery,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000041; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text
v3_public_manual_research_synthetic_row_000042,v3_public_manual_research_synthetic_row_000042,"J&T DELIVERY! TN: JT0016817423022 Rider: THRIX PUAL A TAN, | have try calling your number but no one answers, kindly call me back when you are available. For further concern, you may call (02)8911-1888. Thanks and be Safe!","J&T DELIVERY! TN: JT<ACCT> Rider: THRIX PUAL A TAN, | have try calling your number but no one answers, kindly call me back when you are available. For further concern, you may call (<PHONE>. Thanks and be Safe!","J&T DELIVERY! TN: JT<ACCT> Rider: THRIX PUAL A TAN, | have try calling your number but no one answers, kindly call me back when you are available. For further concern, you may call (<PHONE>. Thanks and be Safe!",ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,delivery,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000042; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text
v3_public_manual_research_synthetic_row_000043,v3_public_manual_research_synthetic_row_000043,"Wednesday 1:05PM J&T DELIVERY! TN: JT0016681548778, Rider: THRIX PUAL A TAN. Your COD amount is 999.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.","Wednesday 1:05PM J&T DELIVERY! TN: JT<ACCT>, Rider: THRIX PUAL A TAN. Your COD amount is 999.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.","Wednesday 1:05PM J&T DELIVERY! TN: JT<ACCT>, Rider: THRIX PUAL A TAN. Your COD amount is 999.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.",ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,delivery,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000043; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text
v3_public_manual_research_synthetic_row_000044,v3_public_manual_research_synthetic_row_000044,"J&T DELIVERY! TN: 820140287017, Rider: THRIX PUAL A TAN. Your COD amount is 308.79. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.","J&T DELIVERY! TN: <PHONE>, Rider: THRIX PUAL A TAN. Your COD amount is 308.79. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.","J&T DELIVERY! TN: <PHONE>, Rider: THRIX PUAL A TAN. Your COD amount is 308.79. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.",ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,delivery,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000044; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text
v3_public_manual_research_synthetic_row_000045,v3_public_manual_research_synthetic_row_000045,"J&T DELIVERY! TN: JT0013829748551, Rider: THRIX PUAL A TAN. Your COD amount is 669.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.","J&T DELIVERY! TN: JT<ACCT>, Rider: THRIX PUAL A TAN. Your COD amount is 669.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.","J&T DELIVERY! TN: JT<ACCT>, Rider: THRIX PUAL A TAN. Your COD amount is 669.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.",ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,delivery,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000045; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text
v3_public_manual_research_synthetic_row_000046,v3_public_manual_research_synthetic_row_000046,"J&T DELIVERY! TN: JT0013624686688, Rider: THRIX PUAL A TAN. Your COD amount is 879.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.","J&T DELIVERY! TN: JT<ACCT>, Rider: THRIX PUAL A TAN. Your COD amount is 879.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.","J&T DELIVERY! TN: JT<ACCT>, Rider: THRIX PUAL A TAN. Your COD amount is 879.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.",ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,delivery,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000046; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text
v3_public_manual_research_synthetic_row_000047,v3_public_manual_research_synthetic_row_000047,"Don't miss your chance to see Laufey live in Manila, thanks to Visa! Use your RCBC Visa Credit Card and get 1 entry for every P1,000 you spend, OR be one of the 10 Top Spenders to win automatically! Promo runs until May 10. Register now at the RCBC Credit website. Search: LAUFEYRP / LAUFEYTS. T&C apply. DT252226S26","Don't miss your chance to see Laufey live in Manila, thanks to Visa! Use your RCBC Visa Credit Card and get 1 entry for every P1,000 you spend, OR be one of the 10 Top Spenders to win automatically! Promo runs until May 10. Register now at the RCBC Credit website. Search: LAUFEYRP / LAUFEYTS. T&C apply. DT252226S26","Don't miss your chance to see Laufey live in Manila, thanks to Visa! Use your RCBC Visa Credit Card and get 1 entry for every P1,000 you spend, OR be one of the 10 Top Spenders to win automatically! Promo runs until May 10. Register now at the RCBC Credit website. Search: LAUFEYRP / LAUFEYTS. T&C apply. DT252226S26",ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,banking,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000047; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text
