removed_unified_id,removed_message_raw,removed_reason,replacement_candidate_id,replacement_message_raw,replacement_source_name,replacement_dataset_name,replacement_campaign_template_key,replacement_reason,duplicate_check_status,notes
smishtank_1812,IRS_TAX_REFUND_ID_# 01QF20J091.pdf PDF Document � 84 KB,weak_or_no_smishing_signal,ncsu_sms_phishing_056615,"[ usdtherc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3852487.35 ~~~~ WRmlu",SMS Phishing Dataset,wspr-ncsu/sms-phishing,< > dear lisa the account has been reset for you the new login code lv < > remaining value < > wrmlu,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_1600,IRS TAX REFUND MOP1QHS.pdf PDF Document • 83 KB,weak_or_no_smishing_signal,ncsu_sms_phishing_056792,"[ usdtherc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3852487.35 ~~~~ NaBYg",SMS Phishing Dataset,wspr-ncsu/sms-phishing,< > dear lisa the account has been reset for you the new login code lv < > remaining value < > nabyg,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_75,"Is this Vince's number, please?",weak_or_no_smishing_signal,ncsu_sms_phishing_056793,"[ usdtherc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3852487.35 ~~~~ MoAeU",SMS Phishing Dataset,wspr-ncsu/sms-phishing,< > dear lisa the account has been reset for you the new login code lv < > remaining value < > moaeu,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_651,"Jack, what are your plans for tomorrow?",weak_or_no_smishing_signal,ncsu_sms_phishing_056847,"[ usdtherc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3852487.35 ~~~~ QzIHq",SMS Phishing Dataset,wspr-ncsu/sms-phishing,< > dear lisa the account has been reset for you the new login code lv < > remaining value < > qzihq,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_736,"Jessie, long time no see, how are you?",weak_or_no_smishing_signal,ncsu_sms_phishing_056865,"[ usdtherc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3852487.35 ~~~~ gIhTa",SMS Phishing Dataset,wspr-ncsu/sms-phishing,< > dear lisa the account has been reset for you the new login code lv < > remaining value < > gihta,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_1540,"(M5G#154943) Y0U FED3R4L RETURN W4S_B4N by the 1R'S. D0N'T W0RRY,we'II he!p you to F!x it,C!ick here> //sl.ut.ac.id/1spp",weak_or_no_smishing_signal,ncsu_sms_phishing_057000,"[ usdtherc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3852487.35 ~~~~ bSnvC",SMS Phishing Dataset,wspr-ncsu/sms-phishing,< > dear lisa the account has been reset for you the new login code lv < > remaining value < > bsnvc,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_1229,"Michael you havent added me yet :( are you still single? Check out my latest snaps gt33.pw/snlXXnncQ3 Im bored during this lockdown, hit me up",weak_or_no_smishing_signal,ncsu_sms_phishing_057018,"[ usdtherc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3852487.35 ~~~~ eYLyS",SMS Phishing Dataset,wspr-ncsu/sms-phishing,< > dear lisa the account has been reset for you the new login code lv < > remaining value < > eylys,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_650,"NETFIX_ID.073455 YOUR SUBSCRIPTION IS ON ""HOID"", Renewal-your-bill-now: //  @@,supr.link/hrXyP",weak_or_no_smishing_signal,ncsu_sms_phishing_057021,"[ usdtherc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3852487.35 ~~~~ yMsZM",SMS Phishing Dataset,wspr-ncsu/sms-phishing,< > dear lisa the account has been reset for you the new login code lv < > remaining value < > ymszm,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_532,"(NETFLX) We have failed 3 times to extend your sub,fix your bill now > ://lnkd.in/g7jb5b_7",weak_or_no_smishing_signal,ncsu_sms_phishing_057022,"[ usdtherc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3852487.35 ~~~~ iHXbz",SMS Phishing Dataset,wspr-ncsu/sms-phishing,< > dear lisa the account has been reset for you the new login code lv < > remaining value < > ihxbz,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_1427,Note Reward will return to sender if you fail to collect it in Ashland: hqwr.link/77Taj8F,weak_or_no_smishing_signal,ncsu_sms_phishing_057179,"[ usdtherc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3852487.35 ~~~~ LQuHJ",SMS Phishing Dataset,wspr-ncsu/sms-phishing,< > dear lisa the account has been reset for you the new login code lv < > remaining value < > lquhj,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_682,"NTFLIX.ID# 495442 Your-SUBSCRIPTION-IS-0N """"H0ID"""",Renewal-your-bill-now:// @@, unusa.id/4mx6",weak_or_no_smishing_signal,ncsu_sms_phishing_057180,"[ usdtherc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3852487.35 ~~~~ jkPYr",SMS Phishing Dataset,wspr-ncsu/sms-phishing,< > dear lisa the account has been reset for you the new login code lv < > remaining value < > jkpyr,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_800,"NTLFIX.ID# 679219 Your  SUBSCRIPTION-IS-ON ""HOID"",Renewal-your-bill-now:// @@,unusa.id/2u3l",weak_or_no_smishing_signal,ncsu_sms_phishing_057373,"[ usdtherc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3852487.35 ~~~~ nrCbY",SMS Phishing Dataset,wspr-ncsu/sms-phishing,< > dear lisa the account has been reset for you the new login code lv < > remaining value < > nrcby,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_882,"NTLFIX.ID# 328054 Your-SUBSCRIPTION-IS-ON ""HOID"",Renewal-your-bill-now:// @@,unusa.id/csv8",weak_or_no_smishing_signal,ncsu_sms_phishing_057374,"[ usdtherc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3852487.35 ~~~~ aRUyi",SMS Phishing Dataset,wspr-ncsu/sms-phishing,< > dear lisa the account has been reset for you the new login code lv < > remaining value < > aruyi,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_501,"NtxID:265569 Your-Subscriptions-will-expired-t oday,renewal-your-bills-now>:// 9qr.de/itCwLh",weak_or_no_smishing_signal,ncsu_sms_phishing_061188,"[email protected] / (TDBank Alert) / Profile on hold, For Security Purposes please verify your existing account now at: trimurl.co/KxCWbD?03",SMS Phishing Dataset,wspr-ncsu/sms-phishing,email protected tdbank alert profile on hold for security purposes please verify your existing account now at < >,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_307,Order-ID 46987 Hello. The delivery guy was at your door. We missed you. Inform us when we can come back today b806l.me/duNccdX,weak_or_no_smishing_signal,ncsu_sms_phishing_067512,"punkcase: Looks like your discount code won't be around for much longer.
If you want to punk-proof your phone and make it IMMUNE to water, dirt, dust, and shock, you'd better jump on this offer asap.
Use code'PUNK10'to save 10% at checkout today.
Click here to shop now ]] https://klv3.io/0/9K6FFq
Text STOP to opt-out",SMS Phishing Dataset,wspr-ncsu/sms-phishing,punkcase looks like your discount code won t be around for much longer if you want to punk proof your phone and make it immune to water dirt dust and shock you d better jump on this offer asap use code punk10 to save 10 at checkout today click here to shop now < > text stop to opt out,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_1142,"Package No. 368574983EE couldn't deliver due to misinformation on your street number, please follow t.ly/E3Y_QgN to make correction. Thanks",weak_or_no_smishing_signal,ncsu_sms_phishing_009062,Apple: Your waIIet has been temporarily suspended. Complete the form below to re-activate & restore access: https://apple-wallet-id72.com,SMS Phishing Dataset,wspr-ncsu/sms-phishing,apple your waiiet has been temporarily suspended complete the form below to re activate restore access < >,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
mishra_003079,"Please call our customer service representative on 8536074310 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.10,00,000. FL1PKART TEAM",campaign_repeat_excluded,ncsu_sms_phishing_066065,"New Coin~Login [ www.usdtierc.com ] Username:Rom88 P***word:R66888 Balance:3,735,234.11 ~~~ BeD",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > bed,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
mishra_004333,"Please call our customer service representative on 8927307655 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.4,00,000. FL1PKART TEAM",campaign_repeat_excluded,ncsu_sms_phishing_066068,"New Coin~Login [ www.usdtierc.com ] Username:Rom88 P***word:R66888 Balance:3,735,234.11 ~~~ aFE",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > afe,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
mishra_004825,"Please call our customer service representative on 7908807538 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.6,00,000. FL1PKART TEAM",campaign_repeat_excluded,ncsu_sms_phishing_066080,"New Coin~Login [ www.usdtierc.com ] Username:Rom88 P***word:R66888 Balance:3,735,234.11 ~~~ nnz",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > nnz,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
mishra_001583,"Please call our customer service representative on 7679046492 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.7,00,000. FL1PKART TEAM",campaign_repeat_excluded,ncsu_sms_phishing_066086,"New Coin~Login [ www.usdtierc.com ] Username:Rom88 P***word:R66888 Balance:3,735,234.11 ~~~ nMB",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > nmb,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
mishra_000272,"Please call our customer service representative on 6200992462 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.8,00,000 FL1PKART TEAM",duplicate_or_campaign_cap_during_build,ncsu_sms_phishing_066095,"New Coin~Login [ www.usdtierc.com ] Username:Rom88 P***word:R66888 Balance:3,735,234.11 ~~~ kVh",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > kvh,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_1290,"Thank you for understanding, you are a kind person, we met in the wrong way, this is fate, my name is Molly, what is your name?",weak_or_no_smishing_signal,ncsu_sms_phishing_066100,"New Coin~Login [ www.usdtierc.com ] Username:Rom88 P***word:R66888 Balance:3,735,234.11 ~~~ RtM",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > rtm,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_1230,"Thanks ""Michael"" for paying your phone bill on time for 10 years! You are qualified for a platinum membership a2ern.info/NbnOOCaXOm iPhone 11 reward included",weak_or_no_smishing_signal,ncsu_sms_phishing_066103,"New Coin~Login [ www.usdtierc.com ] Username:Rom88 P***word:R66888 Balance:3,735,234.11 ~~~ PLB",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > plb,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_897,"The address of your package logistics tail number 5892 is not detailed, and needs to be updated : l.ead.me/Vg8TrwQG O",weak_or_no_smishing_signal,ncsu_sms_phishing_066108,"New Coin~Login [ www.usdtierc.com ] Username:Rom88 P***word:R66888 Balance:3,735,234.11 ~~~ tWn",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > twn,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_828,"The carrier was unable to deliver your order because the shipping information is missing a house number. Check, please. prhomitaddr.info/Mfwe O�",weak_or_no_smishing_signal,ncsu_sms_phishing_066122,"New Coin~Login [ www.usdtierc.com ] Username:Rom88 P***word:R66888 Balance:3,735,234.11 ~~~ KgX",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > kgx,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_415,this is officer Collins with the icac internet crimes against children criminal investigation division I'm going to need you to contact me back here immediately sir!,weak_or_no_smishing_signal,ncsu_sms_phishing_066126,"New Coin~Login [ www.usdtierc.com ] Username:Rom88 P***word:R66888 Balance:3,735,234.11 ~~~ zTq",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > ztq,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
smishtank_1065,This is Second and final advise: We W! Il Block Your gadget promptly. Please Eliminate unwanted me$sage's. Scan today: congvd.me/X2Onlwz97M,weak_or_no_smishing_signal,ncsu_sms_phishing_066130,"New Coin~Login [ www.usdtierc.com ] Username:Rom88 P***word:R66888 Balance:3,735,234.11 ~~~ mmv",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > mmv,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
