unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status,repair_status,final_strict_raw_eligible,exclusion_reason,content_quality_status,content_quality_flags,smishing_signal_score,non_smishing_reason,suggested_action,campaign_template_key,campaign_cluster_id,campaign_cluster_size,campaign_duplicate_status,is_campaign_representative,campaign_representative_reason,content_filter_status,content_filter_reason,content_replacement_candidate_id,removed_original_unified_id
smishtank_19,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,19,"Hey Niaz, help us answer a fast survey. We will give you a free watch in return. lksr.link/9pvvbF Txt Stop to end","Hey Niaz, help us answer a fast survey. We will give you a free watch in return. lksr.link/9pvvbF Txt Stop to end",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Advertisement; brand=; sender_type=Phone Number; url=lksr.link/9pvvbF; domain=iksr.link,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,113,24,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
smishtank_815,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,815,"hey you im in Brandon, my S.N A P: - Chiquta228","hey you im in Brandon, my S.N A P: - Chiquta228",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Wrong Number/Romance Scam; brand=; sender_type=Phone Number; url=; domain=,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,47,11,False,needs_review,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
smishtank_1071,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1071,"(:) Hey, your number was picked for our tuesday contest. txt Ok for more sierpiel""","(:) Hey, your number was picked for our tuesday contest. txt Ok for more sierpiel""",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Prize/Contest; brand=; sender_type=Email To Text; url=; domain=,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,82,14,False,needs_review,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
smishtank_114,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,114,Hi poelacnewu33sdf.us,Hi <URL>,verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Other; brand=; sender_type=Email To Text; url=poelacnewu33sdf.us; domain=poelacnewu33sdf.us,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,21,3,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
smishtank_7,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,7,"Hi, are you who played golf together last time? I'm Lisa","Hi, are you who played golf together last time? I'm Lisa",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Wrong Number/Romance Scam; brand=; sender_type=; url=; domain=,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,56,12,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,hi are you who played golf together last time i m lisa,camp_000115,2,campaign_representative,True,selected under max 1 per template cap,removed,weak_or_no_smishing_signal,,
smishtank_21,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,21,Hi! I am Lisa's friend. Are you the Smith that Lisa recommended to me? I am Erin.,Hi! I am Lisa's friend. Are you the Smith that Lisa recommended to me? I am Erin.,verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Wrong Number/Romance Scam; brand=; sender_type=; url=; domain=,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,81,18,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
smishtank_184,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,184,"Hi, I'm Maya from US Speaks. We're polling IL. Would you respond to some questions? 1) Yes 2) No (or END SURVEY)","Hi, I'm Maya from US Speaks. We're polling IL. Would you respond to some questions? 1) Yes 2) No (or END SURVEY)",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Other; brand=US Speaks; sender_type=Phone Number; url=; domain=,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,112,24,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
smishtank_1333,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1333,"Hi, I'm thinking of using one of your photos as a source of inspiration for my art project i'm working on for a museum. You'll be getting compensated for it and also given credits, are you down?","Hi, I'm thinking of using one of your photos as a source of inspiration for my art project i'm working on for a museum. You'll be getting compensated for it and also given credits, are you down?",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Other; brand=; sender_type=; url=; domain=,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,194,40,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
smishtank_645,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,645,"Hi, I would like to get your company approved for business financing of $100k + today with sharp rates & terms. Please let me know when we can discuss? Hi, I am following up on getting your company approved for business financing of $100k + today. Please let me know when we can discuss this.","Hi, I would like to get your company approved for business financing of <AMOUNT>k + today with sharp rates & terms. Please let me know when we can discuss? Hi, I am following up on getting your company approved for business financing of <AMOUNT>k + today. Please let me know when we can discuss this.",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Loans/Credit; brand=; sender_type=Phone Number; url=; domain=,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,292,52,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
smishtank_10,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,10,"hi Jessie, it's been a long time since I came out, what are you doing recently?","hi Jessie, it's been a long time since I came out, what are you doing recently?",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Wrong Number/Romance Scam; brand=; sender_type=Phone Number; url=; domain=,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,79,17,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
smishtank_69,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,69,"Hi Jim, I need a lot of precious metal raw materials for the project at hand recently, can you give me a price list?","Hi Jim, I need a lot of precious metal raw materials for the project at hand recently, can you give me a price list?",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Other; brand=; sender_type=Phone Number; url=; domain=,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,116,24,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
smishtank_71,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,71,"Hi, Lucy. I'm Aisha. Do you remember me? Last time we met at an auction in Northern California.","Hi, Lucy. I'm Aisha. Do you remember me? Last time we met at an auction in Northern California.",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Other; brand=; sender_type=Phone Number; url=; domain=,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,95,19,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
smishtank_756,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,756,"Hi, this is Lieutenant Heimer again, just wanted to follow up. If you are interested in learning more we can schedule a time and date to talk on the phone and discuss this opportunity further.","Hi, this is Lieutenant Heimer again, just wanted to follow up. If you are interested in learning more we can schedule a time and date to talk on the phone and discuss this opportunity further.",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Other; brand=; sender_type=Phone Number; url=; domain=,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,192,35,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
smishtank_1294,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1294,"hi This is Mary, how arThis is Mary, how are you doing Alisa?e you doing Alisa?","hi This is Mary, how arThis is Mary, how are you doing Alisa?e you doing Alisa?",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Wrong Number/Romance Scam; brand=; sender_type=Phone Number; url=; domain=,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,79,17,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
