unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status,repair_status,final_strict_raw_eligible,exclusion_reason
mishra_001591,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,1591,32  am I think? Should say on syllabus,32 am I think? Should say on syllabus,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,38,8,False,needs_review,kept_strict_raw,True,
smishtank_1236,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1236,"3Bedroom, 2Bathroom House available nearby less than 240/ a month Locate here state.goo.gl/tap-","3Bedroom, 2Bathroom House available nearby less than 240/ a month Locate here state.goo.gl/tap-",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Advertisement; brand=; sender_type=Phone Number; url=state.goo.gl/tap-; domain=state.goo.gl,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,95,16,False,needs_review,kept_strict_raw,True,
smishtank_486,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,486,"4:36 Text Message Sun, Oct 30, 5:14 PM FRM:Voucher#VX554228| oprahstoday.com MSG: Oprah is doing her biggest giveaway] Voucher#VX554228","4:36 Text Message Sun, Oct 30, 5:14 PM FRM:Voucher#VX554228| <URL> MSG: Oprah is doing her biggest giveaway] Voucher#VX554228",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Advertisement; brand=Oprah; sender_type=Phone Number; url=oprahstoday.com; domain=oprahstoday.com,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,135,24,False,likely_sms,kept_strict_raw,True,
smishtank_493,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,493,4:37 FRM:www.CelebTMZ.buzz (sms_ID=SHFJVXU438) MSG:Oprah's Biggest Give Away Ever! (sms_ID=SHFJVXU438),4:37 FRM:<URL> (sms_ID=SHFJVXU438) MSG:Oprah's Biggest Give Away Ever! (sms_ID=SHFJVXU438),verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Advertisement; brand=Oprah; sender_type=Phone Number; url=www.CelebTMZ.buzz; domain=www.celebtmz.buzz,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,102,19,False,likely_sms,kept_strict_raw,True,
smishtank_523,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,523,4:42 FRM:Navy Federal Credit Union.DEBIT LOCKED SUBJ:Contact 8443998279 MSG::1294,4:42 FRM:Navy Federal Credit Union.DEBIT LOCKED SUBJ:Contact <PHONE> MSG::1294,verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,true,category=Account Alert; brand=Navy Federal; sender_type=Phone Number; url=; domain=,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,81,14,False,likely_sms,kept_strict_raw,True,
smishtank_1382,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1382,4 DIME CON CONEXI�N DIVINA YA ESTA DISPONIBLE/ DIME WITH CONEXI�N DIVINA IS OUT NOW https://llo.to/t/P9H03 O,4 DIME CON CONEXI�N DIVINA YA ESTA DISPONIBLE/ DIME WITH CONEXI�N DIVINA IS OUT NOW <URL> O,verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Advertisement; brand=; sender_type=Phone Number; url=https://llo.to/t/P9H03; domain=llo.to,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,108,23,False,likely_sms,kept_strict_raw,True,
uci_000545,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,545,4 oclock at mine. Just to bash out a flat plan.,4 oclock at mine. Just to bash out a flat plan.,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,47,11,False,needs_review,kept_strict_raw,True,
uci_003736,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3736,"4 tacos + 1 rajas burrito, right?","4 tacos + 1 rajas burrito, right?",ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,33,6,False,needs_review,kept_strict_raw,True,
smishtank_717,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,717,"43 We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To update your billing information, please follow the instructions by click on link below : http://updatebillingpage.us:911@s957584550.onlinehome.us/nod Netflix Services","43 We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To update your billing information, please follow the instructions by click on link below: <URL><EMAIL>/nod Netflix Services",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,true,false,category=Account Alert; brand=Netflix; sender_type=Email To Text; url=http://updatebillingpage.us:911@s957584550.onlinehome.us/nod; domain=s957584550.onlinehome.us,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_too_long; sms_likeness_status=possible_multipart_sms.,424,66,True,possible_multipart_sms,kept_strict_raw,True,
mishra_004620,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4620,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938766,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths? Call MobilesDirect free on <PHONE>,Smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,true,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,129,20,False,likely_sms,kept_strict_raw,True,
mishra_004256,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4256,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938768 to update now!,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on <PHONE> to update now!,Smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,true,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,144,23,False,likely_sms,kept_strict_raw,True,
smishtank_1305,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1305,5 Minute Survey For $100 Gift From Home Depot http://operateepidemic.com/sotelQ,5 Minute Survey For <AMOUNT> Gift From Home Depot <URL>,verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Advertisement; brand=Home Depot; sender_type=Phone Number; url=http://operateepidemic.com/sotelQ; domain=operateepidemic.com,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,79,13,False,likely_sms,kept_strict_raw,True,
uci_005225,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5225,5 nights...We nt staying at port step liao...Too ex,5 nights...We nt staying at port step liao...Too ex,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,51,11,False,needs_review,kept_strict_raw,True,
mishra_004036,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4036,55 that's all? Guess that's easy enough,55 that's all? Guess that's easy enough,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,39,9,False,needs_review,kept_strict_raw,True,
mishra_002989,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2989,56 w jetton ave if you forgot,56 w jetton ave if you forgot,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,29,7,False,needs_review,kept_strict_raw,True,
smishtank_1476,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1476,"58 [I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.direct-paying.com (Please reply ""y"", then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service.","58 [I.R.S ] You will receive a tax refund of <AMOUNT>, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> (Please reply ""y"", then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service.",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=IRS; sender_type=Phone Number; url=https://irs.gov.direct-paying.com; domain=irs.gov.direct-paying.com,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_too_long; sms_likeness_status=possible_multipart_sms.,465,83,True,possible_multipart_sms,kept_strict_raw,True,
uci_000430,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,430,7 at esplanade.. Do ü mind giving me a lift cos i got no car today..,7 at esplanade.. Do ü mind giving me a lift cos i got no car today..,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,68,15,False,needs_review,kept_strict_raw,True,
