augmentation_id,original_final_row_id,variant_index,perturbation_level,perturbation_techniques,num_chars_changed,changed_token_count,achieved_perturbation_rate,quality_status,label_preserved,seed,notes
aug_train_v3_public_manual_research_synthetic_row_008059_v1,v3_public_manual_research_synthetic_row_008059,1,20,spacing_punctuation_case_noise;url_variation;homoglyph_substitution,115,7,0.8915,pass,True,1159435493,institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=3 | numeric_otp_variation:no_digit_sequence | url_variation:url_domain_changed_to_safe_invalid_tld | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_008059_v2,v3_public_manual_research_synthetic_row_008059,2,20,spacing_punctuation_case_noise;homoglyph_substitution;url_variation,141,17,1.093,pass,True,2206700884,leetspeak_obfuscation:leet_chars=0 | spacing_punctuation_case_noise:noise_edits=2 | institution_substitution:no_context_safe_institution_swap | separator_injection:no_separator_keyword | homoglyph_substitution:homoglyph_chars=2 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_006832_v1,v3_public_manual_research_synthetic_row_006832,1,20,spacing_punctuation_case_noise;homoglyph_substitution,87,3,0.9158,pass,True,611273035,numeric_otp_variation:no_digit_sequence | url_variation:no_url_found | institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=2 | separator_injection:no_separator_keyword | leetspeak_obfuscation:leet_chars=0 | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_006832_v2,v3_public_manual_research_synthetic_row_006832,2,20,homoglyph_substitution;spacing_punctuation_case_noise,20,7,0.2105,pass,True,3174936164,homoglyph_substitution:homoglyph_chars=1 | spacing_punctuation_case_noise:noise_edits=2 | url_variation:no_url_found | separator_injection:no_separator_keyword | institution_substitution:no_context_safe_institution_swap | urgency_paraphrasing:no_urgency_phrase | numeric_otp_variation:no_digit_sequence | leetspeak_obfuscation:leet_chars=0
aug_train_v3_public_manual_research_synthetic_row_005476_v1,v3_public_manual_research_synthetic_row_005476,1,20,spacing_punctuation_case_noise;separator_injection;homoglyph_substitution,85,22,0.5862,pass,True,3461067524,spacing_punctuation_case_noise:noise_edits=2 | separator_injection:separator_keyword=claim | url_variation:no_url_found | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_009906_v1,v3_public_manual_research_synthetic_row_009906,1,20,spacing_punctuation_case_noise;homoglyph_substitution;leetspeak_obfuscation,70,8,0.7143,pass,True,2007812391,urgency_paraphrasing:no_urgency_phrase | spacing_punctuation_case_noise:noise_edits=2 | homoglyph_substitution:homoglyph_chars=1 | institution_substitution:no_context_safe_institution_swap | leetspeak_obfuscation:leet_chars=2
aug_train_v3_public_manual_research_synthetic_row_009906_v2,v3_public_manual_research_synthetic_row_009906,2,20,numeric_otp_variation;url_variation;spacing_punctuation_case_noise,89,3,0.9082,pass,True,2043452233,urgency_paraphrasing:no_urgency_phrase | numeric_otp_variation:numeric_sequences=2 | url_variation:url_domain_changed_to_safe_invalid_tld | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_009439_v1,v3_public_manual_research_synthetic_row_009439,1,20,leetspeak_obfuscation;numeric_otp_variation;spacing_punctuation_case_noise,18,12,0.1343,pass,True,4210504551,leetspeak_obfuscation:leet_chars=2 | numeric_otp_variation:numeric_sequences=2 | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_006600_v1,v3_public_manual_research_synthetic_row_006600,1,20,leetspeak_obfuscation;spacing_punctuation_case_noise;url_variation,120,3,1.0,pass,True,1426910579,institution_substitution:no_context_safe_institution_swap | leetspeak_obfuscation:leet_chars=2 | spacing_punctuation_case_noise:noise_edits=3 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_008614_v1,v3_public_manual_research_synthetic_row_008614,1,20,spacing_punctuation_case_noise;url_variation;numeric_otp_variation,48,4,0.378,pass,True,1244996811,spacing_punctuation_case_noise:noise_edits=2 | url_variation:url_domain_changed_to_safe_invalid_tld | institution_substitution:no_context_safe_institution_swap | numeric_otp_variation:numeric_sequences=1
aug_train_v3_public_manual_research_synthetic_row_009174_v1,v3_public_manual_research_synthetic_row_009174,1,20,numeric_otp_variation;separator_injection;leetspeak_obfuscation,57,4,0.4071,pass,True,338221078,numeric_otp_variation:numeric_sequences=1 | urgency_paraphrasing:no_urgency_phrase | separator_injection:separator_keyword=account | institution_substitution:no_context_safe_institution_swap | leetspeak_obfuscation:leet_chars=2
aug_train_v3_public_manual_research_synthetic_row_009937_v1,v3_public_manual_research_synthetic_row_009937,1,20,spacing_punctuation_case_noise;homoglyph_substitution;url_variation,98,8,1.1264,pass,True,3522336947,spacing_punctuation_case_noise:noise_edits=2 | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=1 | institution_substitution:no_context_safe_institution_swap | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_006979_v1,v3_public_manual_research_synthetic_row_006979,1,20,url_variation;separator_injection;numeric_otp_variation,60,2,0.3896,pass,True,1893887433,url_variation:url_domain_changed_to_safe_invalid_tld | institution_substitution:no_context_safe_institution_swap | separator_injection:separator_keyword=verify | numeric_otp_variation:numeric_sequences=1
aug_train_v3_public_manual_research_synthetic_row_007359_v1,v3_public_manual_research_synthetic_row_007359,1,20,spacing_punctuation_case_noise;homoglyph_substitution,24,4,0.1714,pass,True,2087066967,separator_injection:no_separator_keyword | institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=2 | homoglyph_substitution:homoglyph_chars=2 | numeric_otp_variation:no_digit_sequence | url_variation:no_url_found | leetspeak_obfuscation:leet_chars=0 | urgency_paraphrasing:no_urgency_phrase
aug_train_v3_public_manual_research_synthetic_row_005963_v1,v3_public_manual_research_synthetic_row_005963,1,20,homoglyph_substitution;spacing_punctuation_case_noise;numeric_otp_variation,169,29,0.9713,pass,True,3327404646,homoglyph_substitution:homoglyph_chars=2 | urgency_paraphrasing:no_urgency_phrase | leetspeak_obfuscation:leet_chars=0 | spacing_punctuation_case_noise:noise_edits=3 | institution_substitution:no_context_safe_institution_swap | numeric_otp_variation:numeric_sequences=1
aug_train_v3_public_manual_research_synthetic_row_005963_v2,v3_public_manual_research_synthetic_row_005963,2,20,url_variation;spacing_punctuation_case_noise;homoglyph_substitution,174,20,1.0,pass,True,4264805985,urgency_paraphrasing:no_urgency_phrase | separator_injection:no_separator_keyword | leetspeak_obfuscation:leet_chars=0 | url_variation:url_domain_changed_to_safe_invalid_tld | spacing_punctuation_case_noise:noise_edits=2 | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_005979_v1,v3_public_manual_research_synthetic_row_005979,1,20,leetspeak_obfuscation;spacing_punctuation_case_noise;url_variation,194,26,0.5757,pass,True,4284260006,leetspeak_obfuscation:leet_chars=2 | spacing_punctuation_case_noise:noise_edits=2 | separator_injection:no_separator_keyword | numeric_otp_variation:no_digit_sequence | institution_substitution:no_context_safe_institution_swap | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_005979_v2,v3_public_manual_research_synthetic_row_005979,2,20,url_variation;institution_substitution;spacing_punctuation_case_noise,179,4,0.5312,pass,True,3712028544,urgency_paraphrasing:no_urgency_phrase | separator_injection:no_separator_keyword | url_variation:url_domain_changed_to_safe_invalid_tld | institution_substitution:institution_swap=DHL | numeric_otp_variation:no_digit_sequence | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_008060_v1,v3_public_manual_research_synthetic_row_008060,1,20,leetspeak_obfuscation;homoglyph_substitution;separator_injection,150,6,0.6466,pass,True,382377348,urgency_paraphrasing:no_urgency_phrase | leetspeak_obfuscation:leet_chars=4 | homoglyph_substitution:homoglyph_chars=3 | separator_injection:separator_keyword=login
aug_train_v3_public_manual_research_synthetic_row_007636_v1,v3_public_manual_research_synthetic_row_007636,1,20,url_variation;separator_injection;homoglyph_substitution,44,3,0.4583,pass,True,2529822330,url_variation:url_domain_changed_to_safe_invalid_tld | separator_injection:separator_keyword=secure | leetspeak_obfuscation:leet_chars=0 | numeric_otp_variation:no_digit_sequence | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_010027_v1,v3_public_manual_research_synthetic_row_010027,1,20,homoglyph_substitution;leetspeak_obfuscation;url_variation,56,4,0.5,pass,True,568312469,homoglyph_substitution:homoglyph_chars=2 | urgency_paraphrasing:no_urgency_phrase | leetspeak_obfuscation:leet_chars=4 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_006356_v1,v3_public_manual_research_synthetic_row_006356,1,20,url_variation;spacing_punctuation_case_noise;separator_injection,56,3,0.4308,pass,True,542733231,url_variation:url_domain_changed_to_safe_invalid_tld | spacing_punctuation_case_noise:noise_edits=3 | institution_substitution:no_context_safe_institution_swap | numeric_otp_variation:no_digit_sequence | separator_injection:separator_keyword=wallet
aug_train_v3_public_manual_research_synthetic_row_008318_v1,v3_public_manual_research_synthetic_row_008318,1,20,homoglyph_substitution;numeric_otp_variation;spacing_punctuation_case_noise,124,20,0.7702,pass,True,2847047721,homoglyph_substitution:homoglyph_chars=2 | separator_injection:no_separator_keyword | numeric_otp_variation:numeric_sequences=1 | institution_substitution:no_context_safe_institution_swap | urgency_paraphrasing:no_urgency_phrase | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_008318_v2,v3_public_manual_research_synthetic_row_008318,2,20,homoglyph_substitution;spacing_punctuation_case_noise;numeric_otp_variation,108,4,0.6708,pass,True,2285886357,homoglyph_substitution:homoglyph_chars=2 | leetspeak_obfuscation:leet_chars=0 | spacing_punctuation_case_noise:noise_edits=2 | numeric_otp_variation:numeric_sequences=1
aug_train_v3_public_manual_research_synthetic_row_009475_v1,v3_public_manual_research_synthetic_row_009475,1,20,homoglyph_substitution;separator_injection;spacing_punctuation_case_noise,58,11,0.725,pass,True,2170458153,homoglyph_substitution:homoglyph_chars=1 | separator_injection:separator_keyword=account | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_009475_v2,v3_public_manual_research_synthetic_row_009475,2,20,spacing_punctuation_case_noise;separator_injection;homoglyph_substitution,48,12,0.6,pass,True,111687195,spacing_punctuation_case_noise:noise_edits=3 | url_variation:no_url_found | institution_substitution:no_context_safe_institution_swap | numeric_otp_variation:no_digit_sequence | urgency_paraphrasing:no_urgency_phrase | separator_injection:separator_keyword=account | leetspeak_obfuscation:leet_chars=0 | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_005926_v1,v3_public_manual_research_synthetic_row_005926,1,20,url_variation;homoglyph_substitution;spacing_punctuation_case_noise,192,15,0.563,pass,True,971444038,urgency_paraphrasing:no_urgency_phrase | url_variation:url_domain_changed_to_safe_invalid_tld | numeric_otp_variation:no_digit_sequence | homoglyph_substitution:homoglyph_chars=5 | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_006501_v1,v3_public_manual_research_synthetic_row_006501,1,20,numeric_otp_variation;homoglyph_substitution;url_variation,25,2,0.2551,pass,True,95652753,numeric_otp_variation:numeric_sequences=1 | urgency_paraphrasing:no_urgency_phrase | institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=1 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_010328_v1,v3_public_manual_research_synthetic_row_010328,1,20,spacing_punctuation_case_noise;numeric_otp_variation;url_variation,144,8,1.1339,pass,True,89287567,leetspeak_obfuscation:leet_chars=0 | urgency_paraphrasing:no_urgency_phrase | spacing_punctuation_case_noise:noise_edits=2 | separator_injection:no_separator_keyword | numeric_otp_variation:numeric_sequences=2 | institution_substitution:no_context_safe_institution_swap | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_006281_v1,v3_public_manual_research_synthetic_row_006281,1,20,spacing_punctuation_case_noise;homoglyph_substitution;url_variation,45,3,0.9375,pass,True,1142502118,urgency_paraphrasing:no_urgency_phrase | institution_substitution:no_context_safe_institution_swap | separator_injection:no_separator_keyword | numeric_otp_variation:no_digit_sequence | spacing_punctuation_case_noise:noise_edits=2 | leetspeak_obfuscation:leet_chars=0 | homoglyph_substitution:homoglyph_chars=1 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_006281_v2,v3_public_manual_research_synthetic_row_006281,2,20,url_variation;leetspeak_obfuscation;spacing_punctuation_case_noise,49,7,1.0208,pass,True,589805829,url_variation:url_domain_changed_to_safe_invalid_tld | leetspeak_obfuscation:leet_chars=2 | institution_substitution:no_context_safe_institution_swap | urgency_paraphrasing:no_urgency_phrase | separator_injection:no_separator_keyword | numeric_otp_variation:no_digit_sequence | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_006034_v1,v3_public_manual_research_synthetic_row_006034,1,20,numeric_otp_variation;spacing_punctuation_case_noise;homoglyph_substitution,76,5,0.6387,pass,True,4134085787,leetspeak_obfuscation:leet_chars=0 | separator_injection:no_separator_keyword | numeric_otp_variation:numeric_sequences=1 | institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=3 | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_006034_v2,v3_public_manual_research_synthetic_row_006034,2,20,spacing_punctuation_case_noise;numeric_otp_variation;homoglyph_substitution,81,14,0.6807,pass,True,794602433,leetspeak_obfuscation:leet_chars=0 | separator_injection:no_separator_keyword | spacing_punctuation_case_noise:noise_edits=2 | urgency_paraphrasing:no_urgency_phrase | numeric_otp_variation:numeric_sequences=1 | institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=2
