final_row_id,split,normalized_label,data_origin,is_synthetic,source_name,dataset_name,normalized_message_key,normalized_raw_message_key,split_group_key
v3_public_manual_research_synthetic_row_000662,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,so many people seems to be special at first sight but only very few will remain special to you till your last sight,so many people seems to be special at first sight but only very few will remain special to you till your last sight,split_group_8957775345443214998
v3_public_manual_research_synthetic_row_000665,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,solve d case a man was found murdered on 13 jan afternoon 1 his wife called police 2 police questioned everyone 3 wife sir i was sleeping when the murder took place <url> i was cooking 5 gardener i was picking vegetables 6 house maid i went 2 d post office 7 children we went 2 play 8 neighbour we went 2 a marriage who is the murderer,solve d case a man was found murdered on 13 jan afternoon 1 his wife called police 2 police questioned everyone 3 wife sir i was sleeping when the murder took place <URL> i was cooking 5 gardener i was picking vegetables 6 house maid i went 2 d post office 7 children we went 2 play 8 neighbour we went 2 a marriage who is the murderer,split_group_13237866898913852018
v3_public_manual_research_synthetic_row_000674,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,sorry i have some work,sorry i have some work,split_group_1367145083739420506
v3_public_manual_research_synthetic_row_000691,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,sorry i ll call later i am in a meeting,sorry i ll call later i am in a meeting,split_group_11685516872466141433
v3_public_manual_research_synthetic_row_000697,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,sorry i ll call later urgent work,sorry i ll call later urgent work,split_group_17350773052871772655
v3_public_manual_research_synthetic_row_000700,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,sorry i will call later i am in a meeting,sorry i will call later i am in a meeting,split_group_3920618646414703113
v3_public_manual_research_synthetic_row_000702,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,sorry not now,sorry not now,split_group_10133614695158832854
v3_public_manual_research_synthetic_row_000706,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,still chance there if you search hard you will get it,still chance there if you search hard you will get it,split_group_4817695671874418629
v3_public_manual_research_synthetic_row_000708,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,still i have not checked it my dear,still i have not checked it my dear,split_group_5236917187742870781
v3_public_manual_research_synthetic_row_000711,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,stupid it is not possible,stupid it is not possible,split_group_14726273976553743697
v3_public_manual_research_synthetic_row_000726,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,today is sorry day if ever i was angry with you if ever i misbehaved or hurt you i am sorry,today is sorry day if ever i was angry with you if ever i misbehaved or hurt you i am sorry,split_group_379563409299700012
v3_public_manual_research_synthetic_row_000732,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,under the sea there lays a rock in the rock there is an envelope in the envelope there is a paper on the paper there are 3 words guess,under the sea there lays a rock in the rock there is an envelope in the envelope there is a paper on the paper there are 3 words guess,split_group_2482386760316774926
v3_public_manual_research_synthetic_row_000749,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,what today sunday so no work,what today sunday so no work,split_group_14284542063585086493
v3_public_manual_research_synthetic_row_000750,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,what you doing how are you hope everything is fine,what you doing how are you hope everything is fine,split_group_3653129953686503374
v3_public_manual_research_synthetic_row_000755,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,wife,wife,split_group_1383846047984246913
v3_public_manual_research_synthetic_row_000756,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,wife is the murderer,wife is the murderer,split_group_14920337007939636211
v3_public_manual_research_synthetic_row_000759,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,wishing you and your family merry x mas in advance,wishing you and your family merry x mas in advance,split_group_17435827319604354191
v3_public_manual_research_synthetic_row_000762,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,ya very nice idea be ready on thursday,ya very nice idea be ready on thursday,split_group_2330601057320691283
v3_public_manual_research_synthetic_row_000763,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,yeah do dont stand to close tho you ll catch something,yeah do dont stand to close tho you ll catch something,split_group_221873601114165476
v3_public_manual_research_synthetic_row_000772,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,you have registered shijo as payee log in at <url> and enter urn to confirm beware of frauds,you have registered shijo as payee log in at <URL> and enter urn to confirm beware of frauds,split_group_15609119193989103983
v3_public_manual_research_synthetic_row_000776,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,your opinion about me 1 over 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 not matured 8 stylish 9 simple,your opinion about me 1 over 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 not matured 8 stylish 9 simple,split_group_6072660730849336765
v3_public_manual_research_synthetic_row_000777,test,ham,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,your opinion about me 1 over 2 jada 3 kusruthi 4 lovable 5 silent pls reply,your opinion about me 1 over 2 jada 3 kusruthi 4 lovable 5 silent pls reply,split_group_17619673858424252607
v3_public_manual_research_synthetic_row_000785,test,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,google verification code <otp> enter this code to continue,google verification code <OTP> enter this code to continue,split_group_13311903252637456908
v3_public_manual_research_synthetic_row_000807,test,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,apple account verification code <otp> enter this code to sign in this is an automated notice,apple account verification code <OTP> enter this code to sign in this is an automated notice,split_group_796397804800962265
v3_public_manual_research_synthetic_row_000812,test,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,amazon security code <otp> enter this code to continue signing in this code is for your request,amazon security code <OTP> enter this code to continue signing in this code is for your request,split_group_10384553423498116153
v3_public_manual_research_synthetic_row_000813,test,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,amazon security code <otp> enter this code to continue signing in keep this message for your records,amazon security code <OTP> enter this code to continue signing in keep this message for your records,split_group_5255037560280082127
v3_public_manual_research_synthetic_row_000820,test,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,apple account verification code <otp> enter this code to sign in please disregard if already completed,apple account verification code <OTP> enter this code to sign in please disregard if already completed,split_group_734716954224765102
v3_public_manual_research_synthetic_row_000825,test,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,paypal security code <otp> enter this code on the screen this is an automated notice,paypal security code <OTP> enter this code on the screen this is an automated notice,split_group_9562595816537887466
v3_public_manual_research_synthetic_row_000832,test,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,paypal security code <otp> enter this code on the screen service message only,paypal security code <OTP> enter this code on the screen service message only,split_group_752766036483732902
v3_public_manual_research_synthetic_row_000839,test,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,gcash use otp <otp> to continue your request never share this code,gcash use otp <OTP> to continue your request never share this code,split_group_382353011105017398
v3_public_manual_research_synthetic_row_000840,test,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,paypal verification code <otp> enter this code in the app to continue enter it only in the official app or site,paypal verification code <OTP> enter this code in the app to continue enter it only in the official app or site,split_group_11052102627679802907
