old_unified_id,old_message_clean,replacement_candidate_id,replacement_message_raw,replacement_message_clean,replacement_source_name,replacement_dataset_name,match_method,duplicate_check_status,replacement_status,notes
gathered_imc25_english_smish_00118,GOV IE: You are eligible for Emergency Benefit Scheme II. Follow <URL> to verify information to receive a discounted bill.,ncsu_sms_phishing_000075,CommB: A transaction was performed using your debit card. You can secure or cancel request at commbank-helpservice.com route:5,CommB: A transaction was performed using your debit card. You can secure or cancel request at <URL> route:5,SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_00119,"Hi <NAMED_ENTITY>, <NAMED_ENTITY> is conducting a short survey on issues important to residents of <LOCATION>. <DATE_TIME> of your time will make a difference. Survey: <URL> Reply STOP to unsubscribe.",smishx_smishing_0087,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+","Urgent! call <PHONE> from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",SmishX,yizhu-joy/SmishX,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_00121,"We would like to inform you that there are pending instructions required for your shipment with Tracking Number 1Z46R46R0392950170. To expedite the delivery process, kindly confirm the address details by visiting the following link: <URL> Best Regards.",imc25_english_smish_07371,YOUR NUMBER HAS WON 365.00.000 AND IPHONE 14 FROM WORLD OIL FOUNDATION RELIEF FUND KINDLY SEND YOUR NAME AGENUMBER ADDRESS TO OUR MAIL: <EMAIL_ADDRESS>,YOUR NUMBER HAS WON <PHONE> AND IPHONE 14 FROM WORLD OIL FOUNDATION RELIEF FUND KINDLY SEND YOUR NAME AGENUMBER ADDRESS TO OUR MAIL: <EMAIL_ADDRESS>,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_00123,IRS: Your IDME Profile is compromise. visit <URL> to regain access.,hf_bengali_sms_smishing_english_smish_0020,Bet on ISL and win a new smartphone. Click here: super1000.info/docs,Bet on ISL and win a new smartphone. Click here: <URL>,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_00134,"SSU I, Housing resources can help shelter your family! See if you qualify: <URL>",ncsu_sms_phishing_000081,"apple:  your  apple  pay  has  been  suspended  due  to  suspicious  activity,  please  visit:  https://wallet-submission.com  for  more  options.","apple: your apple pay has been suspended due to suspicious activity, please visit: <URL> for more options.",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_00141,"Your postal package has arrived at the local warehouse, but due to incorrect shipping address or incomplete information, it cannot be delivered. The package will be returned in <DATE_TIME>. Please confirm your correct address in the link as soon as possible.",smishx_smishing_0092,"[emailÂ protected] / (FirstHorizon-ID#11174) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/387","[emailÂ protected] / (FirstHorizon-ID#11174) / (ONLINE-Verification),click the following link to confirm your account: <URL>",SmishX,yizhu-joy/SmishX,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_00142,"Frontier: Thank you for your order <US_BANK_NUMBER>. We've scheduled your appointment for <DATE_TIME> at <DATE_TIME>. Reply CONFIRM to keep your appointment. To make a change to your appointment, click here: <URL> Please remember someone <DATE_TIME> needs to be present.",imc25_english_smish_08678,"Standard Bank: Dear Mr Nzimande, to date we have not yet received proof of your vehicle insurance. In terms of your finance agreement, we will now insure your vehicle on your behalf. Your car will only be covered from receipt of the first premium. Call us on 0860 555 781 for any queries. Std call rates apply.","Standard Bank: Dear Mr Nzimande, to date we have not yet received proof of your vehicle insurance. In terms of your finance agreement, we will now insure your vehicle on your behalf. Your car will only be covered from receipt of the first premium. Call us on <PHONE> for any queries. Std call rates apply.",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_00143,848.77 for <NAMED_ENTITY> <URL>,hf_bengali_sms_smishing_english_smish_0022,Your credit card has been temporarily locked. Call card service line. (786) 319- 4482,Your credit card has been temporarily locked. Call card service line. (<PHONE>,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_00145,CANCELLATION: Confirm your delivery details by <DATE_TIME> to avoid cancellation of your fully paid order <URL>,ncsu_sms_phishing_000107,"Hi  Lil,  did  you  forget  about  the  750  Towards  The  North  Face?  There's  still  time  to  continue!  Click  rwdzuk.com/ee02a548  Reply  STOP  to  cancel","Hi Lil, did you forget about the 750 Towards The North Face? There's still time to continue! Click <URL> Reply STOP to cancel",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_00150,"CHASE BANK ALERT: We detected an unusual attempt at 30 mall Dr unit 0B04 <LOCATION>, <LOCATION> 07310 if this was not you please use the secured link to verify your identity and secure your account: <URL>",smishx_smishing_0097,TD##[emailÂ protected] / (URGENT) TD#ID03654 / TD Bank#36-(URGENT) Access-Locked. Recover your access by clicking: http://e7.al/536,TD##[emailÂ protected] / (URGENT) TD#ID03654 / TD Bank#36-(URGENT) Access-Locked. Recover your access by clicking: <URL>,SmishX,yizhu-joy/SmishX,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_00153,Did you have a good time buying at CVS? We're curious to know! For a chance to win <AMOUNT> respond to these 4 questions. <URL>work/J4rzuzfR,imc25_english_smish_09413,"Invoice:
<US_BANK_NUMBER>
Retailer Id:<US_DRIVER_LICENSE>
You have purchased fertilizers from Kajekar Ca Bank At Pandavaraka.
Product @ Qty.: 
20-20-0-13 @ <LOCATION>)
<NRP>) @ 7.0(45 Kg Bag)
10-26-26 @ 8.0(50 Kg Bag)
Total Amount(Rs.): 16142.0
Subsidy to be borne by the Govt. on behalf of farmer(Rs.):11016.415",Invoice: <US_BANK_NUMBER> Retailer Id:<US_DRIVER_LICENSE> You have purchased fertilizers from Kajekar Ca Bank At Pandavaraka. Product @ Qty.: <PHONE> @ <LOCATION>) <NRP>) @ 7.0(45 Kg Bag) 10-26-26 @ 8.0(50 Kg Bag) Total Amount(Rs.): 16142.0 Subsidy to be borne by the Govt. on behalf of farmer(Rs.):<PHONE>,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_00154,"A payment of <AMOUNT> is initiated from your Cash App account If it is not authorize by you, please contact <PHONE> If its done by you then please ignore",hf_bengali_sms_smishing_english_smish_0028,If you want to earn TK1500 daily  please click this link and register for work: [https://t.me/DailyEarn_Money_bot?start=r07045881105](https://t.me/DailyEarn_Money_bot?start=r07045881105). If you have any questions  inbox.,If you want to earn TK1500 daily please click this link and register for work: [<URL> If you have any questions inbox.,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_00163,"<NAMED_ENTITY>, <NAMED_ENTITY> is conducting a short survey on issues important to residents of Vista. <DATE_TIME> of your time will make a difference. Survey: <URL> Reply STOP to unsubscribe.",ncsu_sms_phishing_000112,Dear  customer:  Please  confirm  your  order  :  https://r.d4v.is/Xan,Dear customer: Please confirm your order: <URL>,SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_00164,Hire a Wikipedia Expert to Improve Your Online Presence & Enhance Online Visibility at: <URL> - Reply YES to Start or STOP to opt-out,smishx_smishing_0106,"[emailÂ protected] / (Mobile and OnIine Banking) / Unlook your account, use the blew link, https://qi.lv/Ksq","[emailÂ protected] / (Mobile and OnIine Banking) / Unlook your account, use the blew link, <URL>",SmishX,yizhu-joy/SmishX,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_00165,"Your shipment could not be delivered, due to an unpaid duty fee. To reschedule a delivery date, continue now: <URL> Regards, UPS Depo",imc25_english_smish_09577,"Due to the new rules we need you to verify your bank account details.
Please click here http://urlunkn... to verify your details.",Due to the new rules we need you to verify your bank account details. Please click here <URL> to verify your details.,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_00166,"IRS: Your account is missing some info that we need to comply with financial regulations, login at <URL> /MManpQ?KiY= Tccvidcmp With idme to keep your account activated",hf_bengali_sms_smishing_english_smish_0030,Secure your account immediately by logging in: [secureaccount.com/LoginBD],Secure your account immediately by logging in: [<URL>,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_00172,"Hello there! We're conducting a public opinion survey about issues that concern the residents of <LOCATION>. <URL> Not interested? You may Opt-Out by replying ""STOP"".",ncsu_sms_phishing_000188,"Your account has been limited due to a suspicious transaction, Please visit commbank.id-80.com reactivate","Your account has been limited due to a suspicious transaction, Please visit <URL> reactivate",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_00174,We have detected an issue with your recent shipment; invalid shipping information. Access <URL> to update your shipping address.,smishx_smishing_0115,800-951-8418TD#ID0914@cards.td.com / (URGENT) TD#ID00914 / TD Bank#09-(URGENT) Access-Locked. Recover your access by clicking: http://e7.al/532,800-951-8418TD#<EMAIL> / (URGENT) TD#ID00914 / TD Bank#09-(URGENT) Access-Locked. Recover your access by clicking: <URL>,SmishX,yizhu-joy/SmishX,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_00177,IRS FRAUD: As an increased security and fraud protection your IRS account has been put on hold as we noticed a few unusual transactions. Verify now at <URL> with idme to prevent permanent account closure,imc25_english_smish_10396,"Dear Customer,

Claim on your Motor insurance Policy no.OG-21-9910-1801-<US_DRIVER_LICENSE>  of your WAGON <NRP>
has been
successfully intimated.

Team MIBPL","Dear Customer, Claim on your Motor insurance Policy no.OG-<PHONE>-<US_DRIVER_LICENSE> of your WAGON <NRP> has been successfully intimated. Team MIBPL",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
